,time (year),cbc,cbc1980,cbsr,ccsd,csr,elti,gbc,isr,nccr,pi,pu,tgir,tir,wbc
2844,2024.44,0.0524782,0.06,0.0179163,0.0324782,0.00903085,0.0170417,0.0229163,0.0269471,0.02,0.0138617,0.0312601,0.039958,0.0229163,0.0324782
2845,2024.45,0.0525631,0.06,0.0180574,0.0325631,0.00911257,0.0170368,0.0230574,0.0271699,0.02,0.0139136,0.0309493,0.0400942,0.0230574,0.0325631
2846,2024.47,0.052649,0.06,0.0181998,0.032649,0.00919395,0.0170319,0.0231998,0.0273937,0.02,0.0139669,0.0306385,0.0402317,0.0231998,0.032649
2847,2024.48,0.0527357,0.06,0.0183434,0.0327357,0.00927496,0.0170271,0.0233434,0.0276184,0.02,0.0140216,0.0303279,0.0403705,0.0233434,0.0327357
2848,2024.5,0.0528233,0.06,0.0184883,0.0328233,0.00935554,0.0170224,0.0234883,0.0278439,0.02,0.0140776,0.0300174,0.0405108,0.0234883,0.0328233
2849,2024.52,0.0529118,0.06,0.0186345,0.0329118,0.00943566,0.0170178,0.0236345,0.0280702,0.02,0.0141348,0.029707,0.0406523,0.0236345,0.0329118
2850,2024.53,0.0530013,0.06,0.018782,0.0330013,0.00951526,0.0170133,0.023782,0.0282972,0.02,0.0141933,0.0293968,0.0407953,0.023782,0.0330013
2851,2024.55,0.0530916,0.06,0.0189306,0.0330916,0.00959429,0.0170089,0.0239306,0.0285249,0.02,0.0142529,0.0290868,0.0409395,0.0239306,0.0330916
2852,2024.56,0.0531828,0.06,0.0190805,0.0331828,0.00967273,0.0170046,0.0240805,0.0287533,0.02,0.0143136,0.028777,0.0410851,0.0240805,0.0331828
2853,2024.58,0.053275,0.06,0.0192317,0.033275,0.00975051,0.0170004,0.0242317,0.0289822,0.02,0.0143753,0.0284675,0.0412321,0.0242317,0.033275
2854,2024.59,0.053368,0.06,0.019384,0.033368,0.00982759,0.0169963,0.024384,0.0292116,0.02,0.014438,0.0281583,0.0413803,0.024384,0.033368
2855,2024.61,0.053462,0.06,0.0195376,0.033462,0.00990394,0.0169923,0.0245376,0.0294415,0.02,0.0145016,0.0278493,0.0415299,0.0245376,0.033462
2856,2024.62,0.053557,0.06,0.0196923,0.033557,0.0099795,0.0169884,0.0246923,0.0296718,0.02,0.0145661,0.0275407,0.0416807,0.0246923,0.033557
2857,2024.64,0.0536528,0.06,0.0198483,0.0336528,0.0100542,0.0169846,0.0248483,0.0299025,0.02,0.0146314,0.0272325,0.0418329,0.0248483,0.0336528
2858,2024.66,0.0537496,0.06,0.0200054,0.0337496,0.0101281,0.0169809,0.0250054,0.0301335,0.02,0.0146975,0.0269246,0.0419863,0.0250054,0.0337496
2859,2024.67,0.0538474,0.06,0.0201636,0.0338474,0.010201,0.0169774,0.0251636,0.0303647,0.02,0.0147643,0.0266172,0.042141,0.0251636,0.0338474
2860,2024.69,0.0539461,0.06,0.020323,0.0339461,0.010273,0.0169739,0.025323,0.030596,0.02,0.0148317,0.0263102,0.0422969,0.025323,0.0339461
2861,2024.7,0.0540457,0.06,0.0204835,0.0340457,0.010344,0.0169706,0.0254835,0.0308275,0.02,0.0148996,0.0260037,0.0424541,0.0254835,0.0340457
2862,2024.72,0.0541463,0.06,0.0206451,0.0341463,0.010414,0.0169673,0.0256451,0.0310591,0.02,0.0149682,0.0256977,0.0426125,0.0256451,0.0341463
2863,2024.73,0.0542479,0.06,0.0208079,0.0342479,0.0104828,0.0169642,0.0258079,0.0312907,0.02,0.0150371,0.0253922,0.0427721,0.0258079,0.0342479
2864,2024.75,0.0543504,0.06,0.0209717,0.0343504,0.0105506,0.0169612,0.0259717,0.0315222,0.02,0.0151065,0.0250872,0.0429328,0.0259717,0.0343504
2865,2024.77,0.0544538,0.06,0.0211365,0.0344538,0.0106171,0.0169583,0.0261365,0.0317536,0.02,0.0151762,0.0247829,0.0430948,0.0261365,0.0344538
2866,2024.78,0.0545582,0.06,0.0213024,0.0345582,0.0106825,0.0169555,0.0263024,0.0319849,0.02,0.0152463,0.0244792,0.0432579,0.0263024,0.0345582
2867,2024.8,0.0546636,0.06,0.0214693,0.0346636,0.0107466,0.0169528,0.0264693,0.0322159,0.02,0.0153165,0.0241761,0.0434222,0.0264693,0.0346636
2868,2024.81,0.0547699,0.06,0.0216372,0.0347699,0.0108094,0.0169503,0.0266372,0.0324466,0.02,0.0153869,0.0238737,0.0435875,0.0266372,0.0347699
2869,2024.83,0.0548772,0.06,0.0218061,0.0348772,0.0108709,0.0169478,0.0268061,0.032677,0.02,0.0154575,0.023572,0.043754,0.0268061,0.0348772
2870,2024.84,0.0549855,0.06,0.021976,0.0349855,0.010931,0.0169455,0.026976,0.032907,0.02,0.0155281,0.0232711,0.0439215,0.026976,0.0349855
2871,2024.86,0.0550947,0.06,0.0221468,0.0350947,0.0109897,0.0169433,0.0271468,0.0331365,0.02,0.0155987,0.0229709,0.0440901,0.0271468,0.0350947
2872,2024.88,0.0552049,0.06,0.0223185,0.0352049,0.011047,0.0169412,0.0273185,0.0333655,0.02,0.0156692,0.0226716,0.0442597,0.0273185,0.0352049
2873,2024.89,0.0553161,0.06,0.0224911,0.0353161,0.0111028,0.0169392,0.0274911,0.0335939,0.02,0.0157396,0.022373,0.0444303,0.0274911,0.0353161
2874,2024.91,0.0554282,0.06,0.0226646,0.0354282,0.0111571,0.0169373,0.0276646,0.0338217,0.02,0.0158099,0.0220754,0.0446019,0.0276646,0.0354282
2875,2024.92,0.0555413,0.06,0.0228389,0.0355413,0.0112098,0.0169356,0.0278389,0.0340487,0.02,0.0158799,0.0217786,0.0447745,0.0278389,0.0355413
2876,2024.94,0.0556553,0.06,0.0230141,0.0356553,0.0112609,0.0169339,0.0280141,0.034275,0.02,0.0159496,0.0214828,0.044948,0.0280141,0.0356553
2877,2024.95,0.0557703,0.06,0.02319,0.0357703,0.0113105,0.0169324,0.02819,0.0345005,0.02,0.0160189,0.021188,0.0451224,0.02819,0.0357703
2878,2024.97,0.0558862,0.06,0.0233667,0.0358862,0.0113583,0.016931,0.0283667,0.0347251,0.02,0.0160879,0.0208941,0.0452977,0.0283667,0.0358862
2879,2024.98,0.0560031,0.06,0.0235442,0.0360031,0.0114045,0.0169296,0.0285442,0.0349487,0.02,0.0161564,0.0206013,0.0454739,0.0285442,0.0360031
2880,2025.0,0.0561209,0.06,0.0237224,0.0361209,0.0114489,0.0169284,0.0287224,0.0351714,0.02,0.0162244,0.0203096,0.0456509,0.0287224,0.0361209
2881,2025.02,0.0562397,0.06,0.0239013,0.0362397,0.0114916,0.0169273,0.0289013,0.035393,0.02,0.0162919,0.020019,0.0458286,0.0289013,0.0362397
2882,2025.03,0.0563594,0.06,0.0240809,0.0363594,0.0115326,0.0169263,0.0290809,0.0356134,0.02,0.0163587,0.0197295,0.0460072,0.0290809,0.0363594
2883,2025.05,0.05648,0.06,0.0242611,0.03648,0.0115717,0.0169255,0.0292611,0.0358327,0.02,0.0164249,0.0194412,0.0461865,0.0292611,0.03648
2884,2025.06,0.0566016,0.06,0.0244419,0.0366016,0.0116089,0.0169247,0.0294419,0.0360508,0.02,0.0164903,0.0191541,0.0463665,0.0294419,0.0366016
2885,2025.08,0.0567241,0.06,0.0246233,0.0367241,0.0116443,0.016924,0.0296233,0.0362676,0.02,0.016555,0.0188682,0.0465472,0.0296233,0.0367241
2886,2025.09,0.0568475,0.06,0.0248052,0.0368476,0.0116778,0.0169234,0.0298052,0.036483,0.02,0.0166189,0.0185836,0.0467286,0.0298052,0.0368476
2887,2025.11,0.0569719,0.06,0.0249877,0.0369719,0.0117094,0.0169229,0.0299877,0.0366971,0.02,0.0166819,0.0183004,0.0469106,0.0299877,0.0369719
2888,2025.12,0.0570971,0.06,0.0251706,0.0370971,0.011739,0.0169226,0.0301706,0.0369097,0.02,0.016744,0.0180185,0.0470932,0.0301706,0.0370971
2889,2025.14,0.0572233,0.06,0.025354,0.0372233,0.0117667,0.0169223,0.030354,0.0371207,0.02,0.0168051,0.017738,0.0472763,0.030354,0.0372233
2890,2025.16,0.0573503,0.06,0.0255379,0.0373503,0.0117912,0.0169221,0.0305379,0.0373291,0.02,0.0168652,0.0174609,0.04746,0.0305379,0.0373503
2891,2025.17,0.0574783,0.06,0.0257221,0.0374783,0.011812,0.016922,0.0307221,0.0375342,0.02,0.0169243,0.017188,0.0476442,0.0307221,0.0374783
2892,2025.19,0.0576071,0.06,0.0259067,0.0376071,0.0118292,0.016922,0.0309067,0.0377359,0.02,0.0169822,0.0169195,0.0478287,0.0309067,0.0376071
2893,2025.2,0.0577367,0.06,0.0260915,0.0377367,0.0118427,0.0169221,0.0310915,0.0379343,0.02,0.0170391,0.0166551,0.0480136,0.0310915,0.0377367
2894,2025.22,0.0578673,0.06,0.0262766,0.0378673,0.0118528,0.0169223,0.0312766,0.0381294,0.02,0.0170947,0.0163949,0.0481989,0.0312766,0.0378673
2895,2025.23,0.0579987,0.06,0.0264618,0.0379987,0.0118594,0.0169226,0.0314618,0.0383212,0.02,0.0171491,0.0161387,0.0483843,0.0314618,0.0379987
2896,2025.25,0.0581309,0.06,0.0266471,0.0381309,0.0118626,0.0169229,0.0316471,0.0385097,0.02,0.0172023,0.0158865,0.04857,0.0316471,0.0381309
2897,2025.27,0.058264,0.06,0.0268324,0.038264,0.0118625,0.0169234,0.0318324,0.0386949,0.02,0.0172542,0.0156383,0.0487558,0.0318324,0.038264
2898,2025.28,0.0583979,0.06,0.0270178,0.0383979,0.0118591,0.0169239,0.0320178,0.0388769,0.02,0.0173047,0.015394,0.0489417,0.0320178,0.0383979
2899,2025.3,0.0585326,0.06,0.0272031,0.0385326,0.0118526,0.0169245,0.0322031,0.0390557,0.02,0.0173539,0.0151534,0.0491275,0.0322031,0.0385326
2900,2025.31,0.058668,0.06,0.0273883,0.038668,0.0118429,0.0169251,0.0323883,0.0392312,0.02,0.0174017,0.0149167,0.0493134,0.0323883,0.038668
2901,2025.33,0.0588043,0.06,0.0275733,0.0388043,0.0118301,0.0169259,0.0325733,0.0394035,0.02,0.017448,0.0146836,0.0494992,0.0325733,0.0388043
2902,2025.34,0.0589413,0.06,0.0277582,0.0389413,0.0118144,0.0169267,0.0327582,0.0395725,0.02,0.0174929,0.0144542,0.0496849,0.0327582,0.0389413
2903,2025.36,0.0590791,0.06,0.0279428,0.0390791,0.0117956,0.0169276,0.0329428,0.0397384,0.02,0.0175363,0.0142283,0.0498704,0.0329428,0.0390791
2904,2025.38,0.0592176,0.06,0.0281271,0.0392176,0.011774,0.0169285,0.0331271,0.0399011,0.02,0.0175781,0.014006,0.0500556,0.0331271,0.0392176
2905,2025.39,0.0593568,0.06,0.028311,0.0393568,0.0117496,0.0169295,0.033311,0.0400606,0.02,0.0176184,0.0137871,0.0502406,0.033311,0.0393568
2906,2025.41,0.0594967,0.06,0.0284946,0.0394967,0.0117224,0.0169306,0.0334946,0.040217,0.02,0.0176572,0.0135717,0.0504253,0.0334946,0.0394967
2907,2025.42,0.0596373,0.06,0.0286778,0.0396373,0.0116924,0.0169318,0.0336778,0.0403702,0.02,0.0176943,0.0133597,0.0506096,0.0336778,0.0396373
2908,2025.44,0.0597785,0.06,0.0288605,0.0397785,0.0116598,0.016933,0.0338605,0.0405203,0.02,0.0177298,0.0131509,0.0507934,0.0338605,0.0397785
2909,2025.45,0.0599204,0.06,0.0290427,0.0399204,0.0116247,0.0169342,0.0340427,0.0406673,0.02,0.0177637,0.0129454,0.0509769,0.0340427,0.0399204
2910,2025.47,0.060063,0.06,0.0292243,0.040063,0.0115869,0.0169355,0.0342243,0.0408112,0.02,0.0177959,0.0127432,0.0511598,0.0342243,0.040063
2911,2025.48,0.0602061,0.06,0.0294054,0.0402061,0.0115467,0.0169368,0.0344054,0.0409521,0.02,0.0178264,0.0125441,0.0513422,0.0344054,0.0402061
2912,2025.5,0.0603499,0.06,0.0295858,0.0403499,0.0115041,0.0169382,0.0345858,0.0410899,0.02,0.0178553,0.0123481,0.051524,0.0345858,0.0403499
2913,2025.52,0.0604942,0.06,0.0297655,0.0404942,0.0114591,0.0169397,0.0347655,0.0412246,0.02,0.0178824,0.0121551,0.0517052,0.0347655,0.0404942
2914,2025.53,0.060639,0.06,0.0299446,0.040639,0.0114118,0.0169411,0.0349446,0.0413563,0.02,0.0179078,0.0119652,0.0518857,0.0349446,0.040639
2915,2025.55,0.0607844,0.06,0.0301229,0.0407844,0.0113622,0.0169426,0.0351229,0.0414851,0.02,0.0179315,0.0117782,0.0520655,0.0351229,0.0407844
2916,2025.56,0.0609303,0.06,0.0303004,0.0409303,0.0113104,0.0169442,0.0353004,0.0416108,0.02,0.0179534,0.0115942,0.0522446,0.0353004,0.0409303
2917,2025.58,0.0610768,0.06,0.0304771,0.0410768,0.0112565,0.0169458,0.0354771,0.0417337,0.02,0.0179735,0.011413,0.0524229,0.0354771,0.0410768
2918,2025.59,0.0612236,0.06,0.030653,0.0412236,0.0112005,0.0169474,0.035653,0.0418535,0.02,0.017992,0.0112347,0.0526004,0.035653,0.0412236
2919,2025.61,0.061371,0.06,0.030828,0.041371,0.0111425,0.016949,0.035828,0.0419705,0.02,0.0180086,0.0110592,0.052777,0.035828,0.041371
2920,2025.62,0.0615187,0.06,0.0310021,0.0415187,0.0110825,0.0169507,0.0360021,0.0420846,0.02,0.0180235,0.0108864,0.0529528,0.0360021,0.0415187
2921,2025.64,0.0616669,0.06,0.0311753,0.0416669,0.0110205,0.0169523,0.0361753,0.0421958,0.02,0.0180366,0.0107163,0.0531276,0.0361753,0.0416669
2922,2025.66,0.0618155,0.06,0.0313475,0.0418155,0.0109567,0.016954,0.0363475,0.0423042,0.02,0.0180479,0.0105488,0.0533015,0.0363475,0.0418155
2923,2025.67,0.0619644,0.06,0.0315187,0.0419644,0.0108911,0.0169557,0.0365187,0.0424098,0.02,0.0180575,0.010384,0.0534744,0.0365187,0.0419644
2924,2025.69,0.0621137,0.06,0.0316889,0.0421137,0.0108238,0.0169575,0.0366889,0.0425126,0.02,0.0180652,0.0102218,0.0536463,0.0366889,0.0421137
2925,2025.7,0.0622633,0.06,0.031858,0.0422633,0.0107547,0.0169592,0.036858,0.0426127,0.02,0.0180713,0.010062,0.0538172,0.036858,0.0422633
2926,2025.72,0.0624132,0.06,0.032026,0.0424132,0.010684,0.0169609,0.037026,0.04271,0.02,0.0180755,0.00990482,0.053987,0.037026,0.0424132
2927,2025.73,0.0625634,0.06,0.032193,0.0425634,0.0106116,0.0169627,0.037193,0.0428046,0.02,0.0180781,0.00975006,0.0541556,0.037193,0.0425634
2928,2025.75,0.0627139,0.06,0.0323588,0.0427139,0.0105378,0.0169644,0.0373588,0.0428966,0.02,0.0180788,0.00959771,0.0543232,0.0373588,0.0427139
2929,2025.77,0.0628646,0.06,0.0325234,0.0428646,0.0104625,0.0169662,0.0375234,0.0429859,0.02,0.0180779,0.00944775,0.0544896,0.0375234,0.0428646
2930,2025.78,0.0630155,0.06,0.0326869,0.0430155,0.0103857,0.0169679,0.0376869,0.0430726,0.02,0.0180752,0.00930013,0.0546548,0.0376869,0.0430155
2931,2025.8,0.0631666,0.06,0.0328492,0.0431666,0.0103075,0.0169696,0.0378492,0.0431567,0.02,0.0180709,0.00915481,0.0548188,0.0378492,0.0431666
2932,2025.81,0.0633179,0.06,0.0330102,0.0433179,0.0102281,0.0169713,0.0380102,0.0432383,0.02,0.0180648,0.00901177,0.0549816,0.0380102,0.0433179
2933,2025.83,0.0634694,0.06,0.03317,0.0434694,0.0101473,0.0169731,0.03817,0.0433174,0.02,0.0180571,0.00887096,0.0551431,0.03817,0.0434694
2934,2025.84,0.0636209,0.06,0.0333286,0.0436209,0.0100654,0.0169747,0.0383286,0.043394,0.02,0.0180477,0.00873235,0.0553033,0.0383286,0.0436209
2935,2025.86,0.0637726,0.06,0.0334859,0.0437726,0.00998228,0.0169764,0.0384859,0.0434682,0.02,0.0180367,0.00859591,0.0554623,0.0384859,0.0437726
2936,2025.88,0.0639244,0.06,0.0336418,0.0439244,0.00989806,0.0169781,0.0386418,0.0435399,0.02,0.0180241,0.0084616,0.0556199,0.0386418,0.0439244
2937,2025.89,0.0640762,0.06,0.0337965,0.0440762,0.00981279,0.0169797,0.0387965,0.0436093,0.02,0.0180099,0.00832938,0.0557762,0.0387965,0.0440762
2938,2025.91,0.0642281,0.06,0.0339498,0.0442281,0.00972651,0.0169813,0.0389498,0.0436763,0.02,0.0179941,0.00819924,0.0559311,0.0389498,0.0442281
2939,2025.92,0.06438,0.06,0.0341018,0.04438,0.00963929,0.0169829,0.0391018,0.0437411,0.02,0.0179768,0.00807112,0.0560847,0.0391018,0.04438
2940,2025.94,0.0645319,0.06,0.0342524,0.0445319,0.00955117,0.0169845,0.0392524,0.0438036,0.02,0.017958,0.00794501,0.0562369,0.0392524,0.0445319
2941,2025.95,0.0646838,0.06,0.0344017,0.0446838,0.00946221,0.016986,0.0394017,0.0438639,0.02,0.0179377,0.00782087,0.0563876,0.0394017,0.0446838
2942,2025.97,0.0648356,0.06,0.0345495,0.0448356,0.00937246,0.0169875,0.0395495,0.043922,0.02,0.0179159,0.00769867,0.056537,0.0395495,0.0448356
2943,2025.98,0.0649874,0.06,0.0346959,0.0449874,0.00928197,0.0169889,0.0396959,0.0439779,0.02,0.0178928,0.00757838,0.0566849,0.0396959,0.0449874
2944,2026.0,0.0651391,0.06,0.034841,0.0451391,0.00919079,0.0169903,0.039841,0.0440318,0.02,0.0178682,0.00745997,0.0568313,0.039841,0.0451391
2945,2026.02,0.0652907,0.06,0.0349846,0.0452907,0.00909898,0.0169917,0.0399846,0.0440836,0.02,0.0178423,0.0073434,0.0569763,0.0399846,0.0452907
2946,2026.03,0.0654422,0.06,0.0351268,0.0454422,0.00900659,0.016993,0.0401268,0.0441333,0.02,0.0178151,0.00722866,0.0571198,0.0401268,0.0454422
2947,2026.05,0.0655935,0.06,0.0352675,0.0455935,0.00891367,0.0169943,0.0402675,0.0441812,0.02,0.0177865,0.00711572,0.0572618,0.0402675,0.0455935
2948,2026.06,0.0657446,0.06,0.0354068,0.0457446,0.00882027,0.0169956,0.0404068,0.044227,0.02,0.0177568,0.00700453,0.0574023,0.0404068,0.0457446
2949,2026.08,0.0658956,0.06,0.0355446,0.0458956,0.00872644,0.0169967,0.0405446,0.044271,0.02,0.0177258,0.00689509,0.0575413,0.0405446,0.0458956
2950,2026.09,0.0660464,0.06,0.0356809,0.0460464,0.00863223,0.0169979,0.0406809,0.0443132,0.02,0.0176937,0.00678735,0.0576788,0.0406809,0.0460464
2951,2026.11,0.0661969,0.06,0.0358158,0.0461969,0.00853769,0.016999,0.0408158,0.0443535,0.02,0.0176604,0.0066813,0.0578148,0.0408158,0.0461969
2952,2026.12,0.0663472,0.06,0.0359492,0.0463472,0.00844288,0.017,0.0409492,0.0443921,0.02,0.017626,0.0065769,0.0579492,0.0409492,0.0463472
2953,2026.14,0.0664972,0.06,0.0360811,0.0464972,0.00834784,0.017001,0.0410811,0.044429,0.02,0.0175906,0.00647414,0.0580821,0.0410811,0.0464972
2954,2026.16,0.066647,0.06,0.0362116,0.046647,0.00825262,0.0170019,0.0412116,0.0444642,0.02,0.0175542,0.00637298,0.0582135,0.0412116,0.046647
2955,2026.17,0.0667964,0.06,0.0363405,0.0467964,0.00815727,0.0170028,0.0413405,0.0444978,0.02,0.0175169,0.0062734,0.0583433,0.0413405,0.0467964
2956,2026.19,0.0669456,0.06,0.036468,0.0469456,0.00806185,0.0170036,0.041468,0.0445298,0.02,0.0174786,0.00617538,0.0584715,0.041468,0.0469456
2957,2026.2,0.0670944,0.06,0.0365939,0.0470944,0.00796639,0.0170043,0.0415939,0.0445603,0.02,0.0174395,0.00607889,0.0585982,0.0415939,0.0470944
2958,2026.22,0.0672428,0.06,0.0367184,0.0472428,0.00787094,0.017005,0.0417184,0.0445893,0.02,0.0173996,0.00598391,0.0587234,0.0417184,0.0472428
2959,2026.23,0.0673908,0.06,0.0368414,0.0473908,0.00777556,0.0170056,0.0418414,0.044617,0.02,0.0173589,0.00589041,0.058847,0.0418414,0.0473908
2960,2026.25,0.0675385,0.06,0.0369629,0.0475385,0.00768029,0.0170062,0.0419629,0.0446432,0.02,0.0173174,0.00579837,0.058969,0.0419629,0.0475385
2961,2026.27,0.0676858,0.06,0.0370829,0.0476858,0.00758518,0.0170066,0.0420829,0.0446681,0.02,0.0172753,0.00570777,0.0590895,0.0420829,0.0476858
2962,2026.28,0.0678326,0.06,0.0372014,0.0478326,0.00749026,0.0170071,0.0422014,0.0446917,0.02,0.0172326,0.00561859,0.0592085,0.0422014,0.0478326
2963,2026.3,0.067979,0.06,0.0373184,0.047979,0.0073956,0.0170074,0.0423184,0.044714,0.02,0.0171893,0.0055308,0.0593259,0.0423184,0.047979
2964,2026.31,0.0681249,0.06,0.037434,0.0481249,0.00730123,0.0170077,0.042434,0.0447352,0.02,0.0171455,0.00544438,0.0594417,0.042434,0.0481249
2965,2026.33,0.0682704,0.06,0.0375481,0.0482704,0.0072072,0.0170079,0.0425481,0.0447553,0.02,0.0171012,0.00535931,0.059556,0.0425481,0.0482704
2966,2026.34,0.0684153,0.06,0.0376607,0.0484153,0.00711355,0.0170081,0.0426607,0.0447742,0.02,0.0170566,0.00527557,0.0596688,0.0426607,0.0484153
2967,2026.36,0.0685598,0.06,0.0377718,0.0485598,0.00702033,0.0170081,0.0427718,0.0447922,0.02,0.0170115,0.00519314,0.05978,0.0427718,0.0485598
2968,2026.38,0.0687037,0.06,0.0378815,0.0487037,0.00692743,0.0170081,0.0428815,0.044809,0.02,0.0169662,0.00511224,0.0598897,0.0428815,0.0487037
2969,2026.39,0.0688471,0.06,0.0379898,0.0488471,0.00683306,0.0170081,0.0429898,0.0448228,0.02,0.0169205,0.00503591,0.0599979,0.0429898,0.0488471
2970,2026.41,0.06899,0.06,0.0380965,0.04899,0.00673728,0.0170079,0.0430965,0.0448338,0.02,0.0168747,0.00496416,0.0601045,0.0430965,0.04899
2971,2026.42,0.0691323,0.06,0.0382018,0.0491323,0.00664012,0.0170077,0.0432018,0.0448419,0.02,0.0168288,0.00489702,0.0602095,0.0432018,0.0491323
2972,2026.44,0.069274,0.06,0.0383056,0.049274,0.00654166,0.0170075,0.0433056,0.0448472,0.02,0.0167827,0.00483448,0.060313,0.0433056,0.049274
2973,2026.45,0.0694151,0.06,0.0384078,0.0494151,0.00644194,0.0170071,0.0434078,0.0448497,0.02,0.0167366,0.00477656,0.0604149,0.0434078,0.0494151
2974,2026.47,0.0695556,0.06,0.0385084,0.0495556,0.00634101,0.0170067,0.0435084,0.0448494,0.02,0.0166906,0.00472327,0.0605151,0.0435084,0.0495556
2975,2026.48,0.0696955,0.06,0.0386075,0.0496955,0.00623892,0.0170062,0.0436075,0.0448464,0.02,0.0166446,0.00467462,0.0606137,0.0436075,0.0496955
2976,2026.5,0.0698348,0.06,0.038705,0.0498348,0.00613573,0.0170056,0.043705,0.0448407,0.02,0.0165987,0.00463062,0.0607106,0.043705,0.0498348
2977,2026.52,0.0699733,0.06,0.0388009,0.0499734,0.00603149,0.017005,0.0438009,0.0448323,0.02,0.016553,0.00459127,0.0608058,0.0438009,0.0499734
2978,2026.53,0.0701113,0.06,0.0388951,0.0501113,0.00592624,0.0170043,0.0438951,0.0448213,0.02,0.0165076,0.00455659,0.0608994,0.0438951,0.0501113
2979,2026.55,0.0702485,0.06,0.0389877,0.0502485,0.00582003,0.0170035,0.0439877,0.0448077,0.02,0.0164624,0.00452658,0.0609912,0.0439877,0.0502485
2980,2026.56,0.0703851,0.06,0.0390786,0.0503851,0.00571292,0.0170027,0.0440786,0.0447916,0.02,0.0164176,0.00450124,0.0610813,0.0440786,0.0503851
2981,2026.58,0.0705209,0.06,0.0391679,0.0505209,0.00560495,0.0170017,0.0441679,0.0447729,0.02,0.0163732,0.00448059,0.0611696,0.0441679,0.0505209
2982,2026.59,0.070656,0.06,0.0392555,0.050656,0.00549617,0.0170008,0.0442555,0.0447517,0.02,0.0163292,0.00446464,0.0612562,0.0442555,0.050656
2983,2026.61,0.0707904,0.06,0.0393414,0.0507904,0.00538663,0.0169997,0.0443414,0.044728,0.02,0.0162857,0.00445338,0.0613411,0.0443414,0.0507904
2984,2026.62,0.070924,0.06,0.0394255,0.050924,0.00527637,0.0169986,0.0444255,0.0447019,0.02,0.0162428,0.00444682,0.0614241,0.0444255,0.050924
2985,2026.64,0.0710568,0.06,0.039508,0.0510568,0.00516544,0.0169974,0.044508,0.0446734,0.02,0.0162006,0.00444497,0.0615054,0.044508,0.0510568
2986,2026.66,0.0711889,0.06,0.0395887,0.0511889,0.00505388,0.0169962,0.0445887,0.0446426,0.02,0.0161589,0.00444783,0.0615848,0.0445887,0.0511889
2987,2026.67,0.0713201,0.06,0.0396676,0.0513201,0.00494174,0.0169949,0.0446677,0.0446094,0.02,0.016118,0.00445541,0.0616625,0.0446677,0.0513201
2988,2026.69,0.0714506,0.06,0.0397449,0.0514506,0.00482906,0.0169935,0.0447449,0.0445739,0.02,0.0160779,0.00446771,0.0617384,0.0447449,0.0514506
2989,2026.7,0.0715802,0.06,0.0398203,0.0515802,0.00471588,0.0169921,0.0448203,0.0445362,0.02,0.0160386,0.00448472,0.0618124,0.0448203,0.0515802
2990,2026.72,0.0717089,0.06,0.039894,0.0517089,0.00460225,0.0169906,0.044894,0.0444962,0.02,0.0160002,0.00450647,0.0618846,0.044894,0.0517089
2991,2026.73,0.0718368,0.06,0.0399659,0.0518368,0.0044882,0.016989,0.0449659,0.0444541,0.02,0.0159627,0.00453293,0.0619549,0.0449659,0.0518368
2992,2026.75,0.0719638,0.06,0.040036,0.0519638,0.00437378,0.0169874,0.045036,0.0444098,0.02,0.0159261,0.00456412,0.0620235,0.045036,0.0519638
2993,2026.77,0.0720899,0.06,0.0401044,0.0520899,0.00425903,0.0169858,0.0451044,0.0443634,0.02,0.0158906,0.00460004,0.0620901,0.0451044,0.0520899
2994,2026.78,0.0722152,0.06,0.0401709,0.0522152,0.00414398,0.016984,0.0451709,0.0443149,0.02,0.0158562,0.00464069,0.062155,0.0451709,0.0522152
2995,2026.8,0.0723395,0.06,0.0402357,0.0523395,0.00402868,0.0169823,0.0452357,0.0442644,0.02,0.0158229,0.00468606,0.062218,0.0452357,0.0523395
2996,2026.81,0.0724629,0.06,0.0402986,0.0524629,0.00391316,0.0169805,0.0452986,0.0442118,0.02,0.0157907,0.00473615,0.0622791,0.0452986,0.0524629
2997,2026.83,0.0725853,0.06,0.0403598,0.0525853,0.00379745,0.0169786,0.0453598,0.0441572,0.02,0.0157597,0.00479097,0.0623384,0.0453598,0.0525853
2998,2026.84,0.0727068,0.06,0.0404191,0.0527068,0.0036816,0.0169767,0.0454191,0.0441007,0.02,0.01573,0.00485051,0.0623958,0.0454191,0.0527068
2999,2026.86,0.0728273,0.06,0.0404766,0.0528273,0.00356563,0.0169748,0.0454766,0.0440423,0.02,0.0157016,0.00491477,0.0624514,0.0454766,0.0528273
3000,2026.88,0.0729468,0.06,0.0405323,0.0529468,0.00344959,0.0169728,0.0455323,0.0439819,0.02,0.0156745,0.00498375,0.0625051,0.0455323,0.0529468
3001,2026.89,0.0730653,0.06,0.0405862,0.0530653,0.0033335,0.0169707,0.0455862,0.0439197,0.02,0.0156489,0.00505743,0.062557,0.0455862,0.0530653
3002,2026.91,0.0731828,0.06,0.0406383,0.0531828,0.0032174,0.0169687,0.0456383,0.0438557,0.02,0.0156246,0.00513582,0.062607,0.0456383,0.0531828
3003,2026.92,0.0732993,0.06,0.0406886,0.0532993,0.00310131,0.0169666,0.0456886,0.0437899,0.02,0.0156018,0.00521891,0.0626552,0.0456886,0.0532993
