,time (year),a0020,a2040,a20pa,a4060,a60pl,birthr,births,cefr,deathr,deaths,dnc,dr,efr,egdpp,epa,fm,gdpp,le,le60,lem,of,op,pa,pass20,pass40,pass60,pgr,pop,pw,wele
1466,2002.91,2490.05,1791.71,3544.22,1405.75,694.762,0.0188764,120.474,0.0,0.00471058,30.0642,3.36199,0.996041,0.0,8.97409,0.0,1.0,10.8345,72.9528,12.9528,1.0,2.68959,348.014,66.4646,106.463,89.4745,56.8794,0.0141658,6382.27,0.098192,1.0
1467,2002.92,2490.26,1791.98,3545.27,1406.26,695.181,0.0188701,120.461,0.0,0.00471068,30.0715,3.36111,0.995999,0.0,8.977,0.0,1.0,10.8409,72.9584,12.9584,1.0,2.68889,348.149,66.4688,106.482,89.5025,56.9028,0.0141594,6383.69,0.0982008,1.0
1468,2002.94,2490.48,1792.24,3546.33,1406.77,695.6,0.0188638,120.447,0.0,0.00471077,30.0788,3.36023,0.995957,0.0,8.97991,0.0,1.0,10.8473,72.9639,12.9639,1.0,2.68818,348.284,66.473,106.5,89.5305,56.9262,0.014153,6385.1,0.0982095,1.0
1469,2002.95,2490.7,1792.51,3547.39,1407.28,696.019,0.0188574,120.433,0.0,0.00471087,30.086,3.35935,0.995915,0.0,8.98283,0.0,1.0,10.8537,72.9695,12.9695,1.0,2.68748,348.419,66.4771,106.519,89.5584,56.9495,0.0141466,6386.51,0.0982183,1.0
1470,2002.97,2490.92,1792.77,3548.45,1407.79,696.439,0.0188511,120.419,0.0,0.00471097,30.0933,3.35846,0.995873,0.0,8.98575,0.0,1.0,10.8601,72.9751,12.9751,1.0,2.68677,348.554,66.4813,106.537,89.5863,56.9728,0.0141401,6387.92,0.098227,1.0
1471,2002.98,2491.14,1793.04,3549.51,1408.3,696.859,0.0188447,120.405,0.0,0.00471107,30.1006,3.35758,0.995831,0.0,8.98868,0.0,1.0,10.8664,72.9807,12.9807,1.0,2.68606,348.689,66.4855,106.556,89.6142,56.9961,0.0141337,6389.33,0.0982357,1.0
1472,2003.0,2491.35,1793.3,3550.57,1408.81,697.279,0.0188384,120.391,0.0,0.00471116,30.1078,3.35669,0.995789,0.0,8.99161,0.0,1.0,10.8727,72.9863,12.9863,1.0,2.68536,348.824,66.4897,106.574,89.642,57.0194,0.0141272,6390.75,0.0982444,1.0
1473,2003.02,2491.57,1793.57,3551.63,1409.32,697.7,0.018832,120.377,0.0,0.00471126,30.1151,3.35581,0.995747,0.0,8.99455,0.0,1.0,10.879,72.9919,12.9919,1.0,2.68465,348.959,66.4939,106.593,89.6697,57.0426,0.0141208,6392.16,0.0982531,1.0
1474,2003.03,2491.78,1793.83,3552.69,1409.83,698.121,0.0188257,120.363,0.0,0.00471136,30.1224,3.35492,0.995705,0.0,8.9975,0.0,1.0,10.8853,72.9975,12.9975,1.0,2.68393,349.094,66.4981,106.611,89.6974,57.0659,0.0141143,6393.57,0.0982618,1.0
1475,2003.05,2492.0,1794.1,3553.75,1410.34,698.542,0.0188193,120.349,0.0,0.00471146,30.1297,3.35403,0.995663,0.0,9.00045,0.0,1.0,10.8915,73.0031,13.0031,1.0,2.68322,349.229,66.5023,106.63,89.7251,57.0891,0.0141078,6394.98,0.0982705,1.0
1476,2003.06,2492.21,1794.36,3554.81,1410.85,698.963,0.0188129,120.335,0.0,0.00471156,30.137,3.35314,0.995621,0.0,9.0034,0.0,1.0,10.8976,73.0088,13.0088,1.0,2.68251,349.364,66.5066,106.649,89.7527,57.1123,0.0141014,6396.39,0.0982791,1.0
1477,2003.08,2492.43,1794.62,3555.87,1411.36,699.384,0.0188065,120.32,0.0,0.00471166,30.1442,3.35225,0.995579,0.0,9.00636,0.0,1.0,10.9038,73.0144,13.0144,1.0,2.6818,349.499,66.5108,106.667,89.7803,57.1355,0.0140949,6397.8,0.0982878,1.0
1478,2003.09,2492.64,1794.89,3556.93,1411.87,699.806,0.0188002,120.306,0.0,0.00471176,30.1515,3.35135,0.995537,0.0,9.00932,0.0,1.0,10.9099,73.0201,13.02,1.0,2.68108,349.634,66.515,106.686,89.8078,57.1586,0.0140884,6399.21,0.0982964,1.0
1479,2003.11,2492.85,1795.15,3557.99,1412.38,700.228,0.0187938,120.292,0.0,0.00471186,30.1588,3.35046,0.995494,0.0,9.01229,0.0,1.0,10.916,73.0257,13.0257,1.0,2.68037,349.769,66.5193,106.705,89.8353,57.1818,0.0140819,6400.61,0.0983051,1.0
1480,2003.12,2493.06,1795.42,3559.05,1412.89,700.65,0.0187874,120.277,0.0,0.00471197,30.1661,3.34956,0.995452,0.0,9.01527,0.0,1.0,10.922,73.0314,13.0314,1.0,2.67965,349.904,66.5235,106.723,89.8627,57.2049,0.0140754,6402.02,0.0983137,1.0
1481,2003.14,2493.28,1795.68,3560.11,1413.4,701.073,0.018781,120.263,0.0,0.00471207,30.1734,3.34867,0.99541,0.0,9.01825,0.0,1.0,10.928,73.037,13.037,1.0,2.67893,350.039,66.5278,106.742,89.8901,57.2281,0.0140689,6403.43,0.0983223,1.0
1482,2003.16,2493.49,1795.94,3561.18,1413.91,701.496,0.0187746,120.248,0.0,0.00471217,30.1807,3.34777,0.995367,0.0,9.02123,0.0,1.0,10.9339,73.0427,13.0427,1.0,2.67822,350.174,66.532,106.761,89.9175,57.2512,0.0140624,6404.84,0.0983309,1.0
1483,2003.17,2493.7,1796.21,3562.24,1414.42,701.919,0.0187681,120.233,0.0,0.00471228,30.188,3.34687,0.995325,0.0,9.02422,0.0,1.0,10.9399,73.0484,13.0484,1.0,2.6775,350.309,66.5363,106.78,89.9448,57.2742,0.0140559,6406.25,0.0983396,1.0
1484,2003.19,2493.91,1796.47,3563.3,1414.93,702.342,0.0187617,120.219,0.0,0.00471239,30.1953,3.34597,0.995282,0.0,9.02721,0.0,1.0,10.9457,73.054,13.054,1.0,2.67678,350.444,66.5405,106.798,89.972,57.2973,0.0140493,6407.65,0.0983482,1.0
1485,2003.2,2494.12,1796.73,3564.36,1415.44,702.765,0.0187553,120.204,0.0,0.00471249,30.2026,3.34507,0.99524,0.0,9.03021,0.0,1.0,10.9516,73.0597,13.0597,1.0,2.67606,350.579,66.5448,106.817,89.9992,57.3204,0.0140428,6409.06,0.0983568,1.0
1486,2003.22,2494.33,1796.99,3565.42,1415.95,703.189,0.0187489,120.189,0.0,0.0047126,30.21,3.34417,0.995197,0.0,9.03321,0.0,1.0,10.9574,73.0654,13.0654,1.0,2.67534,350.714,66.5491,106.836,90.0264,57.3434,0.0140363,6410.46,0.0983654,1.0
1487,2003.23,2494.54,1797.26,3566.49,1416.46,703.613,0.0187425,120.174,0.0,0.00471271,30.2173,3.34327,0.995154,0.0,9.03622,0.0,1.0,10.9631,73.0711,13.0711,1.0,2.67461,350.849,66.5534,106.855,90.0535,57.3664,0.0140297,6411.87,0.0983739,1.0
1488,2003.25,2494.74,1797.52,3567.55,1416.98,704.037,0.018736,120.159,0.0,0.00471282,30.2246,3.34236,0.995112,0.0,9.03923,0.0,1.0,10.9688,73.0768,13.0768,1.0,2.67389,350.984,66.5576,106.873,90.0805,57.3894,0.0140232,6413.28,0.0983825,1.0
1489,2003.27,2494.95,1797.78,3568.61,1417.49,704.462,0.0187296,120.144,0.0,0.00471293,30.2319,3.34146,0.995069,0.0,9.04224,0.0,1.0,10.9745,73.0826,13.0826,1.0,2.67317,351.119,66.5619,106.892,90.1076,57.4124,0.0140167,6414.68,0.0983911,1.0
1490,2003.28,2495.16,1798.04,3569.67,1418.0,704.886,0.0187231,120.129,0.0,0.00471304,30.2393,3.34056,0.995026,0.0,9.04526,0.0,1.0,10.9801,73.0883,13.0883,1.0,2.67244,351.255,66.5662,106.911,90.1345,57.4354,0.0140101,6416.09,0.0983997,1.0
1491,2003.3,2495.37,1798.31,3570.74,1418.51,705.311,0.0187167,120.114,0.0,0.00471316,30.2466,3.33965,0.994983,0.0,9.04829,0.0,1.0,10.9857,73.094,13.094,1.0,2.67172,351.39,66.5705,106.93,90.1615,57.4583,0.0140035,6417.49,0.0984083,1.0
1492,2003.31,2495.57,1798.57,3571.8,1419.02,705.736,0.0187102,120.099,0.0,0.00471327,30.254,3.33874,0.994941,0.0,9.05131,0.0,1.0,10.9912,73.0997,13.0997,1.0,2.67099,351.525,66.5748,106.949,90.1883,57.4813,0.013997,6418.9,0.0984168,1.0
1493,2003.33,2495.78,1798.83,3572.86,1419.53,706.162,0.0187038,120.084,0.0,0.00471339,30.2613,3.33784,0.994898,0.0,9.05435,0.0,1.0,10.9967,73.1055,13.1055,1.0,2.67027,351.66,66.5791,106.967,90.2152,57.5042,0.0139904,6420.3,0.0984254,1.0
1494,2003.34,2495.98,1799.09,3573.92,1420.04,706.587,0.0186973,120.069,0.0,0.0047135,30.2687,3.33693,0.994855,0.0,9.05738,0.0,1.0,11.0021,73.1112,13.1112,1.0,2.66954,351.796,66.5834,106.986,90.242,57.5271,0.0139838,6421.7,0.098434,1.0
1495,2003.36,2496.19,1799.35,3574.99,1420.55,707.013,0.0186909,120.054,0.0,0.00471362,30.2761,3.33602,0.994812,0.0,9.06042,0.0,1.0,11.0075,73.1169,13.1169,1.0,2.66881,351.931,66.5877,107.005,90.2687,57.55,0.0139773,6423.11,0.0984426,1.0
1496,2003.38,2496.39,1799.61,3576.05,1421.06,707.44,0.0186844,120.038,0.0,0.00471374,30.2835,3.33511,0.994769,0.0,9.06346,0.0,1.0,11.0129,73.1227,13.1227,1.0,2.66809,352.066,66.592,107.024,90.2954,57.5728,0.0139707,6424.51,0.0984511,1.0
1497,2003.39,2496.59,1799.88,3577.12,1421.58,707.866,0.018678,120.023,0.0,0.00471386,30.2909,3.3342,0.994726,0.0,9.06651,0.0,1.0,11.0182,73.1284,13.1284,1.0,2.66736,352.202,66.5963,107.043,90.322,57.5957,0.0139641,6425.91,0.0984597,1.0
1498,2003.41,2496.8,1800.14,3578.18,1422.09,708.293,0.0186715,120.007,0.0,0.00471399,30.2983,3.33329,0.994682,0.0,9.06956,0.0,1.0,11.0234,73.1342,13.1342,1.0,2.66663,352.337,66.6006,107.062,90.3486,57.6185,0.0139575,6427.31,0.0984683,1.0
1499,2003.42,2497.0,1800.4,3579.24,1422.6,708.719,0.018665,119.992,0.0,0.00471411,30.3057,3.33238,0.994639,0.0,9.07261,0.0,1.0,11.0286,73.1399,13.1399,1.0,2.6659,352.473,66.605,107.081,90.3752,57.6413,0.0139509,6428.71,0.0984769,1.0
1500,2003.44,2497.2,1800.66,3580.31,1423.11,709.147,0.0186585,119.977,0.0,0.00471424,30.3131,3.33146,0.994596,0.0,9.07567,0.0,1.0,11.0338,73.1457,13.1457,1.0,2.66517,352.608,66.6093,107.1,90.4017,57.6642,0.0139443,6430.12,0.0984855,1.0
1501,2003.45,2497.4,1800.92,3581.37,1423.62,709.574,0.0186521,119.961,0.0,0.00471436,30.3205,3.33055,0.994553,0.0,9.07873,0.0,1.0,11.0389,73.1515,13.1515,1.0,2.66444,352.744,66.6136,107.119,90.4281,57.6869,0.0139377,6431.52,0.0984941,1.0
1502,2003.47,2497.6,1801.18,3582.44,1424.13,710.002,0.0186456,119.946,0.0,0.00471449,30.3279,3.32964,0.994509,0.0,9.08179,0.0,1.0,11.044,73.1572,13.1572,1.0,2.66371,352.879,66.6179,107.138,90.4546,57.7097,0.0139311,6432.92,0.0985027,1.0
1503,2003.48,2497.8,1801.44,3583.5,1424.64,710.429,0.0186391,119.93,0.0,0.00471462,30.3354,3.32872,0.994466,0.0,9.08486,0.0,1.0,11.049,73.163,13.163,1.0,2.66298,353.015,66.6223,107.157,90.4809,57.7325,0.0139245,6434.32,0.0985113,1.0
1504,2003.5,2498.0,1801.7,3584.56,1425.16,710.857,0.0186326,119.914,0.0,0.00471476,30.3428,3.32781,0.994422,0.0,9.08792,0.0,1.0,11.0539,73.1688,13.1688,1.0,2.66225,353.151,66.6266,107.176,90.5072,57.7552,0.0139179,6435.72,0.0985199,1.0
1505,2003.52,2498.2,1801.96,3585.63,1425.67,711.286,0.0186262,119.899,0.0,0.00471489,30.3503,3.32689,0.994379,0.0,9.091,0.0,1.0,11.0588,73.1746,13.1746,1.0,2.66152,353.287,66.6309,107.195,90.5335,57.7779,0.0139113,6437.12,0.0985285,1.0
1506,2003.53,2498.4,1802.22,3586.69,1426.18,711.714,0.0186197,119.883,0.0,0.00471503,30.3578,3.32598,0.994335,0.0,9.09407,0.0,1.0,11.0637,73.1804,13.1804,1.0,2.66078,353.422,66.6353,107.214,90.5598,57.8006,0.0139047,6438.52,0.0985371,1.0
1507,2003.55,2498.6,1802.48,3587.76,1426.69,712.143,0.0186132,119.867,0.0,0.00471517,30.3653,3.32506,0.994291,0.0,9.09715,0.0,1.0,11.0685,73.1861,13.1861,1.0,2.66005,353.558,66.6396,107.233,90.5859,57.8233,0.013898,6439.92,0.0985457,1.0
1508,2003.56,2498.8,1802.74,3588.82,1427.2,712.572,0.0186067,119.852,0.0,0.00471531,30.3728,3.32415,0.994248,0.0,9.10023,0.0,1.0,11.0732,73.1919,13.1919,1.0,2.65932,353.694,66.644,107.252,90.6121,57.846,0.0138914,6441.31,0.0985544,1.0
1509,2003.58,2498.99,1803.0,3589.89,1427.71,713.001,0.0186002,119.836,0.0,0.00471545,30.3803,3.32323,0.994204,0.0,9.10331,0.0,1.0,11.0779,73.1977,13.1977,1.0,2.65858,353.83,66.6483,107.271,90.6382,57.8687,0.0138848,6442.71,0.098563,1.0
1510,2003.59,2499.19,1803.26,3590.96,1428.23,713.431,0.0185937,119.82,0.0,0.00471559,30.3878,3.32231,0.99416,0.0,9.1064,0.0,1.0,11.0826,73.2035,13.2035,1.0,2.65785,353.966,66.6526,107.29,90.6642,57.8913,0.0138781,6444.11,0.0985716,1.0
1511,2003.61,2499.38,1803.52,3592.02,1428.74,713.861,0.0185873,119.804,0.0,0.00471574,30.3953,3.3214,0.994116,0.0,9.10948,0.0,1.0,11.0872,73.2093,13.2093,1.0,2.65712,354.102,66.657,107.309,90.6902,57.9139,0.0138715,6445.51,0.0985803,1.0
1512,2003.62,2499.58,1803.78,3593.09,1429.25,714.291,0.0185808,119.788,0.0,0.00471589,30.4029,3.32048,0.994072,0.0,9.11257,0.0,1.0,11.0918,73.2151,13.2151,1.0,2.65638,354.239,66.6613,107.328,90.7161,57.9366,0.0138649,6446.9,0.098589,1.0
1513,2003.64,2499.77,1804.04,3594.15,1429.76,714.721,0.0185743,119.773,0.0,0.00471604,30.4105,3.31956,0.994028,0.0,9.11567,0.0,1.0,11.0963,73.2209,13.2209,1.0,2.65565,354.375,66.6657,107.347,90.7421,57.9592,0.0138582,6448.3,0.0985977,1.0
1514,2003.66,2499.97,1804.3,3595.22,1430.28,715.151,0.0185678,119.757,0.0,0.00471619,30.418,3.31864,0.993984,0.0,9.11876,0.0,1.0,11.1007,73.2267,13.2267,1.0,2.65491,354.511,66.67,107.366,90.7679,57.9817,0.0138516,6449.7,0.0986064,1.0
1515,2003.67,2500.16,1804.56,3596.28,1430.79,715.582,0.0185613,119.741,0.0,0.00471635,30.4256,3.31772,0.99394,0.0,9.12186,0.0,1.0,11.1051,73.2325,13.2325,1.0,2.65418,354.648,66.6744,107.385,90.7937,58.0043,0.013845,6451.09,0.0986151,1.0
1516,2003.69,2500.35,1804.82,3597.35,1431.3,716.013,0.0185548,119.725,0.0,0.00471651,30.4332,3.31681,0.993896,0.0,9.12496,0.0,1.0,11.1095,73.2383,13.2383,1.0,2.65344,354.784,66.6787,107.404,90.8195,58.0269,0.0138383,6452.49,0.0986238,1.0
1517,2003.7,2500.55,1805.08,3598.42,1431.81,716.444,0.0185483,119.709,0.0,0.00471667,30.4408,3.31589,0.993852,0.0,9.12806,0.0,1.0,11.1138,73.2441,13.2441,1.0,2.65271,354.921,66.6831,107.423,90.8452,58.0494,0.0138317,6453.88,0.0986325,1.0
1518,2003.72,2500.74,1805.34,3599.48,1432.33,716.875,0.0185418,119.693,0.0,0.00471683,30.4485,3.31497,0.993808,0.0,9.13116,0.0,1.0,11.1181,73.2499,13.2499,1.0,2.65197,355.057,66.6874,107.442,90.8709,58.0719,0.013825,6455.28,0.0986413,1.0
1519,2003.73,2500.93,1805.6,3600.55,1432.84,717.307,0.0185354,119.677,0.0,0.004717,30.4561,3.31405,0.993763,0.0,9.13426,0.0,1.0,11.1223,73.2557,13.2557,1.0,2.65124,355.194,66.6918,107.461,90.8965,58.0944,0.0138184,6456.67,0.09865,1.0
1520,2003.75,2501.12,1805.86,3601.61,1433.35,717.739,0.0185289,119.661,0.0,0.00471717,30.4638,3.31313,0.993719,0.0,9.13737,0.0,1.0,11.1264,73.2615,13.2615,1.0,2.6505,355.331,66.6961,107.481,90.9221,58.1169,0.0138117,6458.07,0.0986588,1.0
1521,2003.77,2501.31,1806.12,3602.68,1433.86,718.171,0.0185224,119.645,0.0,0.00471734,30.4714,3.31221,0.993674,0.0,9.14048,0.0,1.0,11.1305,73.2673,13.2673,1.0,2.64977,355.468,66.7005,107.5,90.9476,58.1394,0.0138051,6459.46,0.0986676,1.0
1522,2003.78,2501.5,1806.37,3603.75,1434.38,718.603,0.0185159,119.629,0.0,0.00471751,30.4791,3.31129,0.99363,0.0,9.14359,0.0,1.0,11.1346,73.2731,13.2731,1.0,2.64903,355.605,66.7049,107.519,90.9731,58.1618,0.0137984,6460.85,0.0986764,1.0
1523,2003.8,2501.69,1806.63,3604.81,1434.89,719.036,0.0185094,119.612,0.0,0.00471768,30.4868,3.31037,0.993585,0.0,9.1467,0.0,1.0,11.1386,73.2789,13.2789,1.0,2.6483,355.742,66.7092,107.538,90.9985,58.1843,0.0137917,6462.25,0.0986852,1.0
1524,2003.81,2501.88,1806.89,3605.88,1435.4,719.469,0.0185029,119.596,0.0,0.00471786,30.4946,3.30945,0.993541,0.0,9.14981,0.0,1.0,11.1426,73.2848,13.2848,1.0,2.64756,355.879,66.7136,107.557,91.0239,58.2067,0.0137851,6463.64,0.098694,1.0
1525,2003.83,2502.07,1807.15,3606.95,1435.91,719.902,0.0184965,119.58,0.0,0.00471804,30.5023,3.30853,0.993496,0.0,9.15293,0.0,1.0,11.1465,73.2906,13.2906,1.0,2.64683,356.016,66.7179,107.576,91.0493,58.2291,0.0137784,6465.03,0.0987029,1.0
1526,2003.84,2502.26,1807.41,3608.01,1436.43,720.335,0.01849,119.564,0.0,0.00471823,30.5101,3.30761,0.993451,0.0,9.15604,0.0,1.0,11.1504,73.2964,13.2964,1.0,2.64609,356.153,66.7223,107.596,91.0746,58.2515,0.0137718,6466.42,0.0987118,1.0
1527,2003.86,2502.44,1807.67,3609.08,1436.94,720.768,0.0184835,119.548,0.0,0.00471842,30.5178,3.30669,0.993406,0.0,9.15916,0.0,1.0,11.1542,73.3022,13.3022,1.0,2.64536,356.291,66.7266,107.615,91.0998,58.2739,0.0137651,6467.81,0.0987206,1.0
1528,2003.88,2502.63,1807.92,3610.15,1437.45,721.202,0.018477,119.532,0.0,0.00471861,30.5256,3.30578,0.993361,0.0,9.16227,0.0,1.0,11.158,73.308,13.308,1.0,2.64462,356.428,66.731,107.634,91.125,58.2963,0.0137584,6469.21,0.0987296,1.0
1529,2003.89,2502.81,1808.18,3611.22,1437.96,721.636,0.0184706,119.516,0.0,0.0047188,30.5334,3.30486,0.993316,0.0,9.16539,0.0,1.0,11.1617,73.3138,13.3138,1.0,2.64389,356.566,66.7353,107.653,91.1502,58.3186,0.0137518,6470.6,0.0987385,1.0
1530,2003.91,2503.0,1808.44,3612.28,1438.48,722.07,0.0184641,119.499,0.0,0.00471899,30.5413,3.30394,0.993271,0.0,9.16851,0.0,1.0,11.1654,73.3196,13.3196,1.0,2.64315,356.704,66.7397,107.673,91.1753,58.341,0.0137451,6471.99,0.0987474,1.0
1531,2003.92,2503.18,1808.7,3613.35,1438.99,722.504,0.0184576,119.483,0.0,0.00471919,30.5491,3.30302,0.993226,0.0,9.17163,0.0,1.0,11.169,73.3254,13.3254,1.0,2.64242,356.841,66.744,107.692,91.2004,58.3633,0.0137384,6473.38,0.0987564,1.0
1532,2003.94,2503.37,1808.95,3614.42,1439.5,722.939,0.0184512,119.467,0.0,0.00471939,30.557,3.3021,0.993181,0.0,9.17475,0.0,1.0,11.1726,73.3312,13.3312,1.0,2.64168,356.979,66.7484,107.711,91.2254,58.3856,0.0137318,6474.77,0.0987654,1.0
1533,2003.95,2503.55,1809.21,3615.49,1440.02,723.374,0.0184447,119.451,0.0,0.0047196,30.5649,3.30118,0.993136,0.0,9.17787,0.0,1.0,11.1762,73.337,13.337,1.0,2.64095,357.117,66.7527,107.73,91.2504,58.4079,0.0137251,6476.16,0.0987744,1.0
1534,2003.97,2503.74,1809.47,3616.55,1440.53,723.809,0.0184382,119.435,0.0,0.00471981,30.5728,3.30026,0.993091,0.0,9.181,0.0,1.0,11.1797,73.3428,13.3428,1.0,2.64021,357.256,66.7571,107.75,91.2753,58.4302,0.0137184,6477.54,0.0987834,1.0
1535,2003.98,2503.92,1809.73,3617.62,1441.04,724.244,0.0184318,119.418,0.0,0.00472002,30.5807,3.29935,0.993045,0.0,9.18412,0.0,1.0,11.1832,73.3486,13.3486,1.0,2.63948,357.394,66.7614,107.769,91.3002,58.4525,0.0137118,6478.93,0.0987925,1.0
1536,2004.0,2504.1,1809.98,3618.69,1441.56,724.68,0.0184253,119.402,0.0,0.00472023,30.5886,3.29843,0.993,0.0,9.18724,0.0,1.0,11.1866,73.3544,13.3544,1.0,2.63874,357.532,66.7658,107.788,91.325,58.4747,0.0137051,6480.32,0.0988015,1.0
1537,2004.02,2504.28,1810.24,3619.76,1442.07,725.115,0.0184189,119.386,0.0,0.00472045,30.5966,3.29751,0.992954,0.0,9.19037,0.0,1.0,11.19,73.3602,13.3602,1.0,2.63801,357.67,66.7701,107.807,91.3498,58.497,0.0136984,6481.71,0.0988106,1.0
1538,2004.03,2504.46,1810.5,3620.82,1442.58,725.551,0.0184124,119.37,0.0,0.00472067,30.6046,3.29659,0.992909,0.0,9.19349,0.0,1.0,11.1934,73.366,13.366,1.0,2.63727,357.809,66.7745,107.827,91.3745,58.5192,0.0136918,6483.1,0.0988197,1.0
1539,2004.05,2504.64,1810.76,3621.89,1443.1,725.987,0.018406,119.353,0.0,0.00472089,30.6126,3.29568,0.992863,0.0,9.19662,0.0,1.0,11.1967,73.3718,13.3718,1.0,2.63654,357.948,66.7788,107.846,91.3992,58.5414,0.0136851,6484.48,0.0988289,1.0
1540,2004.06,2504.82,1811.01,3622.96,1443.61,726.424,0.0183995,119.337,0.0,0.00472112,30.6206,3.29476,0.992818,0.0,9.19974,0.0,1.0,11.2,73.3776,13.3776,1.0,2.63581,358.086,66.7832,107.865,91.4239,58.5636,0.0136784,6485.87,0.098838,1.0
1541,2004.08,2505.0,1811.27,3624.03,1444.12,726.861,0.0183931,119.321,0.0,0.00472135,30.6286,3.29384,0.992772,0.0,9.20287,0.0,1.0,11.2032,73.3834,13.3834,1.0,2.63507,358.225,66.7875,107.885,91.4485,58.5858,0.0136717,6487.26,0.0988472,1.0
1542,2004.09,2505.18,1811.53,3625.1,1444.64,727.297,0.0183867,119.304,0.0,0.00472159,30.6367,3.29293,0.992726,0.0,9.20599,0.0,1.0,11.2064,73.3891,13.3891,1.0,2.63434,358.364,66.7919,107.904,91.473,58.6079,0.0136651,6488.64,0.0988564,1.0
1543,2004.11,2505.36,1811.78,3626.17,1445.15,727.734,0.0183802,119.288,0.0,0.00472182,30.6448,3.29201,0.99268,0.0,9.20912,0.0,1.0,11.2096,73.3949,13.3949,1.0,2.63361,358.503,66.7962,107.923,91.4975,58.6301,0.0136584,6490.03,0.0988657,1.0
1544,2004.12,2505.54,1812.04,3627.23,1445.66,728.172,0.0183738,119.272,0.0,0.00472206,30.6529,3.2911,0.992634,0.0,9.21224,0.0,1.0,11.2127,73.4007,13.4007,1.0,2.63288,358.642,66.8005,107.943,91.522,58.6522,0.0136517,6491.41,0.0988749,1.0
1545,2004.14,2505.71,1812.3,3628.3,1446.18,728.609,0.0183674,119.256,0.0,0.00472231,30.661,3.29018,0.992588,0.0,9.21537,0.0,1.0,11.2158,73.4065,13.4065,1.0,2.63214,358.782,66.8049,107.962,91.5464,58.6744,0.0136451,6492.8,0.0988842,1.0
1546,2004.16,2505.89,1812.55,3629.37,1446.69,729.047,0.018361,119.239,0.0,0.00472255,30.6691,3.28927,0.992542,0.0,9.2185,0.0,1.0,11.2189,73.4123,13.4123,1.0,2.63141,358.921,66.8092,107.981,91.5708,58.6965,0.0136384,6494.18,0.0988935,1.0
1547,2004.17,2506.07,1812.81,3630.44,1447.21,729.485,0.0183545,119.223,0.0,0.00472281,30.6773,3.28835,0.992496,0.0,9.22162,0.0,1.0,11.2219,73.418,13.418,1.0,2.63068,359.061,66.8135,108.001,91.5951,58.7186,0.0136317,6495.57,0.0989029,1.0
1548,2004.19,2506.24,1813.07,3631.51,1447.72,729.923,0.0183481,119.207,0.0,0.00472306,30.6855,3.28744,0.99245,0.0,9.22475,0.0,1.0,11.2249,73.4238,13.4238,1.0,2.62995,359.2,66.8178,108.02,91.6194,58.7407,0.0136251,6496.95,0.0989122,1.0
1549,2004.2,2506.42,1813.32,3632.58,1448.23,730.361,0.0183417,119.191,0.0,0.00472332,30.6937,3.28653,0.992403,0.0,9.22787,0.0,1.0,11.2278,73.4296,13.4296,1.0,2.62922,359.34,66.8222,108.039,91.6436,58.7627,0.0136184,6498.33,0.0989216,1.0
1550,2004.22,2506.59,1813.58,3633.64,1448.75,730.8,0.0183353,119.174,0.0,0.00472358,30.7019,3.28561,0.992357,0.0,9.231,0.0,1.0,11.2308,73.4353,13.4353,1.0,2.62849,359.48,66.8265,108.059,91.6678,58.7848,0.0136117,6499.71,0.098931,1.0
1551,2004.23,2506.76,1813.83,3634.71,1449.26,731.239,0.0183289,119.158,0.0,0.00472384,30.7102,3.2847,0.99231,0.0,9.23412,0.0,1.0,11.2337,73.4411,13.4411,1.0,2.62776,359.62,66.8308,108.078,91.692,58.8068,0.0136051,6501.1,0.0989405,1.0
1552,2004.25,2506.94,1814.09,3635.78,1449.77,731.678,0.0183225,119.142,0.0,0.00472411,30.7184,3.28379,0.992264,0.0,9.23725,0.0,1.0,11.2366,73.4468,13.4468,1.0,2.62703,359.76,66.8351,108.098,91.7161,58.8289,0.0135984,6502.48,0.0989499,1.0
1553,2004.27,2507.11,1814.35,3636.85,1450.29,732.117,0.0183161,119.126,0.0,0.00472439,30.7267,3.28288,0.992217,0.0,9.24037,0.0,1.0,11.2394,73.4526,13.4526,1.0,2.6263,359.901,66.8394,108.117,91.7401,58.8509,0.0135917,6503.86,0.0989594,1.0
1554,2004.28,2507.28,1814.6,3637.92,1450.8,732.556,0.0183097,119.109,0.0,0.00472466,30.7351,3.28197,0.992171,0.0,9.24349,0.0,1.0,11.2422,73.4584,13.4583,1.0,2.62557,360.041,66.8438,108.136,91.7641,58.8729,0.0135851,6505.24,0.0989689,1.0
1555,2004.3,2507.45,1814.86,3638.99,1451.32,732.996,0.0183034,119.093,0.0,0.00472494,30.7434,3.28106,0.992124,0.0,9.24662,0.0,1.0,11.245,73.4641,13.4641,1.0,2.62485,360.182,66.8481,108.156,91.7881,58.8949,0.0135784,6506.62,0.0989785,1.0
1556,2004.31,2507.62,1815.11,3640.06,1451.83,733.436,0.018297,119.077,0.0,0.00472522,30.7518,3.28015,0.992077,0.0,9.24974,0.0,1.0,11.2478,73.4698,13.4698,1.0,2.62412,360.322,66.8524,108.175,91.812,58.9169,0.0135718,6508.0,0.0989881,1.0
