,time (year),ctfp,drta,ectaf2022,ectagdp,gssgdp,ipr,irota,itfp,owtfp,plua,ppp,psep,psp,rrotai,rta,rtfpua,sc,tfpee5ta,tfpie5ta,vpss
925,1994.45,0.0115545,0.01,0.0,0.0,0.211583,2.92537,0.0,1.15545,1.0,0.0,1.8911,2.81061,1.98164,1.0,0.01,0.0,0.300093,1.15545,1.15545,15732.2
926,1994.47,0.0115563,0.01,0.0,0.0,0.211498,2.92723,0.0,1.15563,1.0,0.0,1.89174,2.81179,1.9818,1.0,0.01,0.0,0.300074,1.15563,1.15563,15742.8
927,1994.48,0.0115581,0.01,0.0,0.0,0.211413,2.92911,0.0,1.15581,1.0,0.0,1.89238,2.81297,1.98196,1.0,0.01,0.0,0.300055,1.15581,1.15581,15753.5
928,1994.5,0.0115599,0.01,0.0,0.0,0.211329,2.93099,0.0,1.15599,1.0,0.0,1.89302,2.81414,1.98212,1.0,0.01,0.0,0.300036,1.15599,1.15599,15764.1
929,1994.52,0.0115617,0.01,0.0,0.0,0.211244,2.93287,0.0,1.15617,1.0,0.0,1.89366,2.81531,1.98227,1.0,0.01,0.0,0.300018,1.15617,1.15617,15774.7
930,1994.53,0.0115635,0.01,0.0,0.0,0.211159,2.93476,0.0,1.15635,1.0,0.0,1.8943,2.81647,1.98241,1.0,0.01,0.0,0.299999,1.15635,1.15635,15785.3
931,1994.55,0.0115653,0.01,0.0,0.0,0.211073,2.93666,0.0,1.15653,1.0,0.0,1.89495,2.81763,1.98255,1.0,0.01,0.0,0.29998,1.15653,1.15653,15795.9
932,1994.56,0.0115671,0.01,0.0,0.0,0.210988,2.93856,0.0,1.15671,1.0,0.0,1.8956,2.81878,1.98268,1.0,0.01,0.0,0.299962,1.15671,1.15671,15806.4
933,1994.58,0.0115689,0.01,0.0,0.0,0.210903,2.94047,0.0,1.15689,1.0,0.0,1.89625,2.81993,1.98281,1.0,0.01,0.0,0.299944,1.15689,1.15689,15817.0
934,1994.59,0.0115707,0.01,0.0,0.0,0.210818,2.94239,0.0,1.15707,1.0,0.0,1.8969,2.82107,1.98293,1.0,0.01,0.0,0.299926,1.15707,1.15707,15827.5
935,1994.61,0.0115725,0.01,0.0,0.0,0.210733,2.94432,0.0,1.15725,1.0,0.0,1.89755,2.82221,1.98305,1.0,0.01,0.0,0.299908,1.15725,1.15725,15837.9
936,1994.62,0.0115743,0.01,0.0,0.0,0.210648,2.94625,0.0,1.15743,1.0,0.0,1.89821,2.82334,1.98316,1.0,0.01,0.0,0.29989,1.15743,1.15743,15848.4
937,1994.64,0.0115762,0.01,0.0,0.0,0.210563,2.94819,0.0,1.15762,1.0,0.0,1.89887,2.82447,1.98327,1.0,0.01,0.0,0.299873,1.15762,1.15762,15858.8
938,1994.66,0.011578,0.01,0.0,0.0,0.210478,2.95013,0.0,1.1578,1.0,0.0,1.89953,2.82559,1.98336,1.0,0.01,0.0,0.299856,1.1578,1.1578,15869.2
939,1994.67,0.0115798,0.01,0.0,0.0,0.210393,2.95209,0.0,1.15798,1.0,0.0,1.90019,2.82671,1.98346,1.0,0.01,0.0,0.29984,1.15798,1.15798,15879.5
940,1994.69,0.0115816,0.01,0.0,0.0,0.210308,2.95405,0.0,1.15816,1.0,0.0,1.90086,2.82782,1.98354,1.0,0.01,0.0,0.299824,1.15816,1.15816,15889.9
941,1994.7,0.0115834,0.01,0.0,0.0,0.210223,2.95602,0.0,1.15834,1.0,0.0,1.90152,2.82893,1.98362,1.0,0.01,0.0,0.299808,1.15834,1.15834,15900.2
942,1994.72,0.0115852,0.01,0.0,0.0,0.210138,2.95801,0.0,1.15852,1.0,0.0,1.90219,2.83002,1.98369,1.0,0.01,0.0,0.299793,1.15852,1.15852,15910.4
943,1994.73,0.011587,0.01,0.0,0.0,0.210054,2.95999,0.0,1.1587,1.0,0.0,1.90287,2.83112,1.98376,1.0,0.01,0.0,0.299778,1.1587,1.1587,15920.7
944,1994.75,0.0115888,0.01,0.0,0.0,0.20997,2.96199,0.0,1.15888,1.0,0.0,1.90354,2.8322,1.98382,1.0,0.01,0.0,0.299764,1.15888,1.15888,15930.9
945,1994.77,0.0115906,0.01,0.0,0.0,0.209885,2.964,0.0,1.15906,1.0,0.0,1.90422,2.83329,1.98387,1.0,0.01,0.0,0.299751,1.15906,1.15906,15941.1
946,1994.78,0.0115924,0.01,0.0,0.0,0.209801,2.96602,0.0,1.15924,1.0,0.0,1.9049,2.83436,1.98391,1.0,0.01,0.0,0.299738,1.15924,1.15924,15951.2
947,1994.8,0.0115943,0.01,0.0,0.0,0.209718,2.96804,0.0,1.15943,1.0,0.0,1.90558,2.83543,1.98395,1.0,0.01,0.0,0.299725,1.15943,1.15943,15961.4
948,1994.81,0.0115961,0.01,0.0,0.0,0.209634,2.97008,0.0,1.15961,1.0,0.0,1.90627,2.83649,1.98398,1.0,0.01,0.0,0.299714,1.15961,1.15961,15971.5
949,1994.83,0.0115979,0.01,0.0,0.0,0.209551,2.97212,0.0,1.15979,1.0,0.0,1.90695,2.83755,1.984,1.0,0.01,0.0,0.299703,1.15979,1.15979,15981.5
950,1994.84,0.0115997,0.01,0.0,0.0,0.209468,2.97418,0.0,1.15997,1.0,0.0,1.90765,2.8386,1.98401,1.0,0.01,0.0,0.299693,1.15997,1.15997,15991.5
951,1994.86,0.0116015,0.01,0.0,0.0,0.209385,2.97624,0.0,1.16015,1.0,0.0,1.90834,2.83964,1.98402,1.0,0.01,0.0,0.299684,1.16015,1.16015,16001.5
952,1994.88,0.0116033,0.01,0.0,0.0,0.209303,2.97832,0.0,1.16033,1.0,0.0,1.90904,2.84067,1.98402,1.0,0.01,0.0,0.299675,1.16033,1.16033,16011.5
953,1994.89,0.0116051,0.01,0.0,0.0,0.209221,2.9804,0.0,1.16051,1.0,0.0,1.90974,2.8417,1.98401,1.0,0.01,0.0,0.299667,1.16051,1.16051,16021.4
954,1994.91,0.0116069,0.01,0.0,0.0,0.209139,2.9825,0.0,1.16069,1.0,0.0,1.91044,2.84273,1.984,1.0,0.01,0.0,0.29966,1.16069,1.16069,16031.3
955,1994.92,0.0116088,0.01,0.0,0.0,0.209057,2.9846,0.0,1.16088,1.0,0.0,1.91115,2.84374,1.98397,1.0,0.01,0.0,0.299654,1.16088,1.16088,16041.1
956,1994.94,0.0116106,0.01,0.0,0.0,0.208976,2.98672,0.0,1.16106,1.0,0.0,1.91185,2.84475,1.98394,1.0,0.01,0.0,0.299649,1.16106,1.16106,16051.0
957,1994.95,0.0116124,0.01,0.0,0.0,0.208896,2.98885,0.0,1.16124,1.0,0.0,1.91257,2.84575,1.9839,1.0,0.01,0.0,0.299645,1.16124,1.16124,16060.7
958,1994.97,0.0116142,0.01,0.0,0.0,0.208815,2.99099,0.0,1.16142,1.0,0.0,1.91328,2.84675,1.98385,1.0,0.01,0.0,0.299642,1.16142,1.16142,16070.5
959,1994.98,0.011616,0.01,0.0,0.0,0.208736,2.99314,0.0,1.1616,1.0,0.0,1.914,2.84774,1.98379,1.0,0.01,0.0,0.29964,1.1616,1.1616,16080.2
960,1995.0,0.0116178,0.01,0.0,0.0,0.208656,2.9953,0.0,1.16178,1.0,0.0,1.91472,2.84872,1.98373,1.0,0.01,0.0,0.299639,1.16178,1.16178,16089.9
961,1995.02,0.0116196,0.01,0.0,0.0,0.208577,2.99747,0.0,1.16196,1.0,0.0,1.91545,2.84969,1.98366,1.0,0.01,0.0,0.299639,1.16196,1.16196,16099.5
962,1995.03,0.0116215,0.01,0.0,0.0,0.208499,2.99965,0.0,1.16215,1.0,0.0,1.91617,2.85066,1.98358,1.0,0.01,0.0,0.29964,1.16215,1.16215,16109.1
963,1995.05,0.0116233,0.01,0.0,0.0,0.208421,3.00184,0.0,1.16233,1.0,0.0,1.91691,2.85162,1.98349,1.0,0.01,0.0,0.299642,1.16233,1.16233,16118.7
964,1995.06,0.0116251,0.01,0.0,0.0,0.208343,3.00405,0.0,1.16251,1.0,0.0,1.91764,2.85257,1.98339,1.0,0.01,0.0,0.299645,1.16251,1.16251,16128.2
965,1995.08,0.0116269,0.01,0.0,0.0,0.208266,3.00627,0.0,1.16269,1.0,0.0,1.91838,2.85352,1.98328,1.0,0.01,0.0,0.29965,1.16269,1.16269,16137.7
966,1995.09,0.0116287,0.01,0.0,0.0,0.20819,3.0085,0.0,1.16287,1.0,0.0,1.91912,2.85445,1.98317,1.0,0.01,0.0,0.299655,1.16287,1.16287,16147.1
967,1995.11,0.0116305,0.01,0.0,0.0,0.208114,3.01073,0.0,1.16305,1.0,0.0,1.91986,2.85539,1.98305,1.0,0.01,0.0,0.299662,1.16305,1.16305,16156.5
968,1995.12,0.0116324,0.01,0.0,0.0,0.208038,3.01299,0.0,1.16324,1.0,0.0,1.92061,2.85631,1.98292,1.0,0.01,0.0,0.29967,1.16324,1.16324,16165.9
969,1995.14,0.0116342,0.01,0.0,0.0,0.207963,3.01525,0.0,1.16342,1.0,0.0,1.92136,2.85722,1.98278,1.0,0.01,0.0,0.299679,1.16342,1.16342,16175.2
970,1995.16,0.011636,0.01,0.0,0.0,0.207889,3.01752,0.0,1.1636,1.0,0.0,1.92211,2.85813,1.98263,1.0,0.01,0.0,0.29969,1.1636,1.1636,16184.5
971,1995.17,0.0116378,0.01,0.0,0.0,0.207815,3.01981,0.0,1.16378,1.0,0.0,1.92287,2.85903,1.98248,1.0,0.01,0.0,0.299702,1.16378,1.16378,16193.8
972,1995.19,0.0116396,0.01,0.0,0.0,0.207742,3.02211,0.0,1.16396,1.0,0.0,1.92363,2.85993,1.98231,1.0,0.01,0.0,0.299715,1.16396,1.16396,16203.0
973,1995.2,0.0116415,0.01,0.0,0.0,0.20767,3.02441,0.0,1.16415,1.0,0.0,1.9244,2.86082,1.98214,1.0,0.01,0.0,0.29973,1.16415,1.16415,16212.2
974,1995.22,0.0116433,0.01,0.0,0.0,0.207598,3.02674,0.0,1.16433,1.0,0.0,1.92516,2.86169,1.98196,1.0,0.01,0.0,0.299746,1.16433,1.16433,16221.3
975,1995.23,0.0116451,0.01,0.0,0.0,0.207527,3.02907,0.0,1.16451,1.0,0.0,1.92593,2.86257,1.98177,1.0,0.01,0.0,0.299763,1.16451,1.16451,16230.4
976,1995.25,0.0116469,0.01,0.0,0.0,0.207457,3.03141,0.0,1.16469,1.0,0.0,1.92671,2.86343,1.98157,1.0,0.01,0.0,0.299782,1.16469,1.16469,16239.5
977,1995.27,0.0116487,0.01,0.0,0.0,0.207387,3.03377,0.0,1.16487,1.0,0.0,1.92748,2.86429,1.98137,1.0,0.01,0.0,0.299802,1.16487,1.16487,16248.5
978,1995.28,0.0116505,0.01,0.0,0.0,0.207318,3.03613,0.0,1.16505,1.0,0.0,1.92826,2.86514,1.98115,1.0,0.01,0.0,0.299823,1.16505,1.16505,16257.5
979,1995.3,0.0116524,0.01,0.0,0.0,0.20725,3.03851,0.0,1.16524,1.0,0.0,1.92905,2.86598,1.98093,1.0,0.01,0.0,0.299846,1.16524,1.16524,16266.4
980,1995.31,0.0116542,0.01,0.0,0.0,0.207183,3.0409,0.0,1.16542,1.0,0.0,1.92983,2.86682,1.9807,1.0,0.01,0.0,0.29987,1.16542,1.16542,16275.3
981,1995.33,0.011656,0.01,0.0,0.0,0.207116,3.0433,0.0,1.1656,1.0,0.0,1.93062,2.86764,1.98046,1.0,0.01,0.0,0.299896,1.1656,1.1656,16284.2
982,1995.34,0.0116578,0.01,0.0,0.0,0.20705,3.04571,0.0,1.16578,1.0,0.0,1.93141,2.86846,1.98022,1.0,0.01,0.0,0.299924,1.16578,1.16578,16293.0
983,1995.36,0.0116597,0.01,0.0,0.0,0.206984,3.04813,0.0,1.16597,1.0,0.0,1.93221,2.86928,1.97997,1.0,0.01,0.0,0.299953,1.16597,1.16597,16301.8
984,1995.38,0.0116615,0.01,0.0,0.0,0.20692,3.05056,0.0,1.16615,1.0,0.0,1.93301,2.87009,1.97971,1.0,0.01,0.0,0.299983,1.16615,1.16615,16310.5
985,1995.39,0.0116633,0.01,0.0,0.0,0.206856,3.05301,0.0,1.16633,1.0,0.0,1.93381,2.87088,1.97944,1.0,0.01,0.0,0.300015,1.16633,1.16633,16319.3
986,1995.41,0.0116651,0.01,0.0,0.0,0.206793,3.05546,0.0,1.16651,1.0,0.0,1.93461,2.87168,1.97916,1.0,0.01,0.0,0.300049,1.16651,1.16651,16327.9
987,1995.42,0.0116669,0.01,0.0,0.0,0.206731,3.05793,0.0,1.16669,1.0,0.0,1.93542,2.87246,1.97888,1.0,0.01,0.0,0.300084,1.16669,1.16669,16336.6
988,1995.44,0.0116688,0.01,0.0,0.0,0.20667,3.0604,0.0,1.16688,1.0,0.0,1.93623,2.87324,1.97859,1.0,0.01,0.0,0.30012,1.16688,1.16688,16345.2
989,1995.45,0.0116706,0.01,0.0,0.0,0.20661,3.06289,0.0,1.16706,1.0,0.0,1.93704,2.87401,1.97829,1.0,0.01,0.0,0.300158,1.16706,1.16706,16353.7
990,1995.47,0.0116724,0.01,0.0,0.0,0.20655,3.06539,0.0,1.16724,1.0,0.0,1.93785,2.87478,1.97798,1.0,0.01,0.0,0.300198,1.16724,1.16724,16362.3
991,1995.48,0.0116742,0.01,0.0,0.0,0.206492,3.06789,0.0,1.16742,1.0,0.0,1.93867,2.87553,1.97767,1.0,0.01,0.0,0.300239,1.16742,1.16742,16370.8
992,1995.5,0.0116761,0.01,0.0,0.0,0.206434,3.07041,0.0,1.16761,1.0,0.0,1.93949,2.87629,1.97735,1.0,0.01,0.0,0.300282,1.16761,1.16761,16379.2
993,1995.52,0.0116779,0.01,0.0,0.0,0.206377,3.07293,0.0,1.16779,1.0,0.0,1.94031,2.87703,1.97702,1.0,0.01,0.0,0.300327,1.16779,1.16779,16387.7
994,1995.53,0.0116797,0.01,0.0,0.0,0.206321,3.07547,0.0,1.16797,1.0,0.0,1.94114,2.87777,1.97669,1.0,0.01,0.0,0.300373,1.16797,1.16797,16396.0
995,1995.55,0.0116815,0.01,0.0,0.0,0.206266,3.07801,0.0,1.16815,1.0,0.0,1.94196,2.8785,1.97635,1.0,0.01,0.0,0.300421,1.16815,1.16815,16404.4
996,1995.56,0.0116834,0.01,0.0,0.0,0.206212,3.08057,0.0,1.16834,1.0,0.0,1.94279,2.87922,1.976,1.0,0.01,0.0,0.30047,1.16834,1.16834,16412.7
997,1995.58,0.0116852,0.01,0.0,0.0,0.206159,3.08313,0.0,1.16852,1.0,0.0,1.94362,2.87994,1.97565,1.0,0.01,0.0,0.300521,1.16852,1.16852,16421.0
998,1995.59,0.011687,0.01,0.0,0.0,0.206107,3.0857,0.0,1.1687,1.0,0.0,1.94446,2.88066,1.97529,1.0,0.01,0.0,0.300574,1.1687,1.1687,16429.2
999,1995.61,0.0116888,0.01,0.0,0.0,0.206055,3.08828,0.0,1.16888,1.0,0.0,1.94529,2.88136,1.97493,1.0,0.01,0.0,0.300628,1.16888,1.16888,16437.5
1000,1995.62,0.0116907,0.01,0.0,0.0,0.206005,3.09087,0.0,1.16907,1.0,0.0,1.94613,2.88206,1.97456,1.0,0.01,0.0,0.300684,1.16907,1.16907,16445.7
1001,1995.64,0.0116925,0.01,0.0,0.0,0.205956,3.09346,0.0,1.16925,1.0,0.0,1.94697,2.88276,1.97418,1.0,0.01,0.0,0.300742,1.16925,1.16925,16453.8
1002,1995.66,0.0116943,0.01,0.0,0.0,0.205907,3.09606,0.0,1.16943,1.0,0.0,1.94781,2.88345,1.9738,1.0,0.01,0.0,0.300801,1.16943,1.16943,16461.9
1003,1995.67,0.0116961,0.01,0.0,0.0,0.20586,3.09868,0.0,1.16961,1.0,0.0,1.94865,2.88413,1.97342,1.0,0.01,0.0,0.300862,1.16961,1.16961,16470.0
1004,1995.69,0.011698,0.01,0.0,0.0,0.205813,3.10129,0.0,1.1698,1.0,0.0,1.9495,2.88481,1.97303,1.0,0.01,0.0,0.300924,1.1698,1.1698,16478.1
1005,1995.7,0.0116998,0.01,0.0,0.0,0.205768,3.10392,0.0,1.16998,1.0,0.0,1.95034,2.88548,1.97263,1.0,0.01,0.0,0.300988,1.16998,1.16998,16486.1
1006,1995.72,0.0117016,0.01,0.0,0.0,0.205723,3.10655,0.0,1.17016,1.0,0.0,1.95119,2.88615,1.97223,1.0,0.01,0.0,0.301054,1.17016,1.17016,16494.1
1007,1995.73,0.0117035,0.01,0.0,0.0,0.20568,3.10919,0.0,1.17035,1.0,0.0,1.95204,2.88681,1.97182,1.0,0.01,0.0,0.301122,1.17035,1.17035,16502.1
1008,1995.75,0.0117053,0.01,0.0,0.0,0.205638,3.11183,0.0,1.17053,1.0,0.0,1.95289,2.88746,1.97141,1.0,0.01,0.0,0.30119,1.17053,1.17053,16510.1
1009,1995.77,0.0117071,0.01,0.0,0.0,0.205596,3.11448,0.0,1.17071,1.0,0.0,1.95374,2.88811,1.971,1.0,0.01,0.0,0.301261,1.17071,1.17071,16518.0
1010,1995.78,0.0117089,0.01,0.0,0.0,0.205556,3.11713,0.0,1.17089,1.0,0.0,1.95459,2.88876,1.97058,1.0,0.01,0.0,0.301333,1.17089,1.17089,16525.9
1011,1995.8,0.0117108,0.01,0.0,0.0,0.205517,3.11979,0.0,1.17108,1.0,0.0,1.95544,2.8894,1.97016,1.0,0.01,0.0,0.301407,1.17108,1.17108,16533.8
1012,1995.81,0.0117126,0.01,0.0,0.0,0.205478,3.12245,0.0,1.17126,1.0,0.0,1.9563,2.89004,1.96974,1.0,0.01,0.0,0.301483,1.17126,1.17126,16541.6
1013,1995.83,0.0117144,0.01,0.0,0.0,0.205441,3.12512,0.0,1.17144,1.0,0.0,1.95715,2.89067,1.96931,1.0,0.01,0.0,0.30156,1.17144,1.17144,16549.5
1014,1995.84,0.0117163,0.01,0.0,0.0,0.205405,3.1278,0.0,1.17163,1.0,0.0,1.95801,2.8913,1.96888,1.0,0.01,0.0,0.301638,1.17163,1.17163,16557.3
1015,1995.86,0.0117181,0.01,0.0,0.0,0.20537,3.13047,0.0,1.17181,1.0,0.0,1.95886,2.89193,1.96844,1.0,0.01,0.0,0.301718,1.17181,1.17181,16565.1
1016,1995.88,0.0117199,0.01,0.0,0.0,0.205336,3.13315,0.0,1.17199,1.0,0.0,1.95972,2.89255,1.968,1.0,0.01,0.0,0.3018,1.17199,1.17199,16572.8
1017,1995.89,0.0117218,0.01,0.0,0.0,0.205303,3.13583,0.0,1.17218,1.0,0.0,1.96057,2.89317,1.96757,1.0,0.01,0.0,0.301883,1.17218,1.17218,16580.6
1018,1995.91,0.0117236,0.01,0.0,0.0,0.205271,3.13852,0.0,1.17236,1.0,0.0,1.96143,2.89378,1.96712,1.0,0.01,0.0,0.301968,1.17236,1.17236,16588.3
1019,1995.92,0.0117254,0.01,0.0,0.0,0.20524,3.1412,0.0,1.17254,1.0,0.0,1.96228,2.89439,1.96668,1.0,0.01,0.0,0.302055,1.17254,1.17254,16596.0
1020,1995.94,0.0117273,0.01,0.0,0.0,0.205211,3.14389,0.0,1.17273,1.0,0.0,1.96314,2.895,1.96624,1.0,0.01,0.0,0.302143,1.17273,1.17273,16603.7
1021,1995.95,0.0117291,0.01,0.0,0.0,0.205182,3.14658,0.0,1.17291,1.0,0.0,1.96399,2.8956,1.96579,1.0,0.01,0.0,0.302232,1.17291,1.17291,16611.4
1022,1995.97,0.0117309,0.01,0.0,0.0,0.205154,3.14927,0.0,1.17309,1.0,0.0,1.96485,2.8962,1.96534,1.0,0.01,0.0,0.302323,1.17309,1.17309,16619.1
1023,1995.98,0.0117327,0.01,0.0,0.0,0.205128,3.15196,0.0,1.17327,1.0,0.0,1.9657,2.8968,1.9649,1.0,0.01,0.0,0.302416,1.17327,1.17327,16626.7
1024,1996.0,0.0117346,0.01,0.0,0.0,0.205103,3.15465,0.0,1.17346,1.0,0.0,1.96656,2.8974,1.96445,1.0,0.01,0.0,0.30251,1.17346,1.17346,16634.4
1025,1996.02,0.0117364,0.01,0.0,0.0,0.205078,3.15734,0.0,1.17364,1.0,0.0,1.96741,2.89799,1.964,1.0,0.01,0.0,0.302605,1.17364,1.17364,16642.0
1026,1996.03,0.0117383,0.01,0.0,0.0,0.205055,3.16003,0.0,1.17383,1.0,0.0,1.96826,2.89858,1.96355,1.0,0.01,0.0,0.302702,1.17383,1.17383,16649.6
1027,1996.05,0.0117401,0.01,0.0,0.0,0.205033,3.16272,0.0,1.17401,1.0,0.0,1.96911,2.89917,1.9631,1.0,0.01,0.0,0.3028,1.17401,1.17401,16657.2
1028,1996.06,0.0117419,0.01,0.0,0.0,0.205012,3.16541,0.0,1.17419,1.0,0.0,1.96996,2.89976,1.96265,1.0,0.01,0.0,0.3029,1.17419,1.17419,16664.8
1029,1996.08,0.0117438,0.01,0.0,0.0,0.204992,3.1681,0.0,1.17438,1.0,0.0,1.97081,2.90034,1.9622,1.0,0.01,0.0,0.303001,1.17438,1.17438,16672.4
1030,1996.09,0.0117456,0.01,0.0,0.0,0.204974,3.17078,0.0,1.17456,1.0,0.0,1.97166,2.90093,1.96175,1.0,0.01,0.0,0.303103,1.17456,1.17456,16680.0
1031,1996.11,0.0117474,0.01,0.0,0.0,0.204956,3.17346,0.0,1.17474,1.0,0.0,1.9725,2.90151,1.96131,1.0,0.01,0.0,0.303207,1.17474,1.17474,16687.6
1032,1996.12,0.0117493,0.01,0.0,0.0,0.204939,3.17614,0.0,1.17493,1.0,0.0,1.97335,2.90209,1.96086,1.0,0.01,0.0,0.303312,1.17493,1.17493,16695.2
1033,1996.14,0.0117511,0.01,0.0,0.0,0.204924,3.17882,0.0,1.17511,1.0,0.0,1.97419,2.90267,1.96042,1.0,0.01,0.0,0.303418,1.17511,1.17511,16702.7
1034,1996.16,0.0117529,0.01,0.0,0.0,0.204909,3.18149,0.0,1.17529,1.0,0.0,1.97503,2.90325,1.95998,1.0,0.01,0.0,0.303526,1.17529,1.17529,16710.3
1035,1996.17,0.0117548,0.01,0.0,0.0,0.204896,3.18415,0.0,1.17548,1.0,0.0,1.97586,2.90383,1.95953,1.0,0.01,0.0,0.303635,1.17548,1.17548,16717.9
1036,1996.19,0.0117566,0.01,0.0,0.0,0.204883,3.18682,0.0,1.17566,1.0,0.0,1.9767,2.90441,1.9591,1.0,0.01,0.0,0.303745,1.17566,1.17566,16725.4
1037,1996.2,0.0117584,0.01,0.0,0.0,0.204872,3.18947,0.0,1.17584,1.0,0.0,1.97753,2.90499,1.95866,1.0,0.01,0.0,0.303856,1.17584,1.17584,16733.0
1038,1996.22,0.0117603,0.01,0.0,0.0,0.204862,3.19213,0.0,1.17603,1.0,0.0,1.97837,2.90557,1.95823,1.0,0.01,0.0,0.303969,1.17603,1.17603,16740.5
1039,1996.23,0.0117621,0.01,0.0,0.0,0.204853,3.19477,0.0,1.17621,1.0,0.0,1.97919,2.90614,1.9578,1.0,0.01,0.0,0.304083,1.17621,1.17621,16748.1
1040,1996.25,0.011764,0.01,0.0,0.0,0.204845,3.19741,0.0,1.1764,1.0,0.0,1.98002,2.90672,1.95737,1.0,0.01,0.0,0.304198,1.1764,1.1764,16755.7
1041,1996.27,0.0117658,0.01,0.0,0.0,0.204838,3.20004,0.0,1.17658,1.0,0.0,1.98084,2.9073,1.95694,1.0,0.01,0.0,0.304314,1.17658,1.17658,16763.2
1042,1996.28,0.0117676,0.01,0.0,0.0,0.204832,3.20267,0.0,1.17676,1.0,0.0,1.98166,2.90788,1.95652,1.0,0.01,0.0,0.304431,1.17676,1.17676,16770.8
1043,1996.3,0.0117695,0.01,0.0,0.0,0.204827,3.20529,0.0,1.17695,1.0,0.0,1.98248,2.90846,1.95611,1.0,0.01,0.0,0.304549,1.17695,1.17695,16778.4
1044,1996.31,0.0117713,0.01,0.0,0.0,0.204823,3.2079,0.0,1.17713,1.0,0.0,1.98329,2.90904,1.95569,1.0,0.01,0.0,0.304669,1.17713,1.17713,16786.0
1045,1996.33,0.0117731,0.01,0.0,0.0,0.204821,3.2105,0.0,1.17731,1.0,0.0,1.98411,2.90962,1.95529,1.0,0.01,0.0,0.304789,1.17731,1.17731,16793.6
1046,1996.34,0.011775,0.01,0.0,0.0,0.204819,3.21309,0.0,1.1775,1.0,0.0,1.98491,2.9102,1.95488,1.0,0.01,0.0,0.304911,1.1775,1.1775,16801.2
1047,1996.36,0.0117768,0.01,0.0,0.0,0.204818,3.21568,0.0,1.17768,1.0,0.0,1.98572,2.91079,1.95448,1.0,0.01,0.0,0.305033,1.17768,1.17768,16808.8
1048,1996.38,0.0117787,0.01,0.0,0.0,0.204819,3.21825,0.0,1.17787,1.0,0.0,1.98652,2.91138,1.95409,1.0,0.01,0.0,0.305157,1.17787,1.17787,16816.5
1049,1996.39,0.0117805,0.01,0.0,0.0,0.20482,3.22082,0.0,1.17805,1.0,0.0,1.98731,2.91196,1.9537,1.0,0.01,0.0,0.305281,1.17805,1.17805,16824.1
1050,1996.41,0.0117823,0.01,0.0,0.0,0.204823,3.22337,0.0,1.17823,1.0,0.0,1.98811,2.91255,1.95332,1.0,0.01,0.0,0.305407,1.17823,1.17823,16831.8
1051,1996.42,0.0117842,0.01,0.0,0.0,0.204826,3.22591,0.0,1.17842,1.0,0.0,1.98889,2.91315,1.95294,1.0,0.01,0.0,0.305533,1.17842,1.17842,16839.4
1052,1996.44,0.011786,0.01,0.0,0.0,0.204831,3.22844,0.0,1.1786,1.0,0.0,1.98968,2.91374,1.95257,1.0,0.01,0.0,0.30566,1.1786,1.1786,16847.1
1053,1996.45,0.0117879,0.01,0.0,0.0,0.204836,3.23096,0.0,1.17879,1.0,0.0,1.99046,2.91434,1.95221,1.0,0.01,0.0,0.305788,1.17879,1.17879,16854.9
1054,1996.47,0.0117897,0.01,0.0,0.0,0.204843,3.23346,0.0,1.17897,1.0,0.0,1.99123,2.91494,1.95185,1.0,0.01,0.0,0.305917,1.17897,1.17897,16862.6
1055,1996.48,0.0117916,0.01,0.0,0.0,0.204851,3.23595,0.0,1.17916,1.0,0.0,1.992,2.91555,1.9515,1.0,0.01,0.0,0.306047,1.17916,1.17916,16870.3
1056,1996.5,0.0117934,0.01,0.0,0.0,0.204859,3.23843,0.0,1.17934,1.0,0.0,1.99277,2.91616,1.95116,1.0,0.01,0.0,0.306178,1.17934,1.17934,16878.1
1057,1996.52,0.0117952,0.01,0.0,0.0,0.204869,3.2409,0.0,1.17952,1.0,0.0,1.99353,2.91677,1.95082,1.0,0.01,0.0,0.306309,1.17952,1.17952,16885.9
1058,1996.53,0.0117971,0.01,0.0,0.0,0.20488,3.24335,0.0,1.17971,1.0,0.0,1.99428,2.91738,1.9505,1.0,0.01,0.0,0.306441,1.17971,1.17971,16893.7
1059,1996.55,0.0117989,0.01,0.0,0.0,0.204891,3.24578,0.0,1.17989,1.0,0.0,1.99503,2.918,1.95018,1.0,0.01,0.0,0.306574,1.17989,1.17989,16901.6
1060,1996.56,0.0118008,0.01,0.0,0.0,0.204904,3.2482,0.0,1.18008,1.0,0.0,1.99578,2.91863,1.94986,1.0,0.01,0.0,0.306708,1.18008,1.18008,16909.4
1061,1996.58,0.0118026,0.01,0.0,0.0,0.204918,3.25061,0.0,1.18026,1.0,0.0,1.99652,2.91925,1.94956,1.0,0.01,0.0,0.306842,1.18026,1.18026,16917.3
1062,1996.59,0.0118045,0.01,0.0,0.0,0.204933,3.25299,0.0,1.18045,1.0,0.0,1.99725,2.91989,1.94927,1.0,0.01,0.0,0.306977,1.18045,1.18045,16925.2
1063,1996.61,0.0118063,0.01,0.0,0.0,0.204948,3.25536,0.0,1.18063,1.0,0.0,1.99798,2.92052,1.94898,1.0,0.01,0.0,0.307112,1.18063,1.18063,16933.2
