,time (year),cddi,cpi,del_,deldi,dswi,epp,gdp,ic,inv,ir,ni,outp,pnis,pri,prin,rocddi,rs,sa,sswi
3272,2031.12,-0.00977077,0.030891,143120.0,0.988797,0.990119,141517.0,140867.0,0.401295,56009.7,0.0130075,143120.0,140867.0,1.0,1.01647,2.37486,-0.00988148,139572.0,143120.0,0.985106
3273,2031.14,-0.00927874,0.0313746,143216.0,0.988644,0.990615,141590.0,140964.0,0.400884,55974.5,0.0132084,143216.0,140964.0,1.0,1.01564,2.37534,-0.00938532,139628.0,143216.0,0.985433
3274,2031.16,-0.00877944,0.0318657,143312.0,0.988499,0.991118,141664.0,141064.0,0.400471,55939.3,0.0134125,143312.0,141063.0,1.0,1.0148,2.37583,-0.00888159,139684.0,143312.0,0.98577
3275,2031.17,-0.00827322,0.0323641,143408.0,0.988362,0.991629,141739.0,141165.0,0.400057,55904.2,0.0136194,143408.0,141165.0,1.0,1.01395,2.37633,-0.00837064,139740.0,143408.0,0.986118
3276,2031.19,-0.00776041,0.0328694,143503.0,0.988233,0.992147,141814.0,141267.0,0.399642,55869.1,0.0138291,143503.0,141267.0,1.0,1.01309,2.37683,-0.00785281,139798.0,143503.0,0.986477
3277,2031.2,-0.00724135,0.0333814,143598.0,0.988112,0.992672,141890.0,141372.0,0.399227,55834.2,0.0140414,143598.0,141372.0,1.0,1.01221,2.37735,-0.00732847,139856.0,143598.0,0.986846
3278,2031.22,-0.00671639,0.0338996,143692.0,0.987999,0.993202,141967.0,141478.0,0.398812,55799.4,0.0142563,143692.0,141478.0,1.0,1.01133,2.37787,-0.00679798,139914.0,143692.0,0.987225
3279,2031.23,-0.00618589,0.0344237,143785.0,0.987894,0.993738,142045.0,141586.0,0.398396,55764.8,0.0144735,143785.0,141586.0,1.0,1.01044,2.3784,-0.0062617,139973.0,143785.0,0.987615
3280,2031.25,-0.0056502,0.0349533,143878.0,0.987797,0.99428,142123.0,141695.0,0.397982,55730.4,0.0146928,143878.0,141695.0,1.0,1.00953,2.37894,-0.00572001,140033.0,143878.0,0.988013
3281,2031.27,-0.00510969,0.0354882,143971.0,0.987709,0.994827,142201.0,141806.0,0.397567,55696.3,0.0149143,143971.0,141806.0,1.0,1.00862,2.37948,-0.00517327,140093.0,143971.0,0.988421
3282,2031.28,-0.0045647,0.036028,144063.0,0.987629,0.995378,142281.0,141919.0,0.397154,55662.5,0.0151376,144063.0,141919.0,1.0,1.0077,2.38004,-0.00462188,140153.0,144063.0,0.988838
3283,2031.3,-0.00401561,0.0365722,144154.0,0.987557,0.995934,142360.0,142032.0,0.396742,55629.0,0.0153626,144154.0,142032.0,1.0,1.00678,2.3806,-0.00406621,140215.0,144154.0,0.989264
3284,2031.31,-0.00346279,0.0371206,144245.0,0.987495,0.996493,142441.0,142148.0,0.396332,55595.9,0.0155892,144245.0,142148.0,1.0,1.00584,2.38117,-0.00350664,140276.0,144245.0,0.989698
3285,2031.33,-0.0029066,0.0376728,144334.0,0.987441,0.997056,142522.0,142264.0,0.395923,55563.1,0.0158173,144334.0,142264.0,1.0,1.00491,2.38175,-0.00294357,140338.0,144334.0,0.990141
3286,2031.34,-0.00234742,0.0382283,144424.0,0.987395,0.997623,142603.0,142382.0,0.395517,55530.7,0.0160466,144424.0,142382.0,1.0,1.00396,2.38234,-0.00237739,140401.0,144424.0,0.990591
3287,2031.36,-0.00178563,0.0387869,144512.0,0.987359,0.998192,142685.0,142502.0,0.395113,55498.9,0.0162769,144512.0,142502.0,1.0,1.00301,2.38294,-0.00180849,140463.0,144512.0,0.991049
3288,2031.38,-0.00122158,0.0393482,144599.0,0.987331,0.998763,142767.0,142622.0,0.394711,55467.4,0.0165083,144599.0,142622.0,1.0,1.00206,2.38354,-0.00123726,140527.0,144599.0,0.991514
3289,2031.39,-0.00065568,0.0399118,144686.0,0.987312,0.999336,142850.0,142744.0,0.394313,55436.5,0.0167404,144686.0,142744.0,1.0,1.00111,2.38416,-0.000664106,140590.0,144686.0,0.991986
3290,2031.41,-8.82885e-05,0.0404772,144772.0,0.987301,0.999911,142934.0,142867.0,0.393918,55406.2,0.0169731,144772.0,142867.0,1.0,1.00015,2.38478,-8.94241e-05,140654.0,144772.0,0.992464
3291,2031.42,0.000480209,0.0410442,144857.0,0.9873,1.00049,143017.0,142991.0,0.393526,55376.4,0.0172063,144857.0,142991.0,1.0,0.999189,2.38541,0.000486386,140719.0,144857.0,0.992949
3292,2031.44,0.00104943,0.0416124,144941.0,0.987307,1.00106,143101.0,143116.0,0.393138,55347.3,0.0174398,144941.0,143116.0,1.0,0.998228,2.38605,0.00106292,140783.0,144941.0,0.99344
3293,2031.45,0.001619,0.0421813,145024.0,0.987324,1.00164,143186.0,143242.0,0.392754,55318.8,0.0176734,145024.0,143242.0,1.0,0.997267,2.38671,0.00163978,140848.0,145024.0,0.993936
3294,2031.47,0.00218853,0.0427506,145106.0,0.987349,1.00222,143270.0,143369.0,0.392375,55290.9,0.017907,145106.0,143369.0,1.0,0.996306,2.38736,0.00221657,140913.0,145106.0,0.994438
3295,2031.48,0.00275764,0.0433199,145187.0,0.987383,1.00279,143355.0,143497.0,0.392,55263.8,0.0181404,145187.0,143497.0,1.0,0.995345,2.38803,0.00279287,140979.0,145187.0,0.994944
3296,2031.5,0.00332595,0.0438889,145267.0,0.987426,1.00337,143441.0,143626.0,0.39163,55237.4,0.0183735,145267.0,143626.0,1.0,0.994386,2.38871,0.0033683,141045.0,145267.0,0.995455
3297,2031.52,0.00389307,0.044457,145346.0,0.987478,1.00394,143526.0,143756.0,0.391265,55211.8,0.018606,145346.0,143756.0,1.0,0.993429,2.38939,0.00394244,141111.0,145346.0,0.99597
3298,2031.53,0.00445864,0.0450241,145424.0,0.987539,1.00451,143612.0,143886.0,0.390906,55186.9,0.0188378,145424.0,143886.0,1.0,0.992475,2.39009,0.0045149,141177.0,145424.0,0.996489
3299,2031.55,0.00502226,0.0455896,145501.0,0.987609,1.00509,143698.0,144018.0,0.390552,55162.9,0.0190688,145501.0,144018.0,1.0,0.991525,2.39079,0.00508527,141243.0,145501.0,0.997012
3300,2031.56,0.00558356,0.0461532,145577.0,0.987687,1.00565,143784.0,144150.0,0.390204,55139.7,0.0192988,145577.0,144150.0,1.0,0.990578,2.39151,0.00565317,141310.0,145577.0,0.997537
3301,2031.58,0.00614216,0.0467145,145652.0,0.987775,1.00622,143871.0,144282.0,0.389863,55117.4,0.0195276,145652.0,144282.0,1.0,0.989636,2.39223,0.00621818,141376.0,145652.0,0.998066
3302,2031.59,0.00669769,0.0472731,145725.0,0.987871,1.00678,143958.0,144415.0,0.389527,55096.0,0.0197551,145725.0,144415.0,1.0,0.9887,2.39296,0.00677993,141443.0,145725.0,0.998596
3303,2031.61,0.00724977,0.0478287,145797.0,0.987975,1.00734,144044.0,144549.0,0.389198,55075.5,0.0199811,145797.0,144549.0,1.0,0.98777,2.3937,0.00733801,141510.0,145797.0,0.999129
3304,2031.62,0.00779803,0.0483809,145869.0,0.988088,1.00789,144131.0,144683.0,0.388876,55056.0,0.0202055,145869.0,144683.0,1.0,0.986847,2.39444,0.00789203,141577.0,145869.0,0.999664
3305,2031.64,0.00834209,0.0489293,145939.0,0.98821,1.00844,144218.0,144817.0,0.388562,55037.5,0.0204281,145939.0,144817.0,1.0,0.985931,2.3952,0.00844161,141644.0,145939.0,1.0002
3306,2031.66,0.00888159,0.0494735,146007.0,0.988341,1.00899,144305.0,144952.0,0.388254,55020.0,0.0206487,146007.0,144952.0,1.0,0.985023,2.39596,0.00898637,141711.0,146007.0,1.00074
3307,2031.67,0.00941617,0.0500132,146075.0,0.988479,1.00953,144392.0,145087.0,0.387954,55003.5,0.0208672,146075.0,145087.0,1.0,0.984123,2.39674,0.00952592,141778.0,146075.0,1.00127
3308,2031.69,0.00994547,0.0505479,146141.0,0.988627,1.01006,144479.0,145222.0,0.387661,54988.0,0.0210835,146141.0,145222.0,1.0,0.983234,2.39752,0.0100599,141846.0,146141.0,1.00181
3309,2031.7,0.0104691,0.0510774,146206.0,0.988782,1.01059,144566.0,145358.0,0.387377,54973.7,0.0212973,146206.0,145358.0,1.0,0.982354,2.39831,0.0105879,141913.0,146206.0,1.00235
3310,2031.72,0.0109868,0.0516013,146270.0,0.988946,1.01111,144653.0,145494.0,0.3871,54960.4,0.0215086,146270.0,145494.0,1.0,0.981484,2.39911,0.0111096,141980.0,146270.0,1.00288
3311,2031.73,0.011498,0.0521192,146333.0,0.989117,1.01162,144740.0,145629.0,0.386832,54948.3,0.0217171,146333.0,145629.0,1.0,0.980626,2.39991,0.0116245,142047.0,146333.0,1.00342
3312,2031.75,0.0120026,0.0526307,146394.0,0.989297,1.01213,144827.0,145765.0,0.386573,54937.3,0.0219228,146394.0,145765.0,1.0,0.979779,2.40073,0.0121325,142114.0,146394.0,1.00395
3313,2031.77,0.0125002,0.0531355,146454.0,0.989484,1.01263,144914.0,145901.0,0.386322,54927.5,0.0221255,146454.0,145901.0,1.0,0.978945,2.40155,0.012633,142181.0,146454.0,1.00449
3314,2031.78,0.0129903,0.0536333,146512.0,0.98968,1.01313,145000.0,146037.0,0.38608,54918.9,0.0223251,146512.0,146037.0,1.0,0.978124,2.40238,0.0131258,142247.0,146512.0,1.00502
3315,2031.8,0.0134727,0.0541237,146570.0,0.989883,1.01361,145087.0,146172.0,0.385847,54911.4,0.0225214,146570.0,146172.0,1.0,0.977316,2.40322,0.0136104,142314.0,146570.0,1.00554
3316,2031.81,0.0139471,0.0546064,146626.0,0.990093,1.01409,145173.0,146307.0,0.385623,54905.2,0.0227142,146626.0,146307.0,1.0,0.976522,2.40406,0.0140866,142381.0,146626.0,1.00607
3317,2031.83,0.0144131,0.0550811,146681.0,0.990311,1.01455,145259.0,146443.0,0.385408,54900.2,0.0229035,146681.0,146443.0,1.0,0.975743,2.40492,0.0145541,142447.0,146681.0,1.00659
3318,2031.84,0.0148703,0.0555473,146734.0,0.990536,1.01501,145345.0,146577.0,0.385203,54896.5,0.0230891,146734.0,146577.0,1.0,0.974979,2.40578,0.0150124,142513.0,146734.0,1.00711
3319,2031.86,0.0153186,0.0560049,146786.0,0.990769,1.01546,145431.0,146712.0,0.385008,54894.1,0.0232709,146786.0,146712.0,1.0,0.974231,2.40664,0.0154613,142579.0,146786.0,1.00762
3320,2031.88,0.0157575,0.0564534,146837.0,0.991008,1.0159,145517.0,146846.0,0.384823,54892.9,0.0234488,146837.0,146846.0,1.0,0.973499,2.40752,0.0159005,142645.0,146837.0,1.00813
3321,2031.89,0.0161867,0.0568926,146886.0,0.991254,1.01633,145602.0,146980.0,0.384647,54893.1,0.0236226,146886.0,146980.0,1.0,0.972784,2.4084,0.0163296,142710.0,146886.0,1.00864
3322,2031.91,0.0166061,0.0573222,146935.0,0.991507,1.01675,145687.0,147113.0,0.384481,54894.5,0.0237922,146935.0,147113.0,1.0,0.972086,2.40929,0.0167483,142775.0,146935.0,1.00914
3323,2031.92,0.0170152,0.0577419,146981.0,0.991767,1.01716,145771.0,147245.0,0.384326,54897.3,0.0239574,146981.0,147245.0,1.0,0.971406,2.41019,0.0171564,142840.0,146981.0,1.00964
3324,2031.94,0.0174137,0.0581513,147027.0,0.992033,1.01755,145856.0,147377.0,0.384181,54901.4,0.0241183,147027.0,147377.0,1.0,0.970744,2.41109,0.0175536,142905.0,147027.0,1.01013
3325,2031.95,0.0178015,0.0585502,147071.0,0.992305,1.01794,145939.0,147509.0,0.384046,54906.9,0.0242746,147071.0,147509.0,1.0,0.970101,2.412,0.0179395,142970.0,147071.0,1.01061
3326,2031.97,0.0181782,0.0589384,147114.0,0.992583,1.01831,146023.0,147639.0,0.383922,54913.7,0.0244262,147114.0,147639.0,1.0,0.969477,2.41291,0.018314,143034.0,147114.0,1.01109
3327,2031.98,0.0185435,0.0593154,147156.0,0.992867,1.01868,146106.0,147769.0,0.383808,54921.9,0.0245731,147156.0,147769.0,1.0,0.968872,2.41383,0.0186767,143097.0,147156.0,1.01156
3328,2032.0,0.0188972,0.0596812,147196.0,0.993157,1.01903,146189.0,147898.0,0.383705,54931.5,0.0247152,147196.0,147898.0,1.0,0.968288,2.41476,0.0190274,143161.0,147196.0,1.01202
3329,2032.02,0.0192391,0.0600353,147236.0,0.993452,1.01937,146271.0,148027.0,0.383613,54942.5,0.0248522,147236.0,148027.0,1.0,0.967724,2.41569,0.0193659,143224.0,147236.0,1.01248
3330,2032.03,0.0195688,0.0603777,147273.0,0.993752,1.01969,146353.0,148154.0,0.383531,54954.8,0.0249842,147273.0,148154.0,1.0,0.96718,2.41663,0.0196918,143287.0,147273.0,1.01293
3331,2032.05,0.0198862,0.0607079,147310.0,0.994058,1.02001,146435.0,148280.0,0.38346,54968.6,0.0251111,147310.0,148280.0,1.0,0.966658,2.41757,0.0200051,143349.0,147310.0,1.01337
3332,2032.06,0.020191,0.0610258,147345.0,0.994369,1.02031,146516.0,148406.0,0.383401,54983.8,0.0252327,147345.0,148406.0,1.0,0.966158,2.41852,0.0203053,143411.0,147345.0,1.0138
3333,2032.08,0.020483,0.0613312,147380.0,0.994684,1.02059,146596.0,148530.0,0.383352,55000.3,0.025349,147380.0,148530.0,1.0,0.965679,2.41948,0.0205924,143472.0,147380.0,1.01422
3334,2032.09,0.020762,0.0616239,147413.0,0.995004,1.02087,146676.0,148654.0,0.383314,55018.3,0.0254598,147413.0,148654.0,1.0,0.965223,2.42043,0.0208662,143533.0,147413.0,1.01464
3335,2032.11,0.0210277,0.0619035,147444.0,0.995329,1.02113,146756.0,148776.0,0.383287,55037.7,0.0255652,147444.0,148776.0,1.0,0.964789,2.4214,0.0211264,143594.0,147444.0,1.01504
3336,2032.12,0.02128,0.06217,147475.0,0.995657,1.02137,146835.0,148897.0,0.383271,55058.5,0.025665,147475.0,148897.0,1.0,0.964379,2.42236,0.0213728,143654.0,147475.0,1.01544
3337,2032.14,0.0215187,0.0624231,147504.0,0.99599,1.02161,146913.0,149017.0,0.383267,55080.7,0.0257592,147504.0,149017.0,1.0,0.963991,2.42334,0.0216053,143714.0,147504.0,1.01582
3338,2032.16,0.0217435,0.0626627,147533.0,0.996326,1.02182,146991.0,149135.0,0.383273,55104.3,0.0258476,147533.0,149135.0,1.0,0.963627,2.42431,0.0218237,143773.0,147533.0,1.0162
3339,2032.17,0.0219544,0.0628885,147560.0,0.996666,1.02203,147068.0,149253.0,0.383291,55129.4,0.0259303,147560.0,149253.0,1.0,0.963287,2.42529,0.0220279,143832.0,147560.0,1.01657
3340,2032.19,0.0221512,0.0631004,147586.0,0.997009,1.02222,147145.0,149369.0,0.383319,55155.8,0.0260071,147586.0,149369.0,1.0,0.962971,2.42627,0.0222176,143890.0,147586.0,1.01692
3341,2032.2,0.0223336,0.0632983,147611.0,0.997355,1.02239,147221.0,149483.0,0.383359,55183.7,0.0260781,147611.0,149483.0,1.0,0.962679,2.42726,0.0223928,143948.0,147611.0,1.01727
3342,2032.22,0.0225016,0.0634819,147635.0,0.997704,1.02255,147296.0,149596.0,0.38341,55212.9,0.0261431,147635.0,149596.0,1.0,0.962411,2.42825,0.0225533,144005.0,147635.0,1.0176
3343,2032.23,0.0226549,0.0636512,147658.0,0.998056,1.0227,147371.0,149708.0,0.383472,55243.6,0.0262021,147658.0,149708.0,1.0,0.962168,2.42924,0.0226991,144062.0,147658.0,1.01792
3344,2032.25,0.0227936,0.0638061,147680.0,0.99841,1.02283,147445.0,149819.0,0.383544,55275.6,0.0262551,147680.0,149819.0,1.0,0.96195,2.43023,0.0228299,144118.0,147680.0,1.01823
3345,2032.27,0.0229174,0.0639463,147701.0,0.998766,1.02295,147518.0,149928.0,0.383628,55309.0,0.026302,147701.0,149928.0,1.0,0.961757,2.43123,0.0229458,144174.0,147701.0,1.01853
3346,2032.28,0.0230263,0.0640718,147721.0,0.999124,1.02305,147591.0,150035.0,0.383723,55343.8,0.0263428,147721.0,150035.0,1.0,0.961589,2.43223,0.0230465,144229.0,147721.0,1.01882
3347,2032.3,0.0231201,0.0641825,147740.0,0.999484,1.02313,147663.0,150141.0,0.383828,55380.0,0.0263775,147740.0,150141.0,1.0,0.961447,2.43323,0.0231321,144283.0,147740.0,1.0191
3348,2032.31,0.0231988,0.0642783,147758.0,0.999845,1.0232,147735.0,150245.0,0.383945,55417.5,0.026406,147758.0,150245.0,1.0,0.961329,2.43423,0.0232024,144337.0,147758.0,1.01936
3349,2032.33,0.0232623,0.0643591,147775.0,1.00021,1.02326,147806.0,150347.0,0.384072,55456.4,0.0264283,147775.0,150347.0,1.0,0.961238,2.43524,0.0232574,144391.0,147775.0,1.01961
3350,2032.34,0.0233104,0.0644248,147791.0,1.00057,1.0233,147876.0,150448.0,0.384209,55496.6,0.0264443,147791.0,150448.0,1.0,0.961171,2.43624,0.0232971,144444.0,147791.0,1.01985
3351,2032.36,0.0233432,0.0644754,147807.0,1.00093,1.02332,147945.0,150547.0,0.384358,55538.1,0.0264542,147807.0,150547.0,1.0,0.961131,2.43725,0.0233214,144496.0,147807.0,1.02007
3352,2032.38,0.0233606,0.0645109,147822.0,1.0013,1.02333,148014.0,150645.0,0.384516,55580.9,0.0264578,147822.0,150645.0,1.0,0.961116,2.43826,0.0233303,144548.0,147822.0,1.02028
3353,2032.39,0.0233626,0.0645311,147836.0,1.00166,1.02332,148082.0,150741.0,0.384685,55625.0,0.0264551,147836.0,150741.0,1.0,0.961127,2.43927,0.0233238,144599.0,147836.0,1.02048
3354,2032.41,0.0233491,0.064536,147849.0,1.00203,1.0233,148149.0,150835.0,0.384865,55670.4,0.0264462,147849.0,150835.0,1.0,0.961164,2.44027,0.0233018,144649.0,147849.0,1.02067
3355,2032.42,0.0233201,0.0645257,147861.0,1.00239,1.02326,148215.0,150927.0,0.385054,55717.1,0.0264311,147861.0,150927.0,1.0,0.961226,2.44128,0.0232644,144699.0,147861.0,1.02084
3356,2032.44,0.0232756,0.0645001,147873.0,1.00276,1.02321,148281.0,151018.0,0.385254,55765.0,0.0264097,147873.0,151018.0,1.0,0.961314,2.44229,0.0232115,144749.0,147873.0,1.021
3357,2032.45,0.0232155,0.0644592,147884.0,1.00312,1.02314,148346.0,151106.0,0.385463,55814.1,0.026382,147884.0,151106.0,1.0,0.961428,2.4433,0.0231433,144798.0,147884.0,1.02114
3358,2032.47,0.02314,0.064403,147895.0,1.00349,1.02306,148410.0,151193.0,0.385682,55864.4,0.0263482,147895.0,151193.0,1.0,0.961567,2.44431,0.0230597,144846.0,147895.0,1.02127
3359,2032.48,0.023049,0.0643315,147905.0,1.00385,1.02296,148474.0,151278.0,0.385911,55916.0,0.0263081,147905.0,151278.0,1.0,0.961732,2.44531,0.0229607,144893.0,147905.0,1.02139
3360,2032.5,0.0229426,0.0642448,147914.0,1.00421,1.02285,148537.0,151361.0,0.386149,55968.7,0.0262618,147914.0,151361.0,1.0,0.961922,2.44632,0.0228465,144940.0,147914.0,1.02149
3361,2032.52,0.0228208,0.0641429,147923.0,1.00457,1.02272,148599.0,151442.0,0.386397,56022.5,0.0262094,147923.0,151442.0,1.0,0.962138,2.44732,0.0227171,144987.0,147923.0,1.02158
3362,2032.53,0.0226837,0.0640258,147932.0,1.00492,1.02257,148660.0,151522.0,0.386654,56077.5,0.0261509,147932.0,151522.0,1.0,0.962379,2.44832,0.0225725,145033.0,147932.0,1.02165
3363,2032.55,0.0225312,0.0638937,147940.0,1.00528,1.02241,148721.0,151599.0,0.38692,56133.6,0.0260863,147940.0,151599.0,1.0,0.962645,2.44932,0.022413,145078.0,147940.0,1.02171
3364,2032.56,0.0223636,0.0637465,147948.0,1.00563,1.02224,148780.0,151675.0,0.387195,56190.8,0.0260156,147948.0,151675.0,1.0,0.962936,2.45032,0.0222384,145123.0,147948.0,1.02176
3365,2032.58,0.0221808,0.0635844,147955.0,1.00598,1.02205,148840.0,151748.0,0.387478,56249.0,0.0259389,147955.0,151748.0,1.0,0.963252,2.45132,0.022049,145167.0,147955.0,1.02179
3366,2032.59,0.021983,0.0634074,147962.0,1.00632,1.02184,148898.0,151820.0,0.38777,56308.3,0.0258562,147962.0,151820.0,1.0,0.963592,2.45231,0.0218449,145211.0,147962.0,1.02181
3367,2032.61,0.0217703,0.0632157,147969.0,1.00667,1.02163,148955.0,151890.0,0.38807,56368.6,0.0257676,147969.0,151890.0,1.0,0.963956,2.4533,0.0216261,145254.0,147969.0,1.02181
3368,2032.62,0.0215428,0.0630094,147975.0,1.00701,1.02139,149012.0,151958.0,0.388379,56429.8,0.0256732,147975.0,151958.0,1.0,0.964345,2.45429,0.0213929,145296.0,147975.0,1.0218
3369,2032.64,0.0213007,0.0627885,147981.0,1.00734,1.02115,149068.0,152024.0,0.388695,56492.1,0.0255729,147981.0,152024.0,1.0,0.964758,2.45527,0.0211454,145338.0,147981.0,1.02177
3370,2032.66,0.021044,0.0625532,147987.0,1.00768,1.02088,149124.0,152088.0,0.389019,56555.2,0.0254669,147987.0,152088.0,1.0,0.965194,2.45626,0.0208836,145379.0,147987.0,1.02173
3371,2032.67,0.0207729,0.0623037,147993.0,1.00801,1.02061,149178.0,152150.0,0.38935,56619.3,0.0253552,147993.0,152150.0,1.0,0.965654,2.45723,0.0206079,145420.0,147993.0,1.02167
3372,2032.69,0.0204876,0.0620401,147999.0,1.00833,1.02032,149232.0,152210.0,0.389689,56684.2,0.0252379,147999.0,152210.0,1.0,0.966136,2.45821,0.0203183,145460.0,147999.0,1.02161
3373,2032.7,0.0201882,0.0617625,148005.0,1.00865,1.02002,149285.0,152268.0,0.390035,56750.0,0.0251151,148005.0,152268.0,1.0,0.966642,2.45918,0.020015,145500.0,148005.0,1.02152
3374,2032.72,0.0198749,0.0614712,148011.0,1.00897,1.0197,149338.0,152324.0,0.390388,56816.6,0.0249869,148011.0,152324.0,1.0,0.96717,2.46014,0.0196983,145539.0,148011.0,1.02142
3375,2032.73,0.0195479,0.0611662,148016.0,1.00928,1.01937,149390.0,152379.0,0.390747,56884.0,0.0248532,148016.0,152379.0,1.0,0.96772,2.4611,0.0193683,145578.0,148016.0,1.02131
3376,2032.75,0.0192075,0.0608479,148022.0,1.00958,1.01903,149441.0,152431.0,0.391113,56952.2,0.0247143,148022.0,152431.0,1.0,0.968291,2.46206,0.0190252,145616.0,148022.0,1.02118
3377,2032.77,0.0188537,0.0605164,148028.0,1.00988,1.01867,149491.0,152482.0,0.391485,57021.1,0.0245701,148028.0,152482.0,1.0,0.968885,2.46301,0.0186692,145653.0,148028.0,1.02104
3378,2032.78,0.0184869,0.0601718,148034.0,1.01018,1.0183,149541.0,152530.0,0.391863,57090.7,0.0244208,148034.0,152530.0,1.0,0.969499,2.46395,0.0183007,145690.0,148034.0,1.02089
3379,2032.8,0.0181073,0.0598145,148040.0,1.01047,1.01792,149590.0,152577.0,0.392247,57160.9,0.0242666,148040.0,152577.0,1.0,0.970134,2.46489,0.0179197,145727.0,148040.0,1.02072
3380,2032.81,0.017715,0.0594446,148047.0,1.01075,1.01753,149638.0,152622.0,0.392636,57231.8,0.0241074,148047.0,152622.0,1.0,0.970789,2.46583,0.0175266,145763.0,148047.0,1.02054
3381,2032.83,0.0173104,0.0590624,148053.0,1.01103,1.01712,149686.0,152665.0,0.39303,57303.3,0.0239433,148053.0,152665.0,1.0,0.971464,2.46676,0.0171216,145799.0,148053.0,1.02034
3382,2032.84,0.0168936,0.0586681,148060.0,1.0113,1.0167,149733.0,152706.0,0.393429,57375.3,0.0237746,148060.0,152706.0,1.0,0.972158,2.46768,0.0167049,145834.0,148060.0,1.02013
3383,2032.86,0.0164651,0.058262,148068.0,1.01156,1.01628,149779.0,152745.0,0.393833,57447.9,0.0236012,148068.0,152745.0,1.0,0.972872,2.4686,0.0162769,145869.0,148068.0,1.01991
3384,2032.88,0.0160249,0.0578443,148075.0,1.01182,1.01584,149825.0,152783.0,0.394241,57521.0,0.0234234,148075.0,152783.0,1.0,0.973604,2.46951,0.0158378,145903.0,148075.0,1.01967
3385,2032.89,0.0155735,0.0574153,148083.0,1.01207,1.01539,149870.0,152818.0,0.394653,57594.6,0.0232412,148083.0,152818.0,1.0,0.974354,2.47041,0.0153878,145937.0,148083.0,1.01942
3386,2032.91,0.0151111,0.0569752,148092.0,1.01231,1.01493,149915.0,152852.0,0.39507,57668.6,0.0230547,148092.0,152852.0,1.0,0.975121,2.47131,0.0149273,145971.0,148092.0,1.01916
3387,2032.92,0.014638,0.0565244,148100.0,1.01255,1.01446,149959.0,152885.0,0.395489,57743.0,0.022864,148100.0,152885.0,1.0,0.975906,2.4722,0.0144566,146004.0,148100.0,1.01888
3388,2032.94,0.0141545,0.0560632,148110.0,1.01278,1.01398,150002.0,152915.0,0.395913,57817.7,0.0226694,148110.0,152915.0,1.0,0.976707,2.47308,0.0139759,146037.0,148110.0,1.0186
3389,2032.95,0.0136609,0.0555918,148120.0,1.013,1.01349,150045.0,152944.0,0.396339,57892.8,0.0224708,148120.0,152944.0,1.0,0.977524,2.47396,0.0134856,146069.0,148120.0,1.0183
3390,2032.97,0.0131576,0.0551106,148130.0,1.01321,1.01299,150087.0,152971.0,0.396768,57968.2,0.0222685,148130.0,152971.0,1.0,0.978357,2.47483,0.012986,146101.0,148130.0,1.01798
3391,2032.98,0.0126448,0.0546199,148142.0,1.01342,1.01248,150129.0,152996.0,0.397199,58043.8,0.0220625,148142.0,152996.0,1.0,0.979204,2.47569,0.0124774,146133.0,148142.0,1.01766
3392,2033.0,0.012123,0.0541199,148153.0,1.01361,1.01196,150170.0,153020.0,0.397633,58119.6,0.021853,148153.0,153020.0,1.0,0.980066,2.47654,0.0119601,146164.0,148153.0,1.01732
3393,2033.02,0.0115924,0.053611,148166.0,1.0138,1.01143,150211.0,153042.0,0.398069,58195.7,0.0216402,148166.0,153042.0,1.0,0.980942,2.47739,0.0114345,146195.0,148166.0,1.01697
3394,2033.03,0.0110534,0.0530936,148179.0,1.01398,1.0109,150251.0,153063.0,0.398506,58271.9,0.0214241,148179.0,153063.0,1.0,0.981832,2.47822,0.010901,146226.0,148179.0,1.01661
3395,2033.05,0.0105064,0.052568,148193.0,1.01416,1.01036,150291.0,153082.0,0.398944,58348.2,0.0212049,148193.0,153082.0,1.0,0.982734,2.47905,0.0103597,146256.0,148193.0,1.01624
3396,2033.06,0.00995172,0.0520346,148208.0,1.01432,1.00981,150330.0,153100.0,0.399384,58424.6,0.0209827,148208.0,153100.0,1.0,0.983648,2.47987,0.00981121,146287.0,148208.0,1.01586
3397,2033.08,0.00938975,0.0514936,148224.0,1.01448,1.00926,150369.0,153116.0,0.399825,58501.0,0.0207578,148224.0,153116.0,1.0,0.984574,2.48069,0.00925575,146317.0,148224.0,1.01546
3398,2033.09,0.00882085,0.0509455,148240.0,1.01462,1.00869,150408.0,153131.0,0.400266,58577.5,0.0205302,148240.0,153131.0,1.0,0.98551,2.48149,0.00869372,146347.0,148240.0,1.01506
3399,2033.11,0.00824541,0.0503906,148257.0,1.01476,1.00813,150446.0,153144.0,0.400707,58653.9,0.0203,148257.0,153144.0,1.0,0.986458,2.48229,0.00812547,146376.0,148257.0,1.01464
3400,2033.12,0.00766382,0.0498292,148276.0,1.01489,1.00755,150484.0,153156.0,0.401148,58730.3,0.0200675,148276.0,153156.0,1.0,0.987414,2.48308,0.00755137,146406.0,148276.0,1.01422
3401,2033.14,0.00707645,0.0492619,148295.0,1.01501,1.00697,150521.0,153167.0,0.401589,58806.5,0.0198328,148295.0,153167.0,1.0,0.98838,2.48385,0.00697181,146435.0,148295.0,1.01379
3402,2033.16,0.00648372,0.0486888,148315.0,1.01512,1.00639,150558.0,153177.0,0.402029,58882.6,0.0195961,148315.0,153177.0,1.0,0.989355,2.48462,0.00638715,146464.0,148315.0,1.01334
