,time (year),cfeta,cta,fb15,iel,lk,pb15,pgdpp,rggdpp
4614,2052.09,15043.0,15043.0,0.0241796,0.978773,0.293632,204.736,25.2001,0.0138208
4615,2052.11,15032.5,15032.5,0.0242438,0.978486,0.293546,205.273,25.2055,0.0137087
4616,2052.12,15022.1,15022.1,0.0243077,0.978197,0.293459,205.809,25.2109,0.0135978
4617,2052.14,15011.8,15011.8,0.0243715,0.977906,0.293372,206.343,25.2163,0.0134882
4618,2052.16,15001.6,15001.6,0.0244348,0.977614,0.293284,206.874,25.2216,0.01338
4619,2052.17,14991.5,14991.5,0.0244978,0.97732,0.293196,207.401,25.2269,0.0132733
4620,2052.19,14981.5,14981.5,0.0245603,0.977024,0.293107,207.924,25.2321,0.0131681
4621,2052.2,14971.6,14971.6,0.0246223,0.976727,0.293018,208.443,25.2373,0.0130646
4622,2052.22,14961.9,14961.9,0.0246836,0.976428,0.292928,208.956,25.2424,0.0129627
4623,2052.23,14952.4,14952.4,0.0247442,0.976127,0.292838,209.464,25.2475,0.0128627
4624,2052.25,14942.9,14942.9,0.0248041,0.975825,0.292747,209.965,25.2526,0.0127645
4625,2052.27,14935.2,14935.2,0.0248632,0.975521,0.292656,210.459,25.2577,0.0126683
4626,2052.28,14929.3,14929.3,0.0249214,0.975215,0.292565,210.945,25.2627,0.0125741
4627,2052.3,14923.5,14923.5,0.0249786,0.974909,0.292473,211.423,25.2676,0.012482
4628,2052.31,14917.8,14917.8,0.0250347,0.9746,0.29238,211.893,25.2725,0.0123921
4629,2052.33,14912.2,14912.2,0.0250897,0.97429,0.292287,212.352,25.2774,0.0123045
4630,2052.34,14906.8,14906.8,0.0251436,0.973979,0.292194,212.802,25.2823,0.0122192
4631,2052.36,14901.6,14901.6,0.0251962,0.973666,0.2921,213.241,25.2871,0.0121364
4632,2052.38,14896.5,14896.5,0.0252474,0.973352,0.292006,213.668,25.2919,0.012056
4633,2052.39,14891.5,14891.5,0.0252973,0.973037,0.291911,214.084,25.2967,0.0119782
4634,2052.41,14886.7,14886.7,0.0253457,0.97272,0.291816,214.488,25.3014,0.011903
4635,2052.42,14882.1,14882.1,0.0253925,0.972402,0.291721,214.878,25.3061,0.0118306
4636,2052.44,14877.6,14877.6,0.0254378,0.972083,0.291625,215.254,25.3108,0.0117609
4637,2052.45,14873.3,14873.3,0.0254814,0.971762,0.291529,215.617,25.3155,0.011694
4638,2052.47,14869.2,14869.2,0.0255232,0.971441,0.291432,215.964,25.3201,0.0116301
4639,2052.48,14865.3,14865.3,0.0255632,0.971118,0.291335,216.297,25.3247,0.0115691
4640,2052.5,14861.5,14861.5,0.0256014,0.970794,0.291238,216.613,25.3293,0.0115111
4641,2052.52,14858.0,14858.0,0.0256376,0.970469,0.291141,216.913,25.3338,0.0114562
4642,2052.53,14854.6,14854.6,0.0256718,0.970142,0.291043,217.196,25.3384,0.0114045
4643,2052.55,14851.5,14851.5,0.0257039,0.969815,0.290945,217.462,25.3429,0.011356
4644,2052.56,14848.5,14848.5,0.0257339,0.969487,0.290846,217.71,25.3474,0.0113107
4645,2052.58,14845.8,14845.8,0.0257618,0.969157,0.290747,217.939,25.3518,0.0112687
4646,2052.59,14843.2,14843.2,0.0257874,0.968827,0.290648,218.149,25.3563,0.0112301
4647,2052.61,14840.9,14840.9,0.0258107,0.968496,0.290549,218.34,25.3608,0.0111949
4648,2052.62,14838.8,14838.8,0.0258317,0.968164,0.290449,218.51,25.3652,0.0111632
4649,2052.64,14836.9,14836.9,0.0258503,0.967831,0.290349,218.661,25.3696,0.011135
4650,2052.66,14835.3,14835.3,0.0258664,0.967498,0.290249,218.791,25.374,0.0111103
4651,2052.67,14833.8,14833.8,0.02588,0.967163,0.290149,218.9,25.3784,0.0110892
4652,2052.69,14832.6,14832.6,0.0258911,0.966828,0.290048,218.987,25.3828,0.0110717
4653,2052.7,14831.7,14831.7,0.0258996,0.966492,0.289948,219.052,25.3872,0.0110579
4654,2052.72,14830.9,14830.9,0.0259055,0.966156,0.289847,219.095,25.3916,0.0110478
4655,2052.73,14830.5,14830.5,0.0259087,0.965819,0.289746,219.116,25.396,0.0110414
4656,2052.75,14830.2,14830.2,0.0259092,0.965481,0.289644,219.114,25.4004,0.0110388
4657,2052.77,14830.2,14830.2,0.025907,0.965143,0.289543,219.088,25.4048,0.0110399
4658,2052.78,14830.5,14830.5,0.025902,0.964804,0.289441,219.039,25.4091,0.0110449
4659,2052.8,14831.0,14831.0,0.0258942,0.964465,0.28934,218.967,25.4135,0.0110537
4660,2052.81,14831.7,14831.7,0.0258836,0.964126,0.289238,218.87,25.4179,0.0110663
4661,2052.83,14832.7,14832.7,0.0258701,0.963786,0.289136,218.75,25.4223,0.0110829
4662,2052.84,14834.0,14834.0,0.0258538,0.963446,0.289034,218.605,25.4267,0.0111033
4663,2052.86,14835.5,14835.5,0.0258346,0.963106,0.288932,218.436,25.4311,0.0111275
4664,2052.88,14837.3,14837.3,0.0258124,0.962765,0.28883,218.242,25.4355,0.0111557
4665,2052.89,14839.3,14839.3,0.0257874,0.962424,0.288727,218.024,25.44,0.0111879
4666,2052.91,14841.6,14841.6,0.0257595,0.962084,0.288625,217.781,25.4444,0.0112239
4667,2052.92,14844.1,14844.1,0.0257286,0.961743,0.288523,217.514,25.4489,0.0112638
4668,2052.94,14846.9,14846.9,0.0256948,0.961401,0.28842,217.221,25.4534,0.0113077
4669,2052.95,14850.0,14850.0,0.0256581,0.96106,0.288318,216.904,25.4579,0.0113555
4670,2052.97,14853.3,14853.3,0.0256184,0.960719,0.288216,216.562,25.4624,0.0114072
4671,2052.98,14856.9,14856.9,0.0255758,0.960378,0.288114,216.195,25.4669,0.0114627
4672,2053.0,14860.8,14860.8,0.0255303,0.960038,0.288011,215.804,25.4715,0.0115222
4673,2053.02,14864.9,14864.9,0.0254819,0.959697,0.287909,215.388,25.4761,0.0115856
4674,2053.03,14869.3,14869.3,0.0254306,0.959356,0.287807,214.948,25.4807,0.0116528
4675,2053.05,14873.9,14873.9,0.0253764,0.959016,0.287705,214.483,25.4853,0.0117238
4676,2053.06,14878.8,14878.8,0.0253194,0.958676,0.287603,213.995,25.49,0.0117987
4677,2053.08,14884.0,14884.0,0.0252596,0.958337,0.287501,213.482,25.4947,0.0118774
4678,2053.09,14889.4,14889.4,0.0251969,0.957998,0.287399,212.946,25.4994,0.0119598
4679,2053.11,14895.1,14895.1,0.0251315,0.957659,0.287298,212.386,25.5042,0.012046
4680,2053.12,14901.0,14901.0,0.0250633,0.957321,0.287196,211.804,25.509,0.0121358
4681,2053.14,14907.2,14907.2,0.0249924,0.956983,0.287095,211.198,25.5138,0.0122294
4682,2053.16,14913.7,14913.7,0.0249189,0.956646,0.286994,210.57,25.5187,0.0123265
4683,2053.17,14920.3,14920.3,0.0248427,0.956309,0.286893,209.919,25.5236,0.0124273
4684,2053.19,14927.3,14927.3,0.0247639,0.955973,0.286792,209.247,25.5286,0.0125316
4685,2053.2,14934.5,14934.5,0.0246826,0.955638,0.286691,208.553,25.5336,0.0126394
4686,2053.22,14941.9,14941.9,0.0245987,0.955303,0.286591,207.838,25.5386,0.0127506
4687,2053.23,14949.6,14949.6,0.0245124,0.954969,0.286491,207.102,25.5437,0.0128653
4688,2053.25,14957.5,14957.5,0.0244238,0.954636,0.286391,206.347,25.5488,0.0129833
4689,2053.27,14965.6,14965.6,0.0243327,0.954304,0.286291,205.571,25.554,0.0131046
4690,2053.28,14974.0,14974.0,0.0242394,0.953973,0.286192,204.776,25.5592,0.0132291
4691,2053.3,14982.6,14982.6,0.0241438,0.953643,0.286093,203.962,25.5645,0.0133569
4692,2053.31,14991.5,14991.5,0.0240461,0.953313,0.285994,203.13,25.5699,0.0134877
4693,2053.33,15000.6,15000.6,0.0239462,0.952985,0.285896,202.28,25.5753,0.0136216
4694,2053.34,15009.8,15009.8,0.0238443,0.952658,0.285797,201.412,25.5807,0.0137584
4695,2053.36,15019.3,15019.3,0.0237404,0.952332,0.285699,200.528,25.5862,0.0138982
4696,2053.38,15029.1,15029.1,0.0236346,0.952007,0.285602,199.628,25.5917,0.0140408
4697,2053.39,15039.0,15039.0,0.0235269,0.951683,0.285505,198.712,25.5974,0.0141862
4698,2053.41,15049.1,15049.1,0.0234174,0.95136,0.285408,197.781,25.603,0.0143343
4699,2053.42,15059.4,15059.4,0.0233062,0.951038,0.285312,196.835,25.6088,0.014485
4700,2053.44,15070.0,15070.0,0.0231934,0.950718,0.285215,195.876,25.6146,0.0146382
4701,2053.45,15080.7,15080.7,0.023079,0.950399,0.28512,194.903,25.6204,0.0147939
4702,2053.47,15091.6,15091.6,0.022963,0.950082,0.285024,193.918,25.6263,0.014952
4703,2053.48,15102.7,15102.7,0.0228457,0.949765,0.28493,192.921,25.6323,0.0151123
4704,2053.5,15113.9,15113.9,0.022727,0.949451,0.284835,191.912,25.6384,0.0152749
4705,2053.52,15125.4,15125.4,0.022607,0.949137,0.284741,190.892,25.6445,0.0154395
4706,2053.53,15137.0,15137.0,0.0224858,0.948825,0.284648,189.863,25.6507,0.0156062
4707,2053.55,15148.7,15148.7,0.0223634,0.948515,0.284554,188.823,25.6569,0.0157748
4708,2053.56,15160.6,15160.6,0.02224,0.948206,0.284462,187.775,25.6633,0.0159453
4709,2053.58,15172.7,15172.7,0.0221156,0.947899,0.28437,186.719,25.6697,0.0161175
4710,2053.59,15184.9,15184.9,0.0219903,0.947593,0.284278,185.655,25.6761,0.0162913
4711,2053.61,15197.3,15197.3,0.0218642,0.947289,0.284187,184.584,25.6827,0.0164667
4712,2053.62,15209.8,15209.8,0.0217373,0.946986,0.284096,183.507,25.6893,0.0166435
4713,2053.64,15222.4,15222.4,0.0216097,0.946685,0.284006,182.424,25.696,0.0168217
4714,2053.66,15235.1,15235.1,0.0214816,0.946386,0.283916,181.336,25.7027,0.0170012
4715,2053.67,15247.9,15247.9,0.0213529,0.946089,0.283827,180.243,25.7095,0.0171818
4716,2053.69,15260.9,15260.9,0.0212237,0.945793,0.283738,179.147,25.7164,0.0173635
4717,2053.7,15274.0,15274.0,0.0210941,0.945499,0.28365,178.047,25.7234,0.0175461
4718,2053.72,15287.1,15287.1,0.0209642,0.945207,0.283562,176.945,25.7305,0.0177295
4719,2053.73,15300.4,15300.4,0.0208341,0.944917,0.283475,175.841,25.7376,0.0179137
4720,2053.75,15313.7,15313.7,0.0207038,0.944629,0.283389,174.735,25.7448,0.0180986
4721,2053.77,15327.1,15327.1,0.0205734,0.944342,0.283303,173.629,25.7521,0.0182839
4722,2053.78,15340.6,15340.6,0.020443,0.944057,0.283217,172.523,25.7594,0.0184697
4723,2053.8,15354.2,15354.2,0.0203126,0.943774,0.283132,171.416,25.7669,0.0186559
4724,2053.81,15367.8,15367.8,0.0201823,0.943493,0.283048,170.311,25.7744,0.0188422
4725,2053.83,15381.4,15381.4,0.0200522,0.943214,0.282964,169.207,25.782,0.0190286
4726,2053.84,15395.1,15395.1,0.0199223,0.942937,0.282881,168.105,25.7896,0.0192151
4727,2053.86,15408.9,15408.9,0.0197927,0.942662,0.282799,167.006,25.7974,0.0194014
4728,2053.88,15422.7,15422.7,0.0196635,0.942389,0.282717,165.91,25.8052,0.0195875
4729,2053.89,15436.5,15436.5,0.0195346,0.942118,0.282635,164.817,25.8131,0.0197733
4730,2053.91,15450.3,15450.3,0.0194063,0.941849,0.282555,163.729,25.8211,0.0199587
4731,2053.92,15464.1,15464.1,0.0192785,0.941581,0.282474,162.645,25.8291,0.0201435
4732,2053.94,15477.9,15477.9,0.0191513,0.941316,0.282395,161.566,25.8373,0.0203278
4733,2053.95,15491.8,15491.8,0.0190247,0.941053,0.282316,160.493,25.8455,0.0205112
4734,2053.97,15505.6,15505.6,0.0188988,0.940792,0.282238,159.426,25.8537,0.0206939
4735,2053.98,15519.4,15519.4,0.0187737,0.940533,0.28216,158.365,25.8621,0.0208755
4736,2054.0,15533.2,15533.2,0.0186494,0.940276,0.282083,157.311,25.8705,0.0210562
4737,2054.02,15547.0,15547.0,0.018526,0.940021,0.282006,156.264,25.8791,0.0212357
4738,2054.03,15560.7,15560.7,0.0184034,0.939768,0.28193,155.225,25.8876,0.0214139
4739,2054.05,15574.4,15574.4,0.0182818,0.939517,0.281855,154.195,25.8963,0.0215907
4740,2054.06,15588.0,15588.0,0.0181612,0.939268,0.28178,153.172,25.905,0.0217662
4741,2054.08,15601.6,15601.6,0.0180417,0.939021,0.281706,152.158,25.9138,0.02194
4742,2054.09,15615.1,15615.1,0.0179232,0.938777,0.281633,151.154,25.9227,0.0221122
4743,2054.11,15628.6,15628.6,0.0178059,0.938534,0.28156,150.159,25.9317,0.0222827
4744,2054.12,15642.0,15642.0,0.0176897,0.938293,0.281488,149.174,25.9407,0.0224513
4745,2054.14,15655.3,15655.3,0.0175747,0.938055,0.281416,148.199,25.9498,0.022618
4746,2054.16,15668.5,15668.5,0.0174609,0.937818,0.281346,147.235,25.959,0.0227827
4747,2054.17,15681.6,15681.6,0.0173484,0.937584,0.281275,146.281,25.9682,0.0229452
4748,2054.19,15694.7,15694.7,0.0172371,0.937353,0.281206,145.337,25.9775,0.0231056
4749,2054.2,15707.6,15707.6,0.0171271,0.937126,0.281138,144.404,25.9869,0.0232636
4750,2054.22,15720.4,15720.4,0.0170182,0.936902,0.281071,143.482,25.9964,0.0234193
4751,2054.23,15733.1,15733.1,0.0169107,0.936682,0.281005,142.57,26.0059,0.0235725
4752,2054.25,15746.4,15746.4,0.0168044,0.936466,0.28094,141.669,26.0155,0.0237231
4753,2054.27,15760.0,15760.0,0.0166995,0.936254,0.280876,140.779,26.0251,0.0238711
4754,2054.28,15773.5,15773.5,0.0165959,0.936045,0.280814,139.901,26.0348,0.0240165
4755,2054.3,15786.8,15786.8,0.0164937,0.93584,0.280752,139.035,26.0446,0.024159
4756,2054.31,15800.0,15800.0,0.0163929,0.935639,0.280692,138.18,26.0544,0.0242987
4757,2054.33,15812.9,15812.9,0.0162935,0.935441,0.280632,137.337,26.0643,0.0244354
4758,2054.34,15825.6,15825.6,0.0161955,0.935247,0.280574,136.507,26.0742,0.0245691
4759,2054.36,15838.2,15838.2,0.0160991,0.935057,0.280517,135.689,26.0843,0.0246998
4760,2054.38,15850.5,15850.5,0.0160041,0.934871,0.280461,134.883,26.0943,0.0248273
4761,2054.39,15862.6,15862.6,0.0159105,0.934688,0.280407,134.09,26.1044,0.0249516
4762,2054.41,15874.5,15874.5,0.0158185,0.93451,0.280353,133.31,26.1146,0.0250727
4763,2054.42,15886.2,15886.2,0.0157281,0.934334,0.2803,132.543,26.1249,0.0251904
4764,2054.44,15897.6,15897.6,0.0156391,0.934163,0.280249,131.789,26.1351,0.0253047
4765,2054.45,15908.8,15908.8,0.0155517,0.933995,0.280198,131.047,26.1455,0.0254155
4766,2054.47,15919.8,15919.8,0.0154659,0.933831,0.280149,130.319,26.1559,0.0255229
4767,2054.48,15930.5,15930.5,0.0153816,0.93367,0.280101,129.604,26.1663,0.0256267
4768,2054.5,15941.0,15941.0,0.0152989,0.933513,0.280054,128.903,26.1768,0.0257269
4769,2054.52,15951.2,15951.2,0.0152178,0.93336,0.280008,128.215,26.1873,0.0258235
4770,2054.53,15961.1,15961.1,0.0151383,0.93321,0.279963,127.54,26.1979,0.0259164
4771,2054.55,15970.8,15970.8,0.0150603,0.933064,0.279919,126.879,26.2085,0.0260055
4772,2054.56,15980.2,15980.2,0.014984,0.932922,0.279877,126.232,26.2191,0.0260909
4773,2054.58,15989.4,15989.4,0.0149093,0.932783,0.279835,125.598,26.2298,0.0261724
4774,2054.59,15998.3,15998.3,0.0148362,0.932648,0.279794,124.977,26.2405,0.0262501
4775,2054.61,16006.9,16006.9,0.0147647,0.932516,0.279755,124.37,26.2513,0.026324
4776,2054.62,16015.2,16015.2,0.0146948,0.932388,0.279716,123.777,26.2621,0.0263939
4777,2054.64,16023.2,16023.2,0.0146265,0.932263,0.279679,123.198,26.2729,0.0264599
4778,2054.66,16030.9,16030.9,0.0145599,0.932142,0.279643,122.632,26.2838,0.0265219
4779,2054.67,16038.4,16038.4,0.0144948,0.932024,0.279607,122.079,26.2947,0.02658
4780,2054.69,16045.5,16045.5,0.0144314,0.93191,0.279573,121.54,26.3056,0.0266341
4781,2054.7,16052.4,16052.4,0.0143695,0.931799,0.27954,121.015,26.3165,0.0266842
4782,2054.72,16058.9,16058.9,0.0143093,0.931692,0.279508,120.503,26.3275,0.0267302
4783,2054.73,16065.2,16065.2,0.0142506,0.931588,0.279476,120.005,26.3385,0.0267722
4784,2054.75,16071.1,16071.1,0.0141936,0.931487,0.279446,119.52,26.3495,0.0268102
4785,2054.77,16076.8,16076.8,0.0141381,0.93139,0.279417,119.048,26.3606,0.0268442
4786,2054.78,16082.1,16082.1,0.0140842,0.931296,0.279389,118.59,26.3716,0.0268741
4787,2054.8,16087.2,16087.2,0.0140319,0.931205,0.279362,118.145,26.3827,0.0268999
4788,2054.81,16091.9,16091.9,0.0139811,0.931118,0.279335,117.713,26.3938,0.0269217
4789,2054.83,16096.3,16096.3,0.0139319,0.931034,0.27931,117.295,26.4049,0.0269395
4790,2054.84,16100.5,16100.5,0.0138843,0.930953,0.279286,116.889,26.416,0.0269533
4791,2054.86,16104.3,16104.3,0.0138382,0.930875,0.279263,116.497,26.4271,0.026963
4792,2054.88,16107.8,16107.8,0.0137936,0.930801,0.27924,116.117,26.4383,0.0269687
4793,2054.89,16111.0,16111.0,0.0137505,0.93073,0.279219,115.75,26.4494,0.0269705
4794,2054.91,16113.9,16113.9,0.0137089,0.930662,0.279198,115.396,26.4605,0.0269683
4795,2054.92,16116.5,16116.5,0.0136688,0.930597,0.279179,115.054,26.4717,0.0269622
4796,2054.94,16118.8,16118.8,0.0136302,0.930535,0.27916,114.725,26.4828,0.0269521
4797,2054.95,16120.8,16120.8,0.0135931,0.930476,0.279143,114.408,26.494,0.0269382
4798,2054.97,16122.5,16122.5,0.0135574,0.93042,0.279126,114.103,26.5051,0.0269204
4799,2054.98,16123.9,16123.9,0.0135232,0.930367,0.27911,113.811,26.5163,0.0268988
4800,2055.0,16125.0,16125.0,0.0134904,0.930317,0.279095,113.53,26.5274,0.0268734
4801,2055.02,16125.8,16125.8,0.013459,0.930271,0.279081,113.261,26.5386,0.0268442
4802,2055.03,16126.3,16126.3,0.0134289,0.930227,0.279068,113.005,26.5497,0.0268113
4803,2055.05,16127.6,16127.6,0.0134003,0.930186,0.279056,112.759,26.5608,0.0267748
4804,2055.06,16129.0,16129.0,0.013373,0.930148,0.279044,112.525,26.5719,0.0267346
4805,2055.08,16130.1,16130.1,0.0133471,0.930113,0.279034,112.303,26.583,0.0266909
4806,2055.09,16131.0,16131.0,0.0133225,0.93008,0.279024,112.091,26.5941,0.0266436
4807,2055.11,16131.7,16131.7,0.0132992,0.930051,0.279015,111.891,26.6052,0.0265929
4808,2055.12,16132.2,16132.2,0.0132771,0.930024,0.279007,111.701,26.6163,0.0265387
4809,2055.14,16132.4,16132.4,0.0132564,0.93,0.279,111.522,26.6273,0.0264812
4810,2055.16,16132.4,16132.4,0.0132369,0.929979,0.278994,111.354,26.6383,0.0264203
4811,2055.17,16132.2,16132.2,0.0132186,0.929961,0.278988,111.196,26.6493,0.0263562
4812,2055.19,16131.8,16131.8,0.0132015,0.929945,0.278984,111.048,26.6603,0.026289
4813,2055.2,16131.1,16131.1,0.0131856,0.929932,0.27898,110.91,26.6712,0.0262186
4814,2055.22,16130.2,16130.2,0.0131708,0.929922,0.278976,110.781,26.6822,0.0261452
4815,2055.23,16129.2,16129.2,0.0131572,0.929914,0.278974,110.663,26.6931,0.0260688
4816,2055.25,16127.9,16127.9,0.0131448,0.929909,0.278973,110.553,26.7039,0.0259894
4817,2055.27,16126.5,16126.5,0.0131334,0.929906,0.278972,110.453,26.7148,0.0259073
4818,2055.28,16124.8,16124.8,0.013123,0.929906,0.278972,110.362,26.7256,0.0258224
4819,2055.3,16123.0,16123.0,0.0131137,0.929909,0.278973,110.28,26.7364,0.0257348
4820,2055.31,16120.9,16120.9,0.0131055,0.929914,0.278974,110.206,26.7471,0.0256446
4821,2055.33,16118.7,16118.7,0.0130982,0.929921,0.278976,110.14,26.7578,0.0255518
4822,2055.34,16116.3,16116.3,0.0130919,0.929931,0.278979,110.083,26.7685,0.0254567
4823,2055.36,16113.8,16113.8,0.0130865,0.929944,0.278983,110.034,26.7792,0.0253591
4824,2055.38,16111.0,16111.0,0.013082,0.929959,0.278988,109.992,26.7898,0.0252593
4825,2055.39,16108.2,16108.2,0.0130785,0.929976,0.278993,109.957,26.8004,0.0251573
4826,2055.41,16105.1,16105.1,0.0130757,0.929996,0.278999,109.93,26.8109,0.0250532
4827,2055.42,16101.9,16101.9,0.0130738,0.930018,0.279005,109.91,26.8214,0.0249471
4828,2055.44,16098.6,16098.6,0.0130727,0.930042,0.279013,109.896,26.8318,0.024839
4829,2055.45,16095.1,16095.1,0.0130724,0.930069,0.279021,109.889,26.8423,0.0247291
4830,2055.47,16091.5,16091.5,0.0130728,0.930098,0.279029,109.887,26.8526,0.0246175
4831,2055.48,16087.7,16087.7,0.0130738,0.930129,0.279039,109.892,26.863,0.0245043
4832,2055.5,16083.9,16083.9,0.0130756,0.930163,0.279049,109.903,26.8732,0.0243895
4833,2055.52,16079.9,16079.9,0.013078,0.930199,0.27906,109.918,26.8835,0.0242732
4834,2055.53,16075.8,16075.8,0.013081,0.930237,0.279071,109.939,26.8937,0.0241556
4835,2055.55,16071.6,16071.6,0.0130846,0.930277,0.279083,109.965,26.9038,0.0240367
4836,2055.56,16067.3,16067.3,0.0130887,0.93032,0.279096,109.995,26.9139,0.0239167
4837,2055.58,16062.9,16062.9,0.0130933,0.930365,0.279109,110.029,26.924,0.0237956
4838,2055.59,16058.4,16058.4,0.0130983,0.930411,0.279123,110.067,26.934,0.0236735
4839,2055.61,16053.8,16053.8,0.0131038,0.930461,0.279138,110.109,26.944,0.0235506
4840,2055.62,16049.2,16049.2,0.0131097,0.930512,0.279154,110.154,26.9539,0.0234269
4841,2055.64,16044.5,16044.5,0.013116,0.930565,0.27917,110.202,26.9637,0.0233025
4842,2055.66,16039.7,16039.7,0.0131226,0.930621,0.279186,110.253,26.9736,0.0231776
4843,2055.67,16034.9,16034.9,0.0131294,0.930678,0.279203,110.307,26.9833,0.0230523
4844,2055.69,16030.0,16030.0,0.0131365,0.930738,0.279221,110.362,26.9931,0.0229266
4845,2055.7,16025.1,16025.1,0.0131439,0.9308,0.27924,110.419,27.0027,0.0228006
4846,2055.72,16020.2,16020.2,0.0131513,0.930864,0.279259,110.477,27.0123,0.0226746
4847,2055.73,16015.2,16015.2,0.013159,0.93093,0.279279,110.537,27.0219,0.0225484
4848,2055.75,16010.2,16010.2,0.0131667,0.930998,0.279299,110.597,27.0314,0.0224223
4849,2055.77,16005.2,16005.2,0.0131744,0.931068,0.27932,110.657,27.0409,0.0222964
4850,2055.78,16000.1,16000.1,0.0131821,0.931142,0.279343,110.717,27.0503,0.0221708
4851,2055.8,15995.1,15995.1,0.0131895,0.931221,0.279366,110.775,27.0597,0.0220455
4852,2055.81,15990.1,15990.1,0.0131967,0.931305,0.279392,110.831,27.069,0.0219207
4853,2055.83,15985.1,15985.1,0.0132035,0.931395,0.279419,110.884,27.0783,0.0217965
4854,2055.84,15980.1,15980.1,0.01321,0.93149,0.279447,110.934,27.0875,0.0216729
4855,2055.86,15975.1,15975.1,0.0132162,0.93159,0.279477,110.981,27.0967,0.0215501
4856,2055.88,15970.2,15970.2,0.0132219,0.931696,0.279509,111.024,27.1058,0.0214282
4857,2055.89,15965.3,15965.3,0.0132271,0.931806,0.279542,111.063,27.1149,0.0213073
4858,2055.91,15960.5,15960.5,0.0132318,0.931922,0.279577,111.098,27.1239,0.0211874
4859,2055.92,15955.7,15955.7,0.013236,0.932043,0.279613,111.129,27.1329,0.0210687
4860,2055.94,15950.9,15950.9,0.0132395,0.932169,0.279651,111.154,27.1418,0.0209512
4861,2055.95,15946.3,15946.3,0.0132425,0.932301,0.27969,111.174,27.1507,0.0208351
4862,2055.97,15941.7,15941.7,0.0132447,0.932438,0.279731,111.189,27.1595,0.0207205
4863,2055.98,15937.1,15937.1,0.0132463,0.93258,0.279774,111.197,27.1683,0.0206074
4864,2056.0,15932.7,15932.7,0.0132471,0.932727,0.279818,111.199,27.1771,0.0204959
4865,2056.02,15928.4,15928.4,0.0132471,0.932879,0.279864,111.195,27.1858,0.0203861
4866,2056.03,15924.1,15924.1,0.0132463,0.933036,0.279911,111.183,27.1944,0.0202781
4867,2056.05,15920.0,15920.0,0.0132446,0.933199,0.27996,111.165,27.2031,0.0201721
4868,2056.06,15915.9,15915.9,0.0132421,0.933367,0.28001,111.138,27.2116,0.020068
4869,2056.08,15912.0,15912.0,0.0132386,0.93354,0.280062,111.104,27.2202,0.019966
4870,2056.09,15908.2,15908.2,0.0132341,0.933718,0.280115,111.062,27.2287,0.0198661
4871,2056.11,15904.5,15904.5,0.0132286,0.933901,0.28017,111.011,27.2371,0.0197684
4872,2056.12,15900.9,15900.9,0.013222,0.934089,0.280227,110.952,27.2455,0.0196731
4873,2056.14,15897.5,15897.5,0.0132144,0.934283,0.280285,110.883,27.2539,0.0195801
4874,2056.16,15894.3,15894.3,0.0132057,0.934481,0.280344,110.805,27.2622,0.0194896
4875,2056.17,15891.1,15891.1,0.0131958,0.934685,0.280406,110.717,27.2705,0.0194015
4876,2056.19,15888.2,15888.2,0.0131847,0.934894,0.280468,110.62,27.2788,0.0193161
4877,2056.2,15885.4,15885.4,0.0131725,0.935108,0.280533,110.512,27.287,0.0192334
4878,2056.22,15882.7,15882.7,0.013159,0.935328,0.280598,110.395,27.2952,0.0191534
4879,2056.23,15880.2,15880.2,0.0131442,0.935552,0.280666,110.266,27.3034,0.0190762
4880,2056.25,15877.9,15877.9,0.0131282,0.935781,0.280734,110.127,27.3116,0.0190018
4881,2056.27,15875.8,15875.8,0.0131108,0.936016,0.280805,109.977,27.3197,0.0189303
4882,2056.28,15873.9,15873.9,0.0130921,0.936256,0.280877,109.815,27.3277,0.0188619
4883,2056.3,15872.1,15872.1,0.0130721,0.9365,0.28095,109.642,27.3358,0.0187964
4884,2056.31,15870.5,15870.5,0.0130506,0.93675,0.281025,109.458,27.3438,0.0187341
4885,2056.33,15869.2,15869.2,0.0130278,0.937005,0.281102,109.261,27.3518,0.0186749
4886,2056.34,15868.0,15868.0,0.0130035,0.937266,0.28118,109.053,27.3598,0.0186188
4887,2056.36,15867.0,15867.0,0.0129778,0.937531,0.281259,108.833,27.3678,0.018566
4888,2056.38,15866.2,15866.2,0.0129507,0.937801,0.28134,108.601,27.3757,0.0185165
4889,2056.39,15865.7,15865.7,0.012922,0.938076,0.281423,108.356,27.3836,0.0184703
4890,2056.41,15865.3,15865.3,0.0128919,0.938357,0.281507,108.099,27.3915,0.0184274
4891,2056.42,15865.2,15865.2,0.0128603,0.938642,0.281593,107.829,27.3994,0.018388
4892,2056.44,15865.3,15865.3,0.0128272,0.938933,0.28168,107.547,27.4073,0.0183519
4893,2056.45,15865.6,15865.6,0.0127926,0.939229,0.281769,107.252,27.4151,0.0183193
4894,2056.47,15866.1,15866.1,0.0127564,0.939529,0.281859,106.944,27.423,0.0182902
4895,2056.48,15866.9,15866.9,0.0127188,0.939835,0.281951,106.624,27.4308,0.0182646
4896,2056.5,15867.9,15867.9,0.0126796,0.940146,0.282044,106.291,27.4387,0.0182425
4897,2056.52,15869.1,15869.1,0.0126389,0.940462,0.282139,105.945,27.4465,0.018224
4898,2056.53,15870.6,15870.6,0.0125967,0.940783,0.282235,105.587,27.4543,0.018209
4899,2056.55,15872.3,15872.3,0.0125529,0.941109,0.282333,105.215,27.4621,0.0181976
