,time (year),agiw,ahw,ahw1980,avwo,ceclr,chwo,cwra,cwso,eclr,enlpr2022,gdpperocclr,hfd,hwmgdpp,ilpr,iweoclr,lapr,laus,laus80,lpr,ltewso,nhw,nlpr,oclr,opwo,part,psw,pura,roceclr,rocwso,tct,unem,upt,ur,wap,wara,wash,weoclr,wf,wre,wrer,wso
906,1994.16,9.87381,1.98296,2.0,2399.97,1.03322,36.1519,0.273305,0.0301006,54.0943,0.0,0.955015,0.766667,0.986505,0.818797,1.10164,10.8633,4757.68,3060.0,0.812136,0.00822601,1.98296,0.866456,58.2452,2427.0,0.809541,0.0476598,0.00319504,0.0191003,0.0548879,0.766667,0.689694,0.766667,0.000287376,2955.14,4.97933,0.458363,1.07674,2399.28,0.0,0.0,0.548401
907,1994.17,9.88212,1.98293,2.0,2400.92,1.03345,35.4146,0.274012,0.0301714,54.1104,0.0,0.954945,0.766667,0.986483,0.818916,1.10236,10.869,4758.72,3060.0,0.812157,0.00823114,1.98293,0.866573,58.2901,2427.0,0.80961,0.0476568,0.00313578,0.0190989,0.0549828,0.766667,1.06903,0.766667,0.000445259,2956.22,4.9836,0.458514,1.07724,2399.85,0.0,0.0,0.548743
908,1994.19,9.89045,1.9829,2.0,2401.86,1.03368,34.6778,0.274685,0.0302384,54.1266,0.0,0.954874,0.766667,0.986462,0.819035,1.10308,10.8748,4759.74,3060.0,0.812178,0.00823628,1.9829,0.866689,58.3352,2426.99,0.809675,0.047654,0.00308094,0.0190975,0.0550705,0.766667,1.4608,0.766667,0.000608194,2957.31,4.98788,0.458663,1.07776,2400.4,0.0,0.0,0.549086
909,1994.2,9.89881,1.98287,2.0,2402.81,1.03391,33.9415,0.275324,0.0303016,54.1427,0.0,0.954802,0.766667,0.986441,0.819154,1.1038,10.8807,4760.74,3060.0,0.812199,0.00824144,1.98287,0.866806,58.3806,2426.96,0.809738,0.0476515,0.00303055,0.019096,0.0551511,0.766667,1.86499,0.766667,0.000776172,2958.4,4.99217,0.458811,1.07827,2400.94,0.0,0.0,0.549429
910,1994.22,9.90718,1.98283,2.0,2403.75,1.03414,33.2058,0.275929,0.0303611,54.1589,0.0,0.954731,0.766667,0.986419,0.819274,1.10453,10.8866,4761.72,3060.0,0.812221,0.00824661,1.98283,0.866923,58.4262,2426.93,0.809797,0.0476492,0.0029846,0.0190946,0.0552246,0.766667,2.2816,0.766667,0.000949183,2959.48,4.99648,0.458956,1.07879,2401.47,0.0,0.0,0.549774
911,1994.23,9.91558,1.9828,2.0,2404.7,1.03437,32.471,0.276499,0.0304167,54.175,0.0,0.95466,0.766667,0.986398,0.819394,1.10525,10.8926,4762.67,3060.0,0.812243,0.00825179,1.9828,0.867041,58.472,2426.89,0.809852,0.0476472,0.00294312,0.0190932,0.055291,0.766667,2.71062,0.766667,0.00112722,2960.57,5.00079,0.4591,1.07932,2401.99,0.0,0.0,0.55012
912,1994.25,9.92399,1.98277,2.0,2405.65,1.03461,31.737,0.277034,0.0304684,54.1912,0.0,0.954588,0.766667,0.986376,0.819513,1.10598,10.8986,4763.61,3060.0,0.812265,0.00825699,1.98277,0.867158,58.5181,2426.83,0.809905,0.0476453,0.00290611,0.0190918,0.0553502,0.766667,3.15203,0.766667,0.00131026,2961.66,5.00511,0.459241,1.07984,2402.5,0.0,0.0,0.550466
913,1994.27,9.93241,1.98274,2.0,2406.6,1.03484,31.0041,0.277534,0.0305163,54.2074,0.0,0.954517,0.766667,0.986355,0.819633,1.10671,10.9048,4764.51,3060.0,0.812288,0.00826219,1.98274,0.867276,58.5644,2426.76,0.809954,0.0476437,0.00287359,0.0190903,0.0554023,0.766667,3.60581,0.766667,0.0014983,2962.74,5.00944,0.459381,1.08038,2402.99,0.0,0.0,0.550813
914,1994.28,9.94085,1.98271,2.0,2407.55,1.03507,30.2723,0.277999,0.0305603,54.2235,0.0,0.954445,0.766667,0.986334,0.819752,1.10744,10.9109,4765.4,3060.0,0.812311,0.00826741,1.98271,0.867395,58.611,2426.69,0.809999,0.0476423,0.00284556,0.0190889,0.0554471,0.766667,4.07196,0.766667,0.00169133,2963.83,5.01377,0.459519,1.08091,2403.48,0.0,0.0,0.551161
915,1994.3,9.94931,1.98268,2.0,2408.5,1.0353,29.5418,0.278429,0.0306003,54.2397,0.0,0.954373,0.766667,0.986312,0.819872,1.10817,10.9171,4766.26,3060.0,0.812334,0.00827263,1.98268,0.867513,58.6578,2426.6,0.810042,0.0476411,0.00282204,0.0190875,0.0554847,0.766667,4.55044,0.766667,0.00188932,2964.92,5.01812,0.459655,1.08145,2403.95,0.0,0.0,0.551509
916,1994.31,9.95778,1.98265,2.0,2409.45,1.03553,28.8127,0.278823,0.0306365,54.2559,0.0,0.954302,0.766667,0.986291,0.819992,1.1089,10.9234,4767.1,3060.0,0.812358,0.00827787,1.98265,0.867632,58.7048,2426.5,0.810081,0.0476402,0.00280303,0.019086,0.0555152,0.766667,5.04125,0.766667,0.00209228,2966.0,5.02247,0.45979,1.082,2404.41,0.0,0.0,0.551858
917,1994.33,9.96626,1.98261,2.0,2410.41,1.03576,28.0851,0.279181,0.0306687,54.2721,0.0,0.95423,0.766667,0.986269,0.820111,1.10964,10.9297,4767.92,3060.0,0.812382,0.00828311,1.98261,0.86775,58.7521,2426.4,0.810116,0.0476394,0.00278854,0.0190846,0.0555383,0.766667,5.54434,0.766667,0.00230017,2967.09,5.02682,0.459922,1.08255,2404.86,0.0,0.0,0.552207
918,1994.34,9.97474,1.98258,2.0,2411.36,1.03599,27.3591,0.279504,0.0306969,54.2883,0.0,0.954159,0.766667,0.986248,0.82023,1.11037,10.9361,4768.71,3060.0,0.812406,0.00828835,1.98258,0.867869,58.7996,2426.28,0.810148,0.0476389,0.00277859,0.0190832,0.0555543,0.766667,6.05971,0.766667,0.00251298,2968.17,5.03119,0.460053,1.0831,2405.3,0.0,0.0,0.552557
919,1994.36,9.98324,1.98255,2.0,2412.32,1.03622,26.635,0.27979,0.0307211,54.3044,0.0,0.954087,0.766667,0.986226,0.82035,1.1111,10.9425,4769.48,3060.0,0.81243,0.00829361,1.98255,0.867988,58.8473,2426.15,0.810177,0.0476387,0.00277317,0.0190817,0.0555629,0.766667,6.58731,0.766667,0.0027307,2969.26,5.03555,0.460182,1.08365,2405.73,0.0,0.0,0.552907
920,1994.38,9.99175,1.98252,2.0,2413.27,1.03645,25.9128,0.28004,0.0307414,54.3206,0.0,0.954015,0.766667,0.986205,0.820469,1.11184,10.949,4770.23,3060.0,0.812455,0.00829886,1.98252,0.868108,58.8952,2426.01,0.810203,0.0476386,0.00277231,0.0190803,0.0555643,0.766667,7.12712,0.766667,0.0029533,2970.35,5.03993,0.460309,1.08421,2406.15,0.0,0.0,0.553258
921,1994.39,10.0003,1.98249,2.0,2414.23,1.03669,25.1926,0.280253,0.0307576,54.3368,0.0,0.953944,0.766667,0.986183,0.820588,1.11258,10.9555,4770.96,3060.0,0.81248,0.00830412,1.98249,0.868227,58.9434,2425.87,0.810225,0.0476388,0.002776,0.0190789,0.0555584,0.766667,7.6791,0.766667,0.00318077,2971.43,5.0443,0.460434,1.08478,2406.55,0.0,0.0,0.553608
922,1994.41,10.0088,1.98246,2.0,2415.19,1.03692,24.4747,0.28043,0.0307698,54.353,0.0,0.953873,0.766667,0.986162,0.820707,1.11331,10.9621,4771.66,3060.0,0.812505,0.00830939,1.98246,0.868346,58.9917,2425.71,0.810243,0.0476392,0.00278425,0.0190775,0.0555452,0.766667,8.24322,0.766667,0.00341308,2972.52,5.04868,0.460558,1.08534,2406.94,0.0,0.0,0.553959
923,1994.42,10.0173,1.98243,2.0,2416.15,1.03715,23.7591,0.28057,0.0307779,54.3692,0.0,0.953801,0.766667,0.98614,0.820826,1.11405,10.9687,4772.35,3060.0,0.812531,0.00831465,1.98243,0.868465,59.0403,2425.54,0.810258,0.0476399,0.00279706,0.019076,0.0555247,0.766667,8.81944,0.766667,0.00365021,2973.61,5.05306,0.46068,1.08591,2407.33,0.0,0.0,0.55431
924,1994.44,10.0258,1.98239,2.0,2417.11,1.03738,23.046,0.280672,0.030782,54.3854,0.0,0.95373,0.766667,0.986119,0.820944,1.11479,10.9753,4773.0,3060.0,0.812557,0.00831991,1.98239,0.868585,59.0891,2425.37,0.81027,0.0476407,0.00281445,0.0190746,0.0554969,0.766667,9.40772,0.766667,0.00389214,2974.69,5.05745,0.460801,1.08649,2407.7,0.0,0.0,0.554661
925,1994.45,10.0344,1.98236,2.0,2418.07,1.03761,22.3355,0.280738,0.0307819,54.4016,0.0,0.95366,0.766667,0.986098,0.821062,1.11553,10.982,4773.64,3060.0,0.812583,0.00832518,1.98236,0.868704,59.1381,2425.18,0.810278,0.0476418,0.00283641,0.0190732,0.0554617,0.766667,10.008,0.766667,0.00413885,2975.78,5.06183,0.460919,1.08706,2408.06,0.0,0.0,0.555012
926,1994.47,10.0429,1.98233,2.0,2419.03,1.03785,21.6277,0.280766,0.0307778,54.4179,0.0,0.953589,0.766667,0.986077,0.82118,1.11626,10.9888,4774.26,3060.0,0.81261,0.00833044,1.98233,0.868823,59.1873,2424.99,0.810283,0.0476431,0.00286296,0.0190718,0.0554193,0.766667,10.6203,0.766667,0.00439031,2976.86,5.06622,0.461036,1.08764,2408.41,0.0,0.0,0.555363
927,1994.48,10.0514,1.9823,2.0,2419.99,1.03808,20.9229,0.280757,0.0307696,54.4341,0.0,0.953518,0.766667,0.986055,0.821298,1.117,10.9955,4774.85,3060.0,0.812636,0.0083357,1.9823,0.868943,59.2367,2424.79,0.810284,0.0476447,0.00289409,0.0190704,0.0553695,0.766667,11.2445,0.766667,0.0046465,2977.95,5.0706,0.461152,1.08823,2408.75,0.0,0.0,0.555714
928,1994.5,10.06,1.98227,2.0,2420.95,1.03831,20.2212,0.28071,0.0307572,54.4503,0.0,0.953448,0.766667,0.986034,0.821415,1.11773,11.0023,4775.42,3060.0,0.812663,0.00834096,1.98227,0.869062,59.2862,2424.57,0.810282,0.0476465,0.0029298,0.019069,0.0553123,0.766667,11.8805,0.766667,0.00490738,2979.03,5.07499,0.461266,1.08881,2409.07,0.0,0.0,0.556064
929,1994.52,10.0685,1.98223,2.0,2421.92,1.03854,19.5226,0.280625,0.0307407,54.4665,0.0,0.953378,0.766667,0.986013,0.821532,1.11847,11.0091,4775.97,3060.0,0.812691,0.00834621,1.98223,0.869181,59.336,2424.36,0.810277,0.0476485,0.00297011,0.0190676,0.0552478,0.766667,12.5284,0.766667,0.00517293,2980.12,5.07938,0.461378,1.0894,2409.39,0.0,0.0,0.556414
930,1994.53,10.077,1.9822,2.0,2422.88,1.03878,18.8275,0.280502,0.03072,54.4827,0.0,0.953308,0.766667,0.985992,0.821649,1.1192,11.016,4776.5,3060.0,0.812718,0.00835146,1.9822,0.8693,59.386,2424.13,0.810268,0.0476508,0.003015,0.0190662,0.055176,0.766667,13.1881,0.766667,0.00544313,2981.21,5.08376,0.461489,1.09,2409.69,0.0,0.0,0.556764
931,1994.55,10.0856,1.98217,2.0,2423.85,1.03901,18.1358,0.280341,0.0306952,54.499,0.0,0.953239,0.766667,0.985972,0.821765,1.11994,11.0229,4777.01,3060.0,0.812746,0.00835671,1.98217,0.869419,59.4361,2423.89,0.810256,0.0476532,0.00306449,0.0190648,0.0550968,0.766667,13.8594,0.766667,0.00571794,2982.29,5.08814,0.461598,1.09059,2409.99,0.0,0.0,0.557114
932,1994.56,10.0941,1.98214,2.0,2424.81,1.03925,17.4477,0.280141,0.0306662,54.5152,0.0,0.95317,0.766667,0.985951,0.821881,1.12067,11.0298,4777.49,3060.0,0.812774,0.00836194,1.98214,0.869537,59.4864,2423.65,0.81024,0.0476559,0.00311856,0.0190634,0.0550103,0.766667,14.5424,0.766667,0.00599733,2983.38,5.09253,0.461705,1.09119,2410.27,0.0,0.0,0.557463
933,1994.58,10.1026,1.98211,2.0,2425.78,1.03948,16.7635,0.279904,0.030633,54.5315,0.0,0.953101,0.766667,0.98593,0.821997,1.1214,11.0368,4777.95,3060.0,0.812803,0.00836717,1.98211,0.869656,59.5369,2423.4,0.81022,0.0476589,0.00317724,0.019062,0.0549164,0.766667,15.237,0.766667,0.00628126,2984.46,5.0969,0.461812,1.09179,2410.54,0.0,0.0,0.557811
934,1994.59,10.1111,1.98207,2.0,2426.75,1.03971,16.0832,0.279627,0.0305956,54.5477,0.0,0.953033,0.766667,0.98591,0.822112,1.12213,11.0437,4778.4,3060.0,0.812832,0.00837239,1.98207,0.869774,59.5875,2423.14,0.810198,0.047662,0.0032405,0.0190607,0.0548152,0.766667,15.943,0.766667,0.00656972,2985.55,5.10128,0.461916,1.09239,2410.81,0.0,0.0,0.558159
935,1994.61,10.1196,1.98204,2.0,2427.72,1.03995,15.4069,0.279313,0.030554,54.5639,0.0,0.952965,0.766667,0.985889,0.822227,1.12286,11.0507,4778.82,3060.0,0.812861,0.0083776,1.98204,0.869892,59.6384,2422.87,0.810171,0.0476654,0.00330835,0.0190593,0.0547066,0.766667,16.6606,0.766667,0.00686265,2986.63,5.10565,0.46202,1.093,2411.06,0.0,0.0,0.558506
936,1994.62,10.1281,1.98201,2.0,2428.69,1.04019,14.735,0.278959,0.0305082,54.5802,0.0,0.952897,0.766667,0.985869,0.822341,1.12359,11.0577,4779.22,3060.0,0.81289,0.00838279,1.98201,0.87001,59.6893,2422.59,0.810142,0.047669,0.00338079,0.0190579,0.0545907,0.766667,17.3895,0.766667,0.00716004,2987.72,5.11001,0.462121,1.09361,2411.3,0.0,0.0,0.558853
937,1994.64,10.1366,1.98198,2.0,2429.66,1.04042,14.0674,0.278567,0.0304582,54.5964,0.0,0.95283,0.766667,0.985849,0.822455,1.12432,11.0647,4779.6,3060.0,0.812919,0.00838798,1.98198,0.870128,59.7405,2422.31,0.810109,0.0476729,0.00345781,0.0190566,0.0544675,0.766667,18.1297,0.766667,0.00746183,2988.8,5.11437,0.462222,1.09422,2411.53,0.0,0.0,0.559199
938,1994.66,10.145,1.98195,2.0,2430.63,1.04066,13.4043,0.278136,0.0304039,54.6127,0.0,0.952763,0.766667,0.985829,0.822568,1.12504,11.0718,4779.95,3060.0,0.812949,0.00839315,1.98195,0.870245,59.7918,2422.02,0.810072,0.047677,0.00353941,0.0190553,0.0543369,0.766667,18.8811,0.766667,0.007768,2989.89,5.11872,0.462321,1.09483,2411.75,0.0,0.0,0.559544
939,1994.67,10.1535,1.98191,2.0,2431.6,1.0409,12.7459,0.277665,0.0303454,54.629,0.0,0.952697,0.766667,0.985809,0.82268,1.12576,11.0788,4780.29,3060.0,0.812979,0.00839831,1.98191,0.870362,59.8432,2421.73,0.810032,0.0476813,0.00362559,0.0190539,0.0541991,0.766667,19.6437,0.766667,0.00807851,2990.97,5.12307,0.462419,1.09545,2411.96,0.0,0.0,0.559887
940,1994.69,10.1619,1.98188,2.0,2432.57,1.04113,12.0924,0.277156,0.0302826,54.6452,0.0,0.952631,0.766667,0.985789,0.822793,1.12648,11.0859,4780.61,3060.0,0.81301,0.00840346,1.98188,0.870478,59.8948,2421.43,0.809988,0.0476858,0.00371635,0.0190526,0.0540538,0.766667,20.4174,0.766667,0.00839331,2992.06,5.12741,0.462515,1.09607,2412.16,0.0,0.0,0.56023
941,1994.7,10.1703,1.98185,2.0,2433.55,1.04137,11.4439,0.276607,0.0302156,54.6615,0.0,0.952566,0.766667,0.98577,0.822904,1.1272,11.093,4780.9,3060.0,0.81304,0.00840858,1.98185,0.870595,59.9465,2421.12,0.809941,0.0476906,0.00381166,0.0190513,0.0539013,0.766667,21.202,0.766667,0.00871238,2993.14,5.13174,0.462611,1.09669,2412.34,0.0,0.0,0.560572
942,1994.72,10.1787,1.98182,2.0,2434.52,1.04161,10.8004,0.27602,0.0301443,54.6778,0.0,0.952501,0.766667,0.98575,0.823015,1.12792,11.1001,4781.18,3060.0,0.813071,0.00841369,1.98182,0.87071,59.9984,2420.8,0.809891,0.0476956,0.00391154,0.01905,0.0537415,0.766667,21.9975,0.766667,0.00903566,2994.23,5.13606,0.462705,1.09731,2412.52,0.0,0.0,0.560913
943,1994.73,10.1871,1.98179,2.0,2435.5,1.04185,10.1623,0.275392,0.0300688,54.694,0.0,0.952437,0.766667,0.985731,0.823125,1.12863,11.1072,4781.44,3060.0,0.813102,0.00841879,1.98179,0.870826,60.0503,2420.48,0.809837,0.0477008,0.00401597,0.0190487,0.0535744,0.766667,22.8038,0.766667,0.00936311,2995.31,5.14037,0.462798,1.09793,2412.69,0.0,0.0,0.561253
944,1994.75,10.1955,1.98175,2.0,2436.47,1.04209,9.52955,0.274726,0.029989,54.7103,0.0,0.952373,0.766667,0.985712,0.823235,1.12934,11.1143,4781.68,3060.0,0.813133,0.00842386,1.98175,0.870941,60.1024,2420.16,0.809779,0.0477062,0.00412495,0.0190475,0.0534001,0.766667,23.6209,0.766667,0.0096947,2996.4,5.14467,0.462889,1.09856,2412.85,0.0,0.0,0.561591
945,1994.77,10.2038,1.98172,2.0,2437.45,1.04233,8.90239,0.27402,0.0299049,54.7266,0.0,0.95231,0.766667,0.985693,0.823344,1.13005,11.1214,4781.89,3060.0,0.813165,0.00842892,1.98172,0.871055,60.1547,2419.83,0.809718,0.0477119,0.00423847,0.0190462,0.0532185,0.766667,24.4485,0.766667,0.0100304,2997.48,5.14897,0.46298,1.09918,2413.0,0.0,0.0,0.561928
946,1994.78,10.2121,1.98169,2.0,2438.43,1.04258,8.28095,0.273275,0.0298166,54.7429,0.0,0.952248,0.766667,0.985674,0.823452,1.13075,11.1285,4782.09,3060.0,0.813197,0.00843395,1.98169,0.87117,60.207,2419.49,0.809654,0.0477178,0.00435651,0.019045,0.0530296,0.766667,25.2867,0.766667,0.0103701,2998.57,5.15325,0.463069,1.09981,2413.14,0.0,0.0,0.562263
947,1994.8,10.2204,1.98166,2.0,2439.4,1.04282,7.66537,0.27249,0.029724,54.7592,0.0,0.952186,0.766667,0.985656,0.823559,1.13145,11.1356,4782.27,3060.0,0.813229,0.00843896,1.98166,0.871283,60.2594,2419.15,0.809586,0.047724,0.00447907,0.0190437,0.0528335,0.766667,26.1353,0.766667,0.0107138,2999.65,5.15752,0.463157,1.10044,2413.27,0.0,0.0,0.562597
948,1994.81,10.2287,1.98162,2.0,2440.38,1.04306,7.05579,0.271665,0.0296271,54.7755,0.0,0.952125,0.766667,0.985638,0.823666,1.13215,11.1427,4782.43,3060.0,0.813261,0.00844395,1.98162,0.871396,60.312,2418.8,0.809515,0.0477303,0.00460613,0.0190425,0.0526302,0.766667,26.9943,0.766667,0.0110615,3000.74,5.16178,0.463244,1.10108,2413.39,0.0,0.0,0.56293
949,1994.83,10.2369,1.98159,2.0,2441.36,1.04331,6.45236,0.270801,0.029526,54.7918,0.0,0.952065,0.766667,0.985619,0.823772,1.13285,11.1498,4782.57,3060.0,0.813294,0.00844891,1.98159,0.871509,60.3646,2418.45,0.80944,0.0477369,0.0047377,0.0190413,0.0524197,0.766667,27.8634,0.766667,0.0114131,3001.82,5.16602,0.46333,1.10171,2413.5,0.0,0.0,0.563261
950,1994.84,10.2452,1.98156,2.0,2442.34,1.04355,5.85522,0.269897,0.0294205,54.8081,0.0,0.952005,0.766667,0.985601,0.823877,1.13354,11.1568,4782.69,3060.0,0.813326,0.00845385,1.98156,0.871621,60.4174,2418.09,0.809362,0.0477437,0.00487374,0.0190401,0.052202,0.766667,28.7427,0.766667,0.0117685,3002.91,5.17025,0.463415,1.10234,2413.6,0.0,0.0,0.56359
951,1994.86,10.2533,1.98153,2.0,2443.32,1.0438,5.26452,0.268954,0.0293109,54.8244,0.0,0.951946,0.766667,0.985584,0.823981,1.13423,11.1639,4782.79,3060.0,0.813359,0.00845877,1.98153,0.871732,60.4702,2417.73,0.809281,0.0477507,0.00501426,0.0190389,0.0519772,0.766667,29.6319,0.766667,0.0121277,3003.99,5.17447,0.463499,1.10298,2413.69,0.0,0.0,0.563918
952,1994.88,10.2615,1.98149,2.0,2444.3,1.04404,4.68039,0.267971,0.0291969,54.8407,0.0,0.951888,0.766667,0.985566,0.824085,1.13491,11.171,4782.88,3060.0,0.813393,0.00846366,1.98149,0.871843,60.5231,2417.36,0.809196,0.047758,0.00515924,0.0190378,0.0517452,0.766667,30.5311,0.766667,0.0124907,3005.07,5.17867,0.463582,1.10362,2413.77,0.0,0.0,0.564244
953,1994.89,10.2696,1.98146,2.0,2445.29,1.04429,4.10297,0.266949,0.0290787,54.857,0.0,0.95183,0.766667,0.985549,0.824188,1.13559,11.178,4782.94,3060.0,0.813426,0.00846852,1.98146,0.871953,60.5761,2416.99,0.809108,0.0477654,0.00530866,0.0190366,0.0515062,0.766667,31.44,0.766667,0.0128574,3006.16,5.18286,0.463664,1.10425,2413.85,0.0,0.0,0.564568
954,1994.91,10.2777,1.98143,2.0,2446.27,1.04454,3.53241,0.265887,0.0289562,54.8733,0.0,0.951773,0.766667,0.985532,0.824289,1.13627,11.1851,4782.99,3060.0,0.81346,0.00847335,1.98143,0.872063,60.6292,2416.62,0.809016,0.0477731,0.0054625,0.0190355,0.05126,0.766667,32.3586,0.766667,0.0132277,3007.24,5.18703,0.463745,1.10489,2413.91,0.0,0.0,0.56489
955,1994.92,10.2858,1.9814,2.0,2447.25,1.04479,2.96883,0.264786,0.0288295,54.8896,0.0,0.951718,0.766667,0.985515,0.82439,1.13694,11.1921,4783.02,3060.0,0.813493,0.00847815,1.9814,0.872171,60.6823,2416.24,0.808921,0.047781,0.00562076,0.0190344,0.0510068,0.766667,33.2868,0.766667,0.0136017,3008.32,5.19118,0.463825,1.10553,2413.97,0.0,0.0,0.56521
956,1994.94,10.2938,1.98136,2.0,2448.24,1.04504,2.41239,0.263645,0.0286986,54.906,0.0,0.951662,0.766667,0.985499,0.82449,1.13761,11.1991,4783.04,3060.0,0.813528,0.00848292,1.98136,0.872279,60.7355,2415.86,0.808823,0.0477892,0.00578342,0.0190332,0.0507465,0.766667,34.2243,0.766667,0.0139792,3009.41,5.19532,0.463904,1.10617,2414.01,0.0,0.0,0.565528
957,1994.95,10.3018,1.98133,2.0,2449.22,1.04529,1.86321,0.262464,0.0285634,54.9223,0.0,0.951608,0.766667,0.985482,0.824589,1.13827,11.2061,4783.03,3060.0,0.813562,0.00848765,1.98133,0.872387,60.7887,2415.48,0.808721,0.0477975,0.00595045,0.0190322,0.0504793,0.766667,35.1712,0.766667,0.0143602,3010.49,5.19944,0.463983,1.10681,2414.05,0.0,0.0,0.565844
958,1994.97,10.3098,1.9813,2.0,2450.21,1.04554,1.32142,0.261244,0.028424,54.9386,0.0,0.951555,0.766667,0.985466,0.824687,1.13893,11.2131,4783.01,3060.0,0.813596,0.00849236,1.9813,0.872494,60.842,2415.09,0.808616,0.0478061,0.00612184,0.0190311,0.0502051,0.766667,36.1272,0.766667,0.0147446,3011.57,5.20354,0.46406,1.10745,2414.08,0.0,0.0,0.566157
959,1994.98,10.3177,1.98127,2.0,2451.19,1.0458,0.787167,0.259985,0.0282803,54.955,0.0,0.951502,0.766667,0.985451,0.824785,1.13958,11.22,4782.98,3060.0,0.813631,0.00849703,1.98127,0.872599,60.8954,2414.7,0.808507,0.0478149,0.00629758,0.01903,0.0499239,0.766667,37.0923,0.766667,0.0151324,3012.66,5.20762,0.464137,1.1081,2414.1,0.0,0.0,0.566469
960,1995.0,10.3256,1.98124,2.0,2452.18,1.04605,0.260573,0.258686,0.0281325,54.9713,0.0,0.95145,0.766667,0.985435,0.824881,1.14023,11.2269,4782.92,3060.0,0.813666,0.00850167,1.98124,0.872705,60.9488,2414.31,0.808395,0.0478239,0.00647763,0.019029,0.0496358,0.766667,38.0663,0.766667,0.0155235,3013.74,5.21169,0.464213,1.10874,2414.11,0.0,0.0,0.566778
961,1995.02,10.3334,1.9812,2.0,2453.16,1.0463,-0.258229,0.257348,0.0279804,54.9876,0.0,0.9514,0.766667,0.98542,0.824976,1.14088,11.2338,4782.85,3060.0,0.813701,0.00850627,1.9812,0.872809,61.0022,2413.92,0.80828,0.0478331,0.00666199,0.019028,0.0493408,0.766667,39.049,0.766667,0.0159178,3014.82,5.21573,0.464288,1.10938,2414.12,0.0,0.0,0.567085
962,1995.03,10.3412,1.98117,2.0,2454.15,1.04656,-0.76911,0.255971,0.0278242,55.004,0.0,0.95135,0.766667,0.985405,0.82507,1.14152,11.2407,4782.77,3060.0,0.813736,0.00851083,1.98117,0.872912,61.0556,2413.52,0.808161,0.0478425,0.00685063,0.019027,0.049039,0.766667,40.0405,0.766667,0.0163154,3015.91,5.21975,0.464362,1.11002,2414.11,0.0,0.0,0.567389
963,1995.05,10.349,1.98114,2.0,2455.14,1.04682,-1.27194,0.254555,0.0276638,55.0203,0.0,0.951301,0.766667,0.98539,0.825163,1.14215,11.2475,4782.67,3060.0,0.813771,0.00851536,1.98114,0.873015,61.1091,2413.12,0.80804,0.0478522,0.00704353,0.019026,0.0487304,0.766667,41.0404,0.766667,0.0167161,3016.99,5.22375,0.464436,1.11066,2414.1,0.0,0.0,0.567691
964,1995.06,10.3567,1.98111,2.0,2456.13,1.04708,-1.7666,0.2531,0.0274992,55.0367,0.0,0.951253,0.766667,0.985376,0.825255,1.14278,11.2543,4782.55,3060.0,0.813807,0.00851985,1.98111,0.873117,61.1626,2412.73,0.807915,0.047862,0.00724066,0.0190251,0.0484149,0.766667,42.0487,0.766667,0.0171199,3018.07,5.22773,0.464509,1.11131,2414.08,0.0,0.0,0.56799
965,1995.08,10.3643,1.98107,2.0,2457.12,1.04734,-2.25296,0.251606,0.0273305,55.0531,0.0,0.951206,0.766667,0.985362,0.825345,1.1434,11.2611,4782.41,3060.0,0.813843,0.0085243,1.98107,0.873217,61.2161,2412.32,0.807786,0.0478721,0.007442,0.0190241,0.0480928,0.766667,43.0652,0.766667,0.0175267,3019.15,5.23168,0.464581,1.11195,2414.05,0.0,0.0,0.568286
966,1995.09,10.372,1.98104,2.0,2458.11,1.0476,-2.73091,0.250073,0.0271576,55.0694,0.0,0.951159,0.766667,0.985348,0.825435,1.14402,11.2678,4782.27,3060.0,0.813879,0.0085287,1.98104,0.873317,61.2696,2411.92,0.807655,0.0478824,0.00764753,0.0190232,0.047764,0.766667,44.0898,0.766667,0.0179365,3020.24,5.23561,0.464653,1.11259,2414.02,0.0,0.0,0.56858
967,1995.11,10.3795,1.98101,2.0,2459.1,1.04786,-3.20031,0.248502,0.0269807,55.0858,0.0,0.951114,0.766667,0.985334,0.825523,1.14463,11.2745,4782.1,3060.0,0.813915,0.00853307,1.98101,0.873416,61.3231,2411.52,0.80752,0.0478929,0.00785722,0.0190223,0.0474284,0.766667,45.1223,0.766667,0.0183491,3021.32,5.23952,0.464723,1.11323,2413.97,0.0,0.0,0.568871
968,1995.12,10.3871,1.98098,2.0,2460.09,1.04812,-3.66104,0.246892,0.0267996,55.1022,0.0,0.95107,0.766667,0.985321,0.825611,1.14524,11.2811,4781.93,3060.0,0.813951,0.00853739,1.98098,0.873514,61.3766,2411.12,0.807382,0.0479036,0.00807105,0.0190214,0.0470863,0.766667,46.1627,0.766667,0.0187646,3022.4,5.2434,0.464793,1.11387,2413.92,0.0,0.0,0.56916
969,1995.14,10.3945,1.98094,2.0,2461.08,1.04838,-4.113,0.245244,0.0266145,55.1185,0.0,0.951027,0.766667,0.985308,0.825697,1.14583,11.2878,4781.74,3060.0,0.813988,0.00854167,1.98094,0.873611,61.43,2410.71,0.80724,0.0479144,0.00828899,0.0190205,0.0467376,0.766667,47.2106,0.766667,0.0191829,3023.48,5.24726,0.464863,1.11451,2413.87,0.0,0.0,0.569445
