,time (year),al,cac,ch4a,ch4bd,ch4ca,ch4e,ch4fpp,co2a,co2ab,co2ca,co2e,co2fch4,co2fpp,co2gdp,dacco2,ecim,ehs,ewff,fch4,fco2,fn2o,fog,ghge,hdo,hts,isc,iscega,kch4ekc,kn2oekf,leco2a,mel,mmch4e,mmf,mmn2oe,mrdi,mrs,n2oa,n2obd,n2oca,n2oe,n2ofpp,nch4e,nn2oe,ow,owlco2,pwa,rehe,tmmf,trhga,trhgs,wvc,wvf
4776,2054.62,0.306729,760.0,2.27757,0.303676,0.455514,0.27892,1.04895,3216.89,12.3591,407.202,-9.51336,0.835109,0.00548953,-0.0388991,8.0,30.1978,2418.81,95.0503,0.477813,2.23535,0.204364,0.335775,-3.05612,24.3441,24.1278,857.953,8.57953,0.0171076,0.0376367,82.2793,0.0595618,0.08892,3.2533,0.000941594,0.00173558,0.00694231,1.15257,0.0121323,0.230513,0.00601041,0.886563,0.19,0.00506882,1.85128,1.37132,1.79227,7.8936,5.91661,0.0100645,0.00997509,3.30616,2.66331
4777,2054.64,0.306728,760.0,2.27718,0.303624,0.455436,0.278883,1.04897,3216.58,12.3542,407.162,-9.51352,0.834967,0.00548971,-0.0388759,8.0,30.2003,2419.06,95.0478,0.477739,2.2352,0.204357,0.335659,-3.05715,24.3467,24.1303,857.86,8.5786,0.0171023,0.037625,82.2861,0.0595603,0.0888834,3.25295,0.000941054,0.00173572,0.00694289,1.15247,0.0121313,0.230494,0.0060081,0.886602,0.19,0.00506704,1.85144,1.37144,1.79246,7.89433,5.91645,0.0100645,0.00997507,3.30629,2.6635
4778,2054.66,0.306728,760.0,2.2768,0.303573,0.455359,0.278847,1.04899,3216.26,12.3493,407.122,-9.51373,0.834825,0.00548988,-0.0388534,8.0,30.2028,2419.32,95.0452,0.477666,2.23505,0.204349,0.335544,-3.05821,24.3493,24.1328,857.767,8.57767,0.0170969,0.0376132,82.2929,0.0595588,0.0888468,3.25261,0.000940513,0.00173587,0.00694347,1.15238,0.0121303,0.230475,0.00600578,0.886641,0.19,0.00506527,1.85159,1.37155,1.79264,7.89506,5.91629,0.0100645,0.00997505,3.30643,2.66368
4779,2054.67,0.306727,760.0,2.27641,0.303521,0.455282,0.27881,1.04901,3215.95,12.3445,407.082,-9.51397,0.834683,0.00549006,-0.0388316,8.0,30.2053,2419.57,95.0427,0.477593,2.2349,0.204341,0.335428,-3.05931,24.3519,24.1353,857.674,8.57674,0.0170916,0.0376015,82.2997,0.0595572,0.0888101,3.25227,0.000939971,0.00173601,0.00694404,1.15228,0.0121293,0.230456,0.00600347,0.88668,0.19,0.00506349,1.85174,1.37166,1.79283,7.89579,5.91613,0.0100645,0.00997503,3.30657,2.66387
4780,2054.69,0.306726,760.0,2.27602,0.30347,0.455205,0.278773,1.04902,3215.63,12.3396,407.042,-9.51425,0.834542,0.00549023,-0.0388104,8.0,30.2078,2419.83,95.0402,0.47752,2.23476,0.204333,0.335313,-3.06045,24.3544,24.1378,857.581,8.57581,0.0170862,0.0375897,82.3066,0.0595557,0.0887734,3.25192,0.000939428,0.00173615,0.00694462,1.15218,0.0121283,0.230437,0.00600115,0.886719,0.19,0.00506172,1.8519,1.37178,1.79301,7.89651,5.91598,0.0100645,0.00997501,3.30671,2.66406
4781,2054.7,0.306725,760.0,2.27564,0.303418,0.455127,0.278737,1.04904,3215.32,12.3348,407.002,-9.51457,0.8344,0.00549041,-0.03879,8.0,30.2103,2420.08,95.0376,0.477447,2.23461,0.204325,0.335197,-3.06163,24.357,24.1403,857.488,8.57488,0.0170809,0.037578,82.3134,0.0595542,0.0887367,3.25158,0.000938884,0.0017363,0.00694519,1.15209,0.0121272,0.230418,0.00599883,0.886758,0.19,0.00505995,1.85205,1.37189,1.79319,7.89724,5.91582,0.0100645,0.009975,3.30685,2.66424
4782,2054.72,0.306725,760.0,2.27525,0.303367,0.45505,0.2787,1.04906,3215.0,12.3299,406.962,-9.51492,0.834259,0.00549059,-0.0387702,8.0,30.2128,2420.34,95.0351,0.477374,2.23446,0.204317,0.335081,-3.06285,24.3596,24.1428,857.395,8.57395,0.0170756,0.0375662,82.3202,0.0595526,0.0887,3.25123,0.000938339,0.00173644,0.00694576,1.15199,0.0121262,0.230398,0.00599651,0.886797,0.19,0.00505817,1.8522,1.372,1.79338,7.89797,5.91566,0.0100645,0.00997498,3.30698,2.66443
4783,2054.73,0.306724,760.0,2.27487,0.303315,0.454973,0.278663,1.04908,3214.69,12.3251,406.922,-9.51532,0.834117,0.00549076,-0.0387512,8.0,30.2153,2420.59,95.0325,0.477302,2.23431,0.204309,0.334966,-3.0641,24.3622,24.1453,857.302,8.57302,0.0170702,0.0375545,82.327,0.0595511,0.0886632,3.25089,0.000937793,0.00173658,0.00694634,1.1519,0.0121252,0.230379,0.00599419,0.886836,0.19,0.0050564,1.85236,1.37212,1.79356,7.8987,5.9155,0.0100645,0.00997496,3.30712,2.66461
4784,2054.75,0.306723,760.0,2.27448,0.303264,0.454896,0.278626,1.04909,3214.37,12.3202,406.882,-9.51575,0.833976,0.00549094,-0.0387329,8.0,30.2178,2420.85,95.03,0.477229,2.23417,0.204301,0.33485,-3.0654,24.3648,24.1478,857.209,8.57209,0.0170649,0.0375428,82.3338,0.0595495,0.0886264,3.25055,0.000937246,0.00173673,0.00694691,1.1518,0.0121242,0.23036,0.00599187,0.886875,0.19,0.00505462,1.85251,1.37223,1.79375,7.89942,5.91534,0.0100645,0.00997494,3.30726,2.6648
4785,2054.77,0.306722,760.0,2.2741,0.303213,0.454819,0.27859,1.04911,3214.06,12.3154,406.842,-9.51622,0.833835,0.00549111,-0.0387153,8.0,30.2203,2421.1,95.0275,0.477156,2.23402,0.204293,0.334734,-3.06673,24.3673,24.1503,857.116,8.57116,0.0170596,0.037531,82.3406,0.059548,0.0885895,3.2502,0.000936698,0.00173687,0.00694748,1.15171,0.0121232,0.230341,0.00598955,0.886914,0.19,0.00505285,1.85266,1.37234,1.79393,7.90015,5.91519,0.0100646,0.00997492,3.3074,2.66498
4786,2054.78,0.306722,760.0,2.27371,0.303161,0.454742,0.278553,1.04913,3213.74,12.3105,406.803,-9.51672,0.833694,0.00549129,-0.0386983,8.0,30.2227,2421.36,95.0249,0.477083,2.23387,0.204285,0.334619,-3.0681,24.3699,24.1528,857.023,8.57023,0.0170542,0.0375193,82.3473,0.0595464,0.0885527,3.24986,0.000936149,0.00173701,0.00694806,1.15161,0.0121222,0.230322,0.00598722,0.886953,0.19,0.00505108,1.85282,1.37246,1.79411,7.90087,5.91503,0.0100646,0.0099749,3.30753,2.66517
4787,2054.8,0.306721,760.0,2.27333,0.30311,0.454665,0.278516,1.04915,3213.43,12.3057,406.763,-9.51727,0.833553,0.00549146,-0.0386821,8.0,30.2252,2421.61,95.0224,0.47701,2.23372,0.204277,0.334503,-3.06951,24.3725,24.1553,856.93,8.5693,0.0170489,0.0375076,82.3541,0.0595449,0.0885158,3.24951,0.000935598,0.00173716,0.00694863,1.15151,0.0121212,0.230303,0.0059849,0.886992,0.19,0.0050493,1.85297,1.37257,1.7943,7.9016,5.91487,0.0100646,0.00997488,3.30767,2.66536
4788,2054.81,0.30672,760.0,2.27294,0.303059,0.454588,0.278479,1.04916,3213.11,12.3009,406.723,-9.51785,0.833412,0.00549164,-0.0386667,8.0,30.2277,2421.87,95.0198,0.476938,2.23358,0.204269,0.334388,-3.07096,24.375,24.1578,856.837,8.56837,0.0170436,0.0374959,82.3609,0.0595433,0.0884788,3.24917,0.000935047,0.0017373,0.0069492,1.15142,0.0121202,0.230283,0.00598258,0.887031,0.19,0.00504753,1.85312,1.37268,1.79448,7.90232,5.91471,0.0100646,0.00997486,3.30781,2.66554
4789,2054.83,0.30672,760.0,2.27256,0.303008,0.454512,0.278442,1.04918,3212.8,12.296,406.683,-9.51847,0.833271,0.00549182,-0.0386519,8.0,30.2302,2422.12,95.0173,0.476865,2.23343,0.204261,0.334272,-3.07244,24.3776,24.1603,856.744,8.56744,0.0170382,0.0374841,82.3677,0.0595417,0.0884419,3.24883,0.000934494,0.00173744,0.00694977,1.15132,0.0121192,0.230264,0.00598025,0.88707,0.19,0.00504575,1.85327,1.37279,1.79466,7.90305,5.91455,0.0100646,0.00997485,3.30795,2.66573
4790,2054.84,0.306719,760.0,2.27217,0.302957,0.454435,0.278405,1.0492,3212.48,12.2912,406.643,-9.51913,0.833131,0.00549199,-0.0386378,8.0,30.2327,2422.38,95.0147,0.476793,2.23328,0.204253,0.334156,-3.07397,24.3802,24.1628,856.651,8.56651,0.0170329,0.0374724,82.3745,0.0595402,0.0884049,3.24848,0.000933941,0.00173759,0.00695034,1.15123,0.0121182,0.230245,0.00597792,0.887109,0.19,0.00504398,1.85343,1.37291,1.79485,7.90377,5.91439,0.0100646,0.00997483,3.30808,2.66591
4791,2054.86,0.306718,760.0,2.27179,0.302905,0.454358,0.278368,1.04922,3212.17,12.2864,406.603,-9.51982,0.83299,0.00549217,-0.0386245,8.0,30.2352,2422.63,95.0122,0.47672,2.23313,0.204245,0.334041,-3.07553,24.3828,24.1653,856.558,8.56558,0.0170276,0.0374607,82.3812,0.0595386,0.0883678,3.24814,0.000933386,0.00173773,0.00695092,1.15113,0.0121172,0.230226,0.00597559,0.887148,0.19,0.00504221,1.85358,1.37302,1.79503,7.90449,5.91424,0.0100646,0.00997481,3.30822,2.6661
4792,2054.88,0.306717,760.0,2.27141,0.302854,0.454281,0.278331,1.04923,3211.85,12.2815,406.563,-9.52055,0.832849,0.00549234,-0.0386118,8.0,30.2377,2422.88,95.0097,0.476648,2.23299,0.204237,0.333925,-3.07713,24.3853,24.1677,856.465,8.56465,0.0170223,0.037449,82.388,0.059537,0.0883308,3.2478,0.00093283,0.00173787,0.00695149,1.15103,0.0121161,0.230207,0.00597326,0.887187,0.19,0.00504043,1.85373,1.37313,1.79521,7.90522,5.91408,0.0100646,0.00997479,3.30836,2.66628
4793,2054.89,0.306717,760.0,2.27102,0.302803,0.454205,0.278294,1.04925,3211.54,12.2767,406.524,-9.52132,0.832709,0.00549252,-0.0385999,8.0,30.2401,2423.14,95.0071,0.476575,2.23284,0.204229,0.333809,-3.07877,24.3879,24.1702,856.372,8.56372,0.017017,0.0374373,82.3947,0.0595354,0.0882937,3.24745,0.000932274,0.00173801,0.00695206,1.15094,0.0121151,0.230188,0.00597093,0.887227,0.19,0.00503866,1.85388,1.37325,1.7954,7.90594,5.91392,0.0100646,0.00997477,3.30849,2.66647
4794,2054.91,0.306716,760.0,2.27064,0.302752,0.454128,0.278257,1.04927,3211.22,12.2719,406.484,-9.52213,0.832568,0.0054927,-0.0385886,8.0,30.2426,2423.39,95.0046,0.476503,2.23269,0.20422,0.333694,-3.08045,24.3904,24.1727,856.279,8.56279,0.0170116,0.0374256,82.4015,0.0595338,0.0882565,3.24711,0.000931716,0.00173816,0.00695263,1.15084,0.0121141,0.230168,0.0059686,0.887266,0.19,0.00503688,1.85403,1.37336,1.79558,7.90666,5.91376,0.0100646,0.00997475,3.30863,2.66665
4795,2054.92,0.306715,760.0,2.27026,0.302701,0.454052,0.278219,1.04929,3210.91,12.2671,406.444,-9.52297,0.832428,0.00549287,-0.0385781,8.0,30.2451,2423.64,95.002,0.476431,2.23254,0.204212,0.333578,-3.08217,24.393,24.1752,856.185,8.56186,0.0170063,0.0374139,82.4082,0.0595323,0.0882194,3.24677,0.000931157,0.0017383,0.0069532,1.15075,0.0121131,0.230149,0.00596627,0.887305,0.19,0.00503511,1.85419,1.37347,1.79576,7.90738,5.9136,0.0100646,0.00997473,3.30877,2.66684
4796,2054.94,0.306714,760.0,2.26988,0.30265,0.453975,0.278182,1.0493,3210.59,12.2623,406.404,-9.52386,0.832288,0.00549305,-0.0385683,8.0,30.2476,2423.9,94.9995,0.476358,2.2324,0.204204,0.333463,-3.08392,24.3956,24.1777,856.092,8.56092,0.017001,0.0374022,82.415,0.0595307,0.0881822,3.24642,0.000930596,0.00173844,0.00695376,1.15065,0.0121121,0.23013,0.00596393,0.887344,0.19,0.00503334,1.85434,1.37358,1.79594,7.9081,5.91344,0.0100646,0.00997472,3.3089,2.66702
4797,2054.95,0.306714,760.0,2.26949,0.302599,0.453899,0.278145,1.04932,3210.28,12.2574,406.364,-9.52477,0.832148,0.00549322,-0.0385592,8.0,30.25,2424.15,94.9969,0.476286,2.23225,0.204196,0.333347,-3.08571,24.3981,24.1801,855.999,8.55999,0.0169957,0.0373905,82.4217,0.0595291,0.088145,3.24608,0.000930035,0.00173858,0.00695433,1.15055,0.0121111,0.230111,0.0059616,0.887383,0.19,0.00503156,1.85449,1.3737,1.79613,7.90882,5.91328,0.0100646,0.0099747,3.30904,2.6672
4798,2054.97,0.306713,760.0,2.26911,0.302548,0.453822,0.278108,1.04934,3209.96,12.2526,406.325,-9.52572,0.832008,0.0054934,-0.0385507,8.0,30.2525,2424.4,94.9943,0.476214,2.2321,0.204188,0.333231,-3.08753,24.4007,24.1826,855.906,8.55906,0.0169904,0.0373789,82.4285,0.0595275,0.0881077,3.24574,0.000929473,0.00173873,0.0069549,1.15046,0.0121101,0.230091,0.00595926,0.887422,0.19,0.00502979,1.85464,1.37381,1.79631,7.90954,5.91312,0.0100646,0.00997468,3.30918,2.66739
4799,2054.98,0.306712,760.0,2.26873,0.302497,0.453746,0.27807,1.04936,3209.65,12.2478,406.285,-9.52671,0.831868,0.00549357,-0.038543,8.0,30.255,2424.65,94.9918,0.476142,2.23196,0.20418,0.333116,-3.08939,24.4032,24.1851,855.813,8.55813,0.0169851,0.0373672,82.4352,0.0595258,0.0880704,3.24539,0.00092891,0.00173887,0.00695547,1.15036,0.0121091,0.230072,0.00595692,0.887461,0.19,0.00502801,1.85479,1.37392,1.79649,7.91026,5.91297,0.0100646,0.00997466,3.30931,2.66757
4800,2055.0,0.306712,760.0,2.26835,0.302446,0.45367,0.278033,1.04938,3209.34,12.243,406.245,-9.52774,0.831728,0.00549375,-0.0385359,8.0,30.2575,2424.91,94.9892,0.47607,2.23181,0.204172,0.333,-3.09129,24.4058,24.1876,855.72,8.5572,0.0169798,0.0373555,82.4419,0.0595242,0.0880331,3.24505,0.000928345,0.00173901,0.00695604,1.15027,0.0121081,0.230053,0.00595459,0.8875,0.19,0.00502624,1.85494,1.37403,1.79667,7.91098,5.91281,0.0100646,0.00997464,3.30945,2.66776
4801,2055.02,0.306711,760.0,2.26797,0.302396,0.453593,0.277996,1.04939,3209.02,12.2382,406.205,-9.52879,0.831588,0.00549393,-0.0385296,8.0,30.2599,2425.16,94.9867,0.475997,2.23166,0.204164,0.332884,-3.09323,24.4083,24.19,855.627,8.55627,0.0169745,0.0373438,82.4487,0.0595226,0.0879957,3.24471,0.00092778,0.00173915,0.00695661,1.15017,0.012107,0.230034,0.00595225,0.887539,0.19,0.00502447,1.85509,1.37414,1.79685,7.9117,5.91265,0.0100646,0.00997462,3.30959,2.66794
4802,2055.03,0.30671,760.0,2.26759,0.302345,0.453517,0.277958,1.04941,3208.71,12.2334,406.166,-9.52989,0.831448,0.0054941,-0.0385239,8.0,30.2624,2425.41,94.9841,0.475925,2.23151,0.204156,0.332769,-3.0952,24.4109,24.1925,855.534,8.55534,0.0169692,0.0373322,82.4554,0.059521,0.0879583,3.24436,0.000927213,0.00173929,0.00695717,1.15007,0.012106,0.230015,0.00594991,0.887578,0.19,0.00502269,1.85525,1.37426,1.79704,7.91242,5.91249,0.0100646,0.0099746,3.30972,2.66812
4803,2055.05,0.306709,760.0,2.2672,0.302294,0.453441,0.277921,1.04943,3208.39,12.2286,406.126,-9.53029,0.831308,0.00549428,-0.0385159,8.0,30.2649,2425.66,94.9816,0.475853,2.23137,0.204148,0.332653,-3.09648,24.4134,24.195,855.441,8.55441,0.0169639,0.0373205,82.4621,0.0595194,0.0879209,3.24402,0.000926646,0.00173943,0.00695774,1.14998,0.012105,0.229995,0.00594756,0.887617,0.19,0.00502092,1.8554,1.37437,1.79722,7.91314,5.91233,0.0100646,0.00997458,3.30986,2.66831
4804,2055.06,0.306709,760.0,2.26682,0.302243,0.453365,0.277883,1.04945,3208.08,12.2238,406.086,-9.53053,0.831169,0.00549445,-0.0385078,8.0,30.2673,2425.91,94.979,0.475781,2.23122,0.20414,0.332538,-3.09759,24.416,24.1974,855.348,8.55348,0.0169586,0.0373088,82.4688,0.0595178,0.0878835,3.24368,0.000926077,0.00173958,0.0069583,1.14988,0.012104,0.229976,0.00594522,0.887656,0.19,0.00501914,1.85555,1.37448,1.7974,7.91385,5.91217,0.0100647,0.00997457,3.30999,2.66849
4805,2055.08,0.306708,760.0,2.26644,0.302192,0.453289,0.277846,1.04946,3207.77,12.219,406.046,-9.53076,0.831029,0.00549463,-0.0385003,8.0,30.2698,2426.16,94.9765,0.475709,2.23107,0.204132,0.332422,-3.0987,24.4185,24.1999,855.255,8.55255,0.0169533,0.0372972,82.4755,0.0595161,0.087846,3.24334,0.000925507,0.00173972,0.00695887,1.14978,0.012103,0.229957,0.00594288,0.887695,0.19,0.00501737,1.8557,1.37459,1.79758,7.91457,5.91201,0.0100647,0.00997455,3.31013,2.66867
4806,2055.09,0.306707,760.0,2.26606,0.302142,0.453212,0.277808,1.04948,3207.45,12.2142,406.007,-9.531,0.83089,0.0054948,-0.0384932,8.0,30.2722,2426.42,94.9739,0.475638,2.23093,0.204124,0.332306,-3.09982,24.4211,24.2024,855.162,8.55162,0.016948,0.0372855,82.4822,0.0595145,0.0878085,3.24299,0.000924937,0.00173986,0.00695944,1.14969,0.012102,0.229938,0.00594053,0.887734,0.19,0.0050156,1.85585,1.3747,1.79776,7.91529,5.91185,0.0100647,0.00997453,3.31026,2.66886
4807,2055.11,0.306706,760.0,2.26568,0.302091,0.453136,0.277771,1.0495,3207.14,12.2094,405.967,-9.53123,0.83075,0.00549498,-0.0384867,8.0,30.2747,2426.67,94.9713,0.475566,2.23078,0.204115,0.332191,-3.10093,24.4236,24.2048,855.069,8.55069,0.0169427,0.0372739,82.4889,0.0595128,0.0877709,3.24265,0.000924365,0.00174,0.00696,1.14959,0.012101,0.229918,0.00593819,0.887773,0.19,0.00501382,1.856,1.37482,1.79795,7.916,5.91169,0.0100647,0.00997451,3.3104,2.66904
4808,2055.12,0.306706,760.0,2.2653,0.30204,0.45306,0.277733,1.04952,3206.82,12.2046,405.927,-9.53147,0.830611,0.00549516,-0.0384807,8.0,30.2772,2426.92,94.9688,0.475494,2.23063,0.204107,0.332075,-3.10205,24.4261,24.2073,854.976,8.54976,0.0169374,0.0372622,82.4956,0.0595112,0.0877334,3.24231,0.000923792,0.00174014,0.00696057,1.1495,0.0121,0.229899,0.00593584,0.887812,0.19,0.00501205,1.85615,1.37493,1.79813,7.91672,5.91153,0.0100647,0.00997449,3.31054,2.66922
4809,2055.14,0.306705,760.0,2.26492,0.30199,0.452984,0.277696,1.04953,3206.51,12.1998,405.887,-9.53171,0.830472,0.00549533,-0.0384752,8.0,30.2796,2427.17,94.9662,0.475422,2.23049,0.204099,0.331959,-3.10317,24.4287,24.2097,854.883,8.54883,0.0169321,0.0372506,82.5023,0.0595096,0.0876958,3.24197,0.000923219,0.00174028,0.00696113,1.1494,0.0120989,0.22988,0.00593349,0.887852,0.19,0.00501027,1.8563,1.37504,1.79831,7.91743,5.91137,0.0100647,0.00997447,3.31067,2.66941
4810,2055.16,0.306704,760.0,2.26454,0.301939,0.452909,0.277658,1.04955,3206.2,12.195,405.848,-9.53195,0.830332,0.00549551,-0.0384702,8.0,30.2821,2427.42,94.9637,0.475351,2.23034,0.204091,0.331844,-3.10429,24.4312,24.2122,854.79,8.5479,0.0169268,0.037239,82.509,0.0595079,0.0876582,3.24162,0.000922644,0.00174042,0.0069617,1.1493,0.0120979,0.229861,0.00593114,0.887891,0.19,0.0050085,1.85645,1.37515,1.79849,7.91815,5.91121,0.0100647,0.00997445,3.31081,2.66959
4811,2055.17,0.306704,760.0,2.26416,0.301888,0.452833,0.27762,1.04957,3205.88,12.1902,405.808,-9.53219,0.830193,0.00549568,-0.0384657,8.0,30.2845,2427.67,94.9611,0.475279,2.23019,0.204083,0.331728,-3.10542,24.4338,24.2146,854.698,8.54698,0.0169215,0.0372273,82.5157,0.0595063,0.0876205,3.24128,0.000922069,0.00174056,0.00696226,1.14921,0.0120969,0.229841,0.00592879,0.88793,0.19,0.00500673,1.8566,1.37526,1.79867,7.91886,5.91105,0.0100647,0.00997443,3.31094,2.66977
4812,2055.19,0.306703,760.0,2.26378,0.301838,0.452757,0.277583,1.04959,3205.57,12.1854,405.768,-9.53243,0.830054,0.00549586,-0.0384617,8.0,30.287,2427.92,94.9585,0.475207,2.23005,0.204075,0.331612,-3.10654,24.4363,24.2171,854.605,8.54605,0.0169162,0.0372157,82.5223,0.0595046,0.0875828,3.24094,0.000921492,0.00174071,0.00696282,1.14911,0.0120959,0.229822,0.00592644,0.887969,0.19,0.00500495,1.85675,1.37537,1.79885,7.91958,5.91089,0.0100647,0.00997442,3.31108,2.66995
4813,2055.2,0.306702,760.0,2.26341,0.301787,0.452681,0.277545,1.0496,3205.26,12.1806,405.729,-9.53268,0.829915,0.00549604,-0.0384581,8.0,30.2894,2428.17,94.956,0.475136,2.2299,0.204067,0.331497,-3.10767,24.4388,24.2195,854.512,8.54512,0.0169109,0.0372041,82.529,0.0595029,0.0875451,3.2406,0.000920915,0.00174085,0.00696339,1.14901,0.0120949,0.229803,0.00592409,0.888008,0.19,0.00500318,1.8569,1.37548,1.79903,7.92029,5.91074,0.0100647,0.0099744,3.31121,2.67014
4814,2055.22,0.306701,760.0,2.26303,0.301737,0.452605,0.277507,1.04962,3204.94,12.1759,405.689,-9.53292,0.829776,0.00549621,-0.0384551,8.0,30.2919,2428.42,94.9534,0.475064,2.22975,0.204058,0.331381,-3.1088,24.4413,24.222,854.419,8.54419,0.0169057,0.0371924,82.5357,0.0595013,0.0875074,3.24026,0.000920336,0.00174099,0.00696395,1.14892,0.0120939,0.229783,0.00592174,0.888047,0.19,0.0050014,1.85705,1.37559,1.79921,7.921,5.91058,0.0100647,0.00997438,3.31135,2.67032
4815,2055.23,0.306701,760.0,2.26265,0.301686,0.45253,0.27747,1.04964,3204.63,12.1711,405.649,-9.53316,0.829638,0.00549639,-0.0384525,8.0,30.2943,2428.67,94.9508,0.474993,2.22961,0.20405,0.331266,-3.10993,24.4439,24.2244,854.326,8.54326,0.0169004,0.0371808,82.5424,0.0594996,0.0874696,3.23991,0.000919757,0.00174113,0.00696451,1.14882,0.0120929,0.229764,0.00591939,0.888086,0.19,0.00499963,1.8572,1.37571,1.79939,7.92171,5.91042,0.0100647,0.00997436,3.31148,2.6705
4816,2055.25,0.3067,760.0,2.26227,0.301636,0.452454,0.277432,1.04966,3204.32,12.1663,405.61,-9.53341,0.829499,0.00549656,-0.0384504,8.0,30.2968,2428.92,94.9483,0.474921,2.22946,0.204042,0.33115,-3.11106,24.4464,24.2269,854.233,8.54233,0.0168951,0.0371692,82.549,0.0594979,0.0874319,3.23957,0.000919177,0.00174127,0.00696507,1.14872,0.0120918,0.229745,0.00591703,0.888125,0.19,0.00499786,1.85735,1.37582,1.79957,7.92243,5.91026,0.0100647,0.00997434,3.31162,2.67068
4817,2055.27,0.306699,760.0,2.26189,0.301585,0.452378,0.277394,1.04967,3204.0,12.1615,405.57,-9.53366,0.82936,0.00549674,-0.0384487,8.0,30.2992,2429.17,94.9457,0.47485,2.22931,0.204034,0.331034,-3.11219,24.4489,24.2293,854.14,8.5414,0.0168898,0.0371576,82.5557,0.0594963,0.0873941,3.23923,0.000918596,0.00174141,0.00696563,1.14863,0.0120908,0.229726,0.00591468,0.888164,0.19,0.00499608,1.8575,1.37593,1.79976,7.92314,5.9101,0.0100647,0.00997432,3.31175,2.67087
4818,2055.28,0.306698,760.0,2.26151,0.301535,0.452303,0.277356,1.04969,3203.69,12.1568,405.53,-9.53391,0.829221,0.00549691,-0.0384475,8.0,30.3016,2429.42,94.9431,0.474778,2.22917,0.204026,0.330919,-3.11333,24.4515,24.2318,854.047,8.54047,0.0168845,0.037146,82.5623,0.0594946,0.0873562,3.23889,0.000918014,0.00174155,0.0069662,1.14853,0.0120898,0.229706,0.00591232,0.888203,0.19,0.00499431,1.85765,1.37604,1.79994,7.92385,5.90994,0.0100647,0.0099743,3.31189,2.67105
4819,2055.3,0.306698,760.0,2.26114,0.301485,0.452227,0.277318,1.04971,3203.38,12.152,405.491,-9.53415,0.829083,0.00549709,-0.0384467,8.0,30.3041,2429.67,94.9406,0.474707,2.22902,0.204018,0.330803,-3.11446,24.454,24.2342,853.954,8.53954,0.0168793,0.0371344,82.569,0.0594929,0.0873184,3.23855,0.000917431,0.00174169,0.00696676,1.14843,0.0120888,0.229687,0.00590997,0.888242,0.19,0.00499253,1.8578,1.37615,1.80012,7.92456,5.90978,0.0100647,0.00997429,3.31202,2.67123
4820,2055.31,0.306697,760.0,2.26076,0.301434,0.452152,0.277281,1.04973,3203.06,12.1472,405.451,-9.5344,0.828945,0.00549727,-0.0384463,8.0,30.3065,2429.92,94.938,0.474636,2.22887,0.204009,0.330687,-3.1156,24.4565,24.2367,853.861,8.53861,0.016874,0.0371228,82.5756,0.0594912,0.0872805,3.23821,0.000916848,0.00174183,0.00696732,1.14834,0.0120878,0.229668,0.00590761,0.888281,0.19,0.00499076,1.85795,1.37626,1.8003,7.92527,5.90962,0.0100647,0.00997427,3.31216,2.67141
4821,2055.33,0.306696,760.0,2.26038,0.301384,0.452076,0.277243,1.04974,3202.75,12.1425,405.412,-9.53465,0.828806,0.00549744,-0.0384464,8.0,30.309,2430.17,94.9354,0.474564,2.22873,0.204001,0.330572,-3.11674,24.459,24.2391,853.768,8.53768,0.0168687,0.0371112,82.5823,0.0594895,0.0872426,3.23786,0.000916264,0.00174197,0.00696788,1.14824,0.0120868,0.229648,0.00590525,0.88832,0.19,0.00498899,1.8581,1.37637,1.80048,7.92598,5.90946,0.0100647,0.00997425,3.31229,2.67159
4822,2055.34,0.306695,760.0,2.26,0.301334,0.452001,0.277205,1.04976,3202.44,12.1377,405.372,-9.53491,0.828668,0.00549762,-0.0384468,8.0,30.3114,2430.42,94.9328,0.474493,2.22858,0.203993,0.330456,-3.11788,24.4615,24.2415,853.675,8.53675,0.0168634,0.0370996,82.5889,0.0594878,0.0872047,3.23752,0.000915679,0.00174211,0.00696844,1.14815,0.0120857,0.229629,0.00590289,0.888359,0.19,0.00498721,1.85825,1.37648,1.80066,7.92669,5.9093,0.0100647,0.00997423,3.31243,2.67177
4823,2055.36,0.306695,760.0,2.25963,0.301283,0.451925,0.277167,1.04978,3202.13,12.1329,405.332,-9.53516,0.82853,0.00549779,-0.0384477,8.0,30.3138,2430.67,94.9303,0.474422,2.22843,0.203985,0.330341,-3.11902,24.464,24.244,853.582,8.53582,0.0168582,0.037088,82.5955,0.0594861,0.0871668,3.23718,0.000915093,0.00174225,0.006969,1.14805,0.0120847,0.22961,0.00590053,0.888398,0.19,0.00498544,1.8584,1.37659,1.80084,7.9274,5.90914,0.0100648,0.00997421,3.31256,2.67196
4824,2055.38,0.306694,760.0,2.25925,0.301233,0.45185,0.277129,1.0498,3201.81,12.1282,405.293,-9.53541,0.828391,0.00549797,-0.0384489,8.0,30.3163,2430.91,94.9277,0.474351,2.22829,0.203977,0.330225,-3.12016,24.4666,24.2464,853.489,8.53489,0.0168529,0.0370764,82.6022,0.0594844,0.0871288,3.23684,0.000914507,0.00174239,0.00696956,1.14795,0.0120837,0.22959,0.00589817,0.888438,0.19,0.00498366,1.85855,1.3767,1.80102,7.92811,5.90898,0.0100648,0.00997419,3.31269,2.67214
