,time (year),awbdi,awbgw,awbi,awbin,awbp,awbps,iest,ipp,ird,ist,orp,pawbi,psestr,pssgdp,rd,ste,steerd,soc_trust,strerd,wbep
1187,1998.55,1.32734,1.0,1.30043,0.960373,1.00854,1.3579,1.0,22.981,19.6289,0.70365,0.0194274,1.07799,0.70365,0.211095,22.981,1.00859,0.775838,0.693994,0.843343,1.01202
1188,1998.56,1.32722,1.0,1.30016,0.959886,1.00854,1.35884,1.0,22.9758,19.6285,0.703828,0.0194267,1.07838,0.703828,0.211148,22.9758,1.0086,0.775846,0.694009,0.843318,1.01202
1189,1998.58,1.3271,1.0,1.2999,0.9594,1.00853,1.35978,1.0,22.9706,19.6282,0.704005,0.0194259,1.07876,0.704005,0.211202,22.9706,1.00861,0.775855,0.694025,0.843293,1.01202
1190,1998.59,1.32698,1.0,1.29963,0.958912,1.00853,1.36073,1.0,22.9653,19.6279,0.704182,0.019425,1.07915,0.704182,0.211255,22.9653,1.00863,0.775866,0.69404,0.843267,1.01202
1191,1998.61,1.32686,1.0,1.29936,0.958424,1.00852,1.36168,1.0,22.9601,19.6275,0.704357,0.019424,1.07953,0.704357,0.211307,22.9601,1.00864,0.775877,0.694056,0.84324,1.01202
1192,1998.62,1.32674,1.0,1.29909,0.957936,1.00851,1.36263,1.0,22.9549,19.6272,0.704532,0.0194229,1.07991,0.704532,0.21136,22.9549,1.00866,0.77589,0.694072,0.843213,1.01202
1193,1998.64,1.32662,1.0,1.29882,0.957446,1.0085,1.36359,1.0,22.9497,19.6269,0.704706,0.0194217,1.08029,0.704706,0.211412,22.9497,1.00867,0.775904,0.694088,0.843186,1.01202
1194,1998.66,1.32649,1.0,1.29854,0.956957,1.0085,1.36455,1.0,22.9445,19.6267,0.704878,0.0194204,1.08067,0.704878,0.211464,22.9445,1.00869,0.775918,0.694105,0.843158,1.01201
1195,1998.67,1.32637,1.0,1.29827,0.956466,1.00849,1.36551,1.0,22.9394,19.6264,0.70505,0.0194191,1.08105,0.70505,0.211515,22.9394,1.00871,0.775934,0.694122,0.84313,1.01201
1196,1998.69,1.32624,1.0,1.298,0.955976,1.00848,1.36648,1.0,22.9342,19.6262,0.705221,0.0194176,1.08143,0.705221,0.211566,22.9342,1.00874,0.77595,0.694139,0.843102,1.01201
1197,1998.7,1.32611,1.0,1.29772,0.955484,1.00847,1.36745,1.0,22.929,19.6259,0.705391,0.0194161,1.0818,0.705391,0.211617,22.929,1.00876,0.775968,0.694156,0.843073,1.01201
1198,1998.72,1.32598,1.0,1.29744,0.954993,1.00845,1.36842,1.0,22.9238,19.6257,0.705561,0.0194145,1.08218,0.705561,0.211668,22.9238,1.00878,0.775987,0.694174,0.843044,1.01201
1199,1998.73,1.32584,1.0,1.29716,0.9545,1.00844,1.36939,1.0,22.9187,19.6255,0.705729,0.0194128,1.08255,0.705729,0.211719,22.9187,1.00881,0.776006,0.694192,0.843014,1.01201
1200,1998.75,1.32571,1.0,1.29688,0.954008,1.00843,1.37037,1.0,22.9135,19.6253,0.705896,0.019411,1.08292,0.705896,0.211769,22.9135,1.00883,0.776027,0.69421,0.842984,1.012
1201,1998.77,1.32557,1.0,1.29659,0.953514,1.00842,1.37134,1.0,22.9084,19.6252,0.706063,0.0194091,1.0833,0.706063,0.211819,22.9084,1.00886,0.776048,0.694228,0.842954,1.012
1202,1998.78,1.32543,1.0,1.29631,0.953021,1.0084,1.37232,1.0,22.9033,19.625,0.706229,0.0194072,1.08367,0.706229,0.211869,22.9033,1.00889,0.776071,0.694246,0.842923,1.012
1203,1998.8,1.32529,1.0,1.29602,0.952527,1.00839,1.3733,1.0,22.8982,19.6249,0.706393,0.0194051,1.08404,0.706393,0.211918,22.8982,1.00892,0.776095,0.694265,0.842892,1.012
1204,1998.81,1.32515,1.0,1.29573,0.952033,1.00837,1.37428,1.0,22.893,19.6248,0.706557,0.019403,1.0844,0.706557,0.211967,22.893,1.00896,0.776119,0.694284,0.84286,1.012
1205,1998.83,1.32501,1.0,1.29544,0.951538,1.00835,1.37527,1.0,22.8879,19.6247,0.70672,0.0194008,1.08477,0.70672,0.212016,22.8879,1.00899,0.776145,0.694303,0.842828,1.01199
1206,1998.84,1.32486,1.0,1.29514,0.951043,1.00834,1.37625,1.0,22.8828,19.6246,0.706883,0.0193984,1.08514,0.706883,0.212065,22.8828,1.00902,0.776172,0.694323,0.842796,1.01199
1207,1998.86,1.32471,1.0,1.29485,0.950547,1.00832,1.37723,1.0,22.8777,19.6246,0.707044,0.019396,1.0855,0.707044,0.212113,22.8777,1.00906,0.776199,0.694342,0.842763,1.01199
1208,1998.88,1.32456,1.0,1.29455,0.950051,1.0083,1.37822,1.0,22.8727,19.6245,0.707204,0.0193936,1.08586,0.707204,0.212161,22.8727,1.0091,0.776228,0.694362,0.84273,1.01198
1209,1998.89,1.32441,1.0,1.29425,0.949555,1.00828,1.3792,1.0,22.8676,19.6245,0.707364,0.019391,1.08623,0.707364,0.212209,22.8676,1.00914,0.776258,0.694382,0.842697,1.01198
1210,1998.91,1.32426,1.0,1.29394,0.949059,1.00826,1.38019,1.0,22.8625,19.6245,0.707523,0.0193883,1.08659,0.707523,0.212257,22.8625,1.00918,0.776289,0.694402,0.842663,1.01198
1211,1998.92,1.3241,1.0,1.29364,0.948562,1.00824,1.38117,1.0,22.8575,19.6245,0.70768,0.0193856,1.08695,0.70768,0.212304,22.8575,1.00922,0.77632,0.694423,0.842629,1.01198
1212,1998.94,1.32394,1.0,1.29333,0.948065,1.00822,1.38216,1.0,22.8524,19.6245,0.707837,0.0193827,1.08731,0.707837,0.212351,22.8524,1.00926,0.776353,0.694444,0.842594,1.01197
1213,1998.95,1.32378,1.0,1.29302,0.947567,1.0082,1.38314,1.0,22.8474,19.6245,0.707994,0.0193798,1.08766,0.707994,0.212398,22.8474,1.0093,0.776387,0.694465,0.842559,1.01197
1214,1998.97,1.32362,1.0,1.2927,0.94707,1.00818,1.38413,1.0,22.8423,19.6246,0.708149,0.0193768,1.08802,0.708149,0.212445,22.8423,1.00935,0.776421,0.694486,0.842524,1.01196
1215,1998.98,1.32345,1.0,1.29238,0.946572,1.00816,1.38511,1.0,22.8373,19.6247,0.708304,0.0193737,1.08838,0.708304,0.212491,22.8373,1.00939,0.776457,0.694507,0.842488,1.01196
1216,1999.0,1.32329,1.0,1.29206,0.946074,1.00814,1.3861,1.0,22.8323,19.6248,0.708458,0.0193705,1.08873,0.708458,0.212537,22.8323,1.00944,0.776494,0.694529,0.842452,1.01196
1217,1999.02,1.32312,1.0,1.29174,0.945576,1.00811,1.38708,1.0,22.8273,19.6249,0.708611,0.0193673,1.08908,0.708611,0.212583,22.8273,1.00949,0.776532,0.69455,0.842416,1.01195
1218,1999.03,1.32294,1.0,1.29141,0.945077,1.00809,1.38806,1.0,22.8223,19.625,0.708763,0.0193639,1.08943,0.708763,0.212629,22.8223,1.00954,0.77657,0.694572,0.84238,1.01195
1219,1999.05,1.32277,1.0,1.29108,0.944578,1.00806,1.38904,1.0,22.8173,19.6252,0.708914,0.0193605,1.08979,0.708914,0.212674,22.8173,1.00959,0.77661,0.694595,0.842343,1.01194
1220,1999.06,1.32259,1.0,1.29075,0.94408,1.00804,1.39002,1.0,22.8123,19.6253,0.709065,0.0193569,1.09013,0.709065,0.21272,22.8123,1.00965,0.776651,0.694617,0.842305,1.01194
1221,1999.08,1.32242,1.0,1.29042,0.943581,1.00801,1.391,1.0,22.8073,19.6255,0.709215,0.0193533,1.09048,0.709215,0.212765,22.8073,1.0097,0.776693,0.694639,0.842268,1.01194
1222,1999.09,1.32223,1.0,1.29008,0.943081,1.00798,1.39198,1.0,22.8023,19.6257,0.709364,0.0193496,1.09083,0.709364,0.212809,22.8023,1.00976,0.776736,0.694662,0.84223,1.01193
1223,1999.11,1.32205,1.0,1.28973,0.942582,1.00795,1.39295,1.0,22.7974,19.6259,0.709513,0.0193458,1.09118,0.709513,0.212854,22.7974,1.00981,0.776779,0.694685,0.842191,1.01193
1224,1999.12,1.32186,1.0,1.28939,0.942083,1.00793,1.39392,1.0,22.7924,19.6261,0.709661,0.0193419,1.09152,0.709661,0.212898,22.7924,1.00987,0.776824,0.694708,0.842153,1.01192
1225,1999.14,1.32168,1.0,1.28904,0.941583,1.0079,1.39489,1.0,22.7875,19.6264,0.709808,0.0193379,1.09186,0.709808,0.212942,22.7875,1.00993,0.77687,0.694732,0.842114,1.01192
1226,1999.16,1.32148,1.0,1.28869,0.941084,1.00787,1.39586,1.0,22.7825,19.6267,0.709954,0.0193338,1.09221,0.709954,0.212986,22.7825,1.00999,0.776917,0.694755,0.842075,1.01191
1227,1999.17,1.32129,1.0,1.28833,0.940584,1.00784,1.39683,1.0,22.7776,19.627,0.7101,0.0193297,1.09255,0.7101,0.21303,22.7776,1.01005,0.776965,0.694779,0.842035,1.01191
1228,1999.19,1.32109,1.0,1.28797,0.940084,1.00781,1.39779,1.0,22.7727,19.6273,0.710245,0.0193255,1.09289,0.710245,0.213074,22.7727,1.01012,0.777014,0.694803,0.841995,1.0119
1229,1999.2,1.32089,1.0,1.2876,0.939584,1.00777,1.39876,1.0,22.7678,19.6276,0.71039,0.0193211,1.09323,0.71039,0.213117,22.7678,1.01018,0.777064,0.694827,0.841955,1.0119
1230,1999.22,1.32069,1.0,1.28724,0.939085,1.00774,1.39972,1.0,22.7629,19.6279,0.710534,0.0193167,1.09356,0.710534,0.21316,22.7629,1.01025,0.777115,0.694851,0.841914,1.01189
1231,1999.23,1.32049,1.0,1.28686,0.938585,1.00771,1.40067,1.0,22.758,19.6283,0.710677,0.0193122,1.0939,0.710677,0.213203,22.758,1.01032,0.777167,0.694876,0.841874,1.01189
1232,1999.25,1.32028,1.0,1.28649,0.938085,1.00768,1.40163,1.0,22.7531,19.6287,0.71082,0.0193076,1.09424,0.71082,0.213246,22.7531,1.01039,0.77722,0.694901,0.841832,1.01188
1233,1999.27,1.32007,1.0,1.28611,0.937585,1.00764,1.40258,1.0,22.7482,19.6291,0.710962,0.0193029,1.09457,0.710962,0.213288,22.7482,1.01046,0.777274,0.694925,0.841791,1.01187
1234,1999.28,1.31986,1.0,1.28573,0.937085,1.00761,1.40352,1.0,22.7433,19.6295,0.711103,0.0192981,1.0949,0.711103,0.213331,22.7433,1.01053,0.77733,0.694951,0.841749,1.01187
1235,1999.3,1.31964,1.0,1.28534,0.936585,1.00757,1.40447,1.0,22.7384,19.6299,0.711244,0.0192932,1.09523,0.711244,0.213373,22.7384,1.0106,0.777386,0.694976,0.841707,1.01186
1236,1999.31,1.31942,1.0,1.28495,0.936086,1.00754,1.40541,1.0,22.7336,19.6304,0.711384,0.0192883,1.09556,0.711384,0.213415,22.7336,1.01068,0.777443,0.695001,0.841665,1.01186
1237,1999.33,1.3192,1.0,1.28455,0.935586,1.0075,1.40635,1.0,22.7287,19.6309,0.711524,0.0192832,1.09589,0.711524,0.213457,22.7287,1.01075,0.777501,0.695027,0.841622,1.01185
1238,1999.34,1.31898,1.0,1.28415,0.935086,1.00746,1.40728,1.0,22.7239,19.6314,0.711663,0.0192781,1.09622,0.711663,0.213499,22.7239,1.01083,0.777561,0.695053,0.841579,1.01184
1239,1999.36,1.31875,1.0,1.28375,0.934587,1.00742,1.40821,1.0,22.7191,19.6319,0.711802,0.0192728,1.09655,0.711802,0.213541,22.7191,1.01091,0.777621,0.695078,0.841536,1.01184
1240,1999.38,1.31852,1.0,1.28334,0.934087,1.00738,1.40914,1.0,22.7142,19.6324,0.71194,0.0192675,1.09687,0.71194,0.213582,22.7142,1.01099,0.777683,0.695105,0.841492,1.01183
1241,1999.39,1.31829,1.0,1.28293,0.933588,1.00734,1.41006,1.0,22.7094,19.633,0.712077,0.0192621,1.09719,0.712077,0.213623,22.7094,1.01107,0.777745,0.695131,0.841448,1.01182
1242,1999.41,1.31806,1.0,1.28252,0.933089,1.0073,1.41098,1.0,22.7046,19.6336,0.712215,0.0192566,1.09752,0.712215,0.213664,22.7046,1.01115,0.777809,0.695157,0.841404,1.01182
1243,1999.42,1.31782,1.0,1.2821,0.932589,1.00726,1.41189,1.0,22.6998,19.6342,0.712351,0.019251,1.09784,0.712351,0.213705,22.6998,1.01124,0.777874,0.695184,0.84136,1.01181
1244,1999.44,1.31758,1.0,1.28167,0.93209,1.00722,1.4128,1.0,22.695,19.6348,0.712487,0.0192453,1.09816,0.712487,0.213746,22.695,1.01132,0.777939,0.695211,0.841315,1.0118
1245,1999.45,1.31733,1.0,1.28124,0.931592,1.00718,1.41371,1.0,22.6902,19.6354,0.712623,0.0192395,1.09848,0.712623,0.213787,22.6902,1.01141,0.778006,0.695238,0.84127,1.0118
1246,1999.47,1.31709,1.0,1.28081,0.931093,1.00714,1.41461,1.0,22.6855,19.6361,0.712758,0.0192336,1.09879,0.712758,0.213828,22.6855,1.0115,0.778074,0.695265,0.841225,1.01179
1247,1999.48,1.31684,1.0,1.28037,0.930594,1.00709,1.41551,1.0,22.6807,19.6367,0.712893,0.0192276,1.09911,0.712893,0.213868,22.6807,1.01159,0.778143,0.695292,0.841179,1.01178
1248,1999.5,1.31658,1.0,1.27993,0.930096,1.00705,1.4164,1.0,22.676,19.6374,0.713028,0.0192215,1.09942,0.713028,0.213908,22.676,1.01168,0.778213,0.69532,0.841134,1.01178
1249,1999.52,1.31633,1.0,1.27949,0.929598,1.00701,1.41729,1.0,22.6712,19.6382,0.713161,0.0192154,1.09974,0.713161,0.213948,22.6712,1.01177,0.778284,0.695348,0.841087,1.01177
1250,1999.53,1.31607,1.0,1.27904,0.9291,1.00696,1.41818,1.0,22.6665,19.6389,0.713295,0.0192091,1.10005,0.713295,0.213989,22.6665,1.01186,0.778357,0.695375,0.841041,1.01176
1251,1999.55,1.31581,1.0,1.27858,0.928602,1.00691,1.41906,1.0,22.6617,19.6397,0.713428,0.0192027,1.10036,0.713428,0.214028,22.6617,1.01196,0.77843,0.695403,0.840994,1.01175
1252,1999.56,1.31555,1.0,1.27812,0.928105,1.00687,1.41993,1.0,22.657,19.6404,0.713561,0.0191963,1.10067,0.713561,0.214068,22.657,1.01206,0.778504,0.695432,0.840947,1.01175
1253,1999.58,1.31528,1.0,1.27766,0.927608,1.00682,1.4208,1.0,22.6523,19.6412,0.713693,0.0191898,1.10098,0.713693,0.214108,22.6523,1.01215,0.77858,0.69546,0.8409,1.01174
1254,1999.59,1.31501,1.0,1.27719,0.927111,1.00677,1.42167,1.0,22.6476,19.6421,0.713825,0.0191831,1.10128,0.713825,0.214148,22.6476,1.01225,0.778656,0.695488,0.840853,1.01173
1255,1999.61,1.31474,1.0,1.27672,0.926614,1.00672,1.42253,1.0,22.6429,19.6429,0.713957,0.0191764,1.10159,0.713957,0.214187,22.6429,1.01235,0.778734,0.695517,0.840805,1.01172
1256,1999.62,1.31446,1.0,1.27625,0.926118,1.00667,1.42339,1.0,22.6382,19.6438,0.714088,0.0191695,1.10189,0.714088,0.214226,22.6382,1.01246,0.778813,0.695546,0.840757,1.01171
1257,1999.64,1.31418,1.0,1.27577,0.925622,1.00662,1.42424,1.0,22.6335,19.6447,0.714219,0.0191626,1.1022,0.714219,0.214266,22.6335,1.01256,0.778893,0.695575,0.840709,1.01171
1258,1999.66,1.3139,1.0,1.27528,0.925126,1.00657,1.42508,1.0,22.6289,19.6456,0.714349,0.0191556,1.1025,0.714349,0.214305,22.6289,1.01267,0.778974,0.695604,0.84066,1.0117
1259,1999.67,1.31362,1.0,1.27479,0.924631,1.00652,1.42593,1.0,22.6242,19.6465,0.714479,0.0191485,1.1028,0.714479,0.214344,22.6242,1.01277,0.779056,0.695633,0.840611,1.01169
1260,1999.69,1.31333,1.0,1.2743,0.924135,1.00647,1.42676,1.0,22.6196,19.6475,0.714609,0.0191413,1.1031,0.714609,0.214383,22.6196,1.01288,0.779139,0.695663,0.840562,1.01168
1261,1999.7,1.31304,1.0,1.2738,0.923641,1.00642,1.42759,1.0,22.6149,19.6484,0.714738,0.0191339,1.10339,0.714738,0.214421,22.6149,1.01299,0.779224,0.695692,0.840513,1.01167
1262,1999.72,1.31275,1.0,1.2733,0.923146,1.00636,1.42842,1.0,22.6103,19.6494,0.714867,0.0191265,1.10369,0.714867,0.21446,22.6103,1.0131,0.779309,0.695722,0.840463,1.01167
1263,1999.73,1.31246,1.0,1.2728,0.922652,1.00631,1.42924,1.0,22.6056,19.6504,0.714996,0.019119,1.10398,0.714996,0.214499,22.6056,1.01321,0.779396,0.695752,0.840413,1.01166
1264,1999.75,1.31216,1.0,1.27229,0.922159,1.00625,1.43006,1.0,22.601,19.6515,0.715124,0.0191114,1.10428,0.715124,0.214537,22.601,1.01333,0.779484,0.695782,0.840363,1.01165
1265,1999.77,1.31186,1.0,1.27177,0.921665,1.0062,1.43087,1.0,22.5964,19.6525,0.715252,0.0191037,1.10457,0.715252,0.214576,22.5964,1.01344,0.779573,0.695812,0.840313,1.01164
1266,1999.78,1.31156,1.0,1.27126,0.921172,1.00614,1.43167,1.0,22.5918,19.6536,0.71538,0.0190959,1.10486,0.71538,0.214614,22.5918,1.01356,0.779663,0.695843,0.840262,1.01163
1267,1999.8,1.31125,1.0,1.27073,0.92068,1.00609,1.43247,1.0,22.5872,19.6547,0.715507,0.019088,1.10515,0.715507,0.214652,22.5872,1.01368,0.779754,0.695873,0.840211,1.01162
1268,1999.81,1.31095,1.0,1.27021,0.920188,1.00603,1.43327,1.0,22.5826,19.6559,0.715634,0.01908,1.10544,0.715634,0.21469,22.5826,1.0138,0.779846,0.695904,0.84016,1.01161
1269,1999.83,1.31064,1.0,1.26968,0.919696,1.00597,1.43406,1.0,22.5781,19.657,0.715761,0.0190719,1.10572,0.715761,0.214728,22.5781,1.01392,0.77994,0.695935,0.840109,1.0116
1270,1999.84,1.31032,1.0,1.26914,0.919205,1.00591,1.43484,1.0,22.5735,19.6582,0.715887,0.0190637,1.10601,0.715887,0.214766,22.5735,1.01404,0.780034,0.695966,0.840057,1.01159
1271,1999.86,1.31001,1.0,1.26861,0.918714,1.00585,1.43562,1.0,22.569,19.6594,0.716013,0.0190554,1.10629,0.716013,0.214804,22.569,1.01417,0.78013,0.695997,0.840005,1.01159
1272,1999.88,1.30969,1.0,1.26806,0.918224,1.00579,1.4364,1.0,22.5644,19.6606,0.716138,0.019047,1.10657,0.716138,0.214842,22.5644,1.0143,0.780227,0.696028,0.839953,1.01158
1273,1999.89,1.30937,1.0,1.26752,0.917734,1.00573,1.43717,1.0,22.5599,19.6619,0.716264,0.0190385,1.10685,0.716264,0.214879,22.5599,1.01442,0.780325,0.696059,0.839901,1.01157
1274,1999.91,1.30905,1.0,1.26697,0.917245,1.00567,1.43793,1.0,22.5553,19.6631,0.716388,0.0190299,1.10713,0.716388,0.214917,22.5553,1.01455,0.780424,0.696091,0.839848,1.01156
1275,1999.92,1.30872,1.0,1.26641,0.916756,1.00561,1.43869,1.0,22.5508,19.6644,0.716513,0.0190212,1.10741,0.716513,0.214954,22.5508,1.01468,0.780525,0.696123,0.839795,1.01155
1276,1999.94,1.3084,1.0,1.26586,0.916268,1.00554,1.43944,1.0,22.5463,19.6658,0.716637,0.0190124,1.10768,0.716637,0.214991,22.5463,1.01481,0.780626,0.696155,0.839742,1.01154
1277,1999.95,1.30807,1.0,1.2653,0.91578,1.00548,1.44019,1.0,22.5418,19.6671,0.716761,0.0190035,1.10796,0.716761,0.215028,22.5418,1.01495,0.780729,0.696187,0.839689,1.01153
1278,1999.97,1.30774,1.0,1.26473,0.915293,1.00542,1.44093,1.0,22.5373,19.6685,0.716884,0.0189945,1.10823,0.716884,0.215065,22.5373,1.01508,0.780833,0.696219,0.839635,1.01152
1279,1999.98,1.3074,1.0,1.26416,0.914807,1.00535,1.44167,1.0,22.5328,19.6698,0.717007,0.0189854,1.1085,0.717007,0.215102,22.5328,1.01522,0.780938,0.696251,0.839582,1.01151
1280,2000.0,1.30707,1.0,1.26359,0.914321,1.00528,1.44241,1.0,22.5284,19.6712,0.71713,0.0189762,1.10877,0.71713,0.215139,22.5284,1.01536,0.781044,0.696283,0.839528,1.0115
1281,2000.02,1.30673,1.0,1.26302,0.913835,1.00522,1.44313,1.0,22.5239,19.6727,0.717252,0.0189668,1.10904,0.717252,0.215176,22.5239,1.0155,0.781152,0.696316,0.839473,1.01149
1282,2000.03,1.30639,1.0,1.26244,0.91335,1.00515,1.44386,1.0,22.5194,19.6741,0.717373,0.0189574,1.10931,0.717373,0.215212,22.5194,1.01564,0.78126,0.696349,0.839419,1.01148
1283,2000.05,1.30605,1.0,1.26186,0.912866,1.00508,1.44458,1.0,22.515,19.6756,0.717495,0.0189479,1.10958,0.717495,0.215248,22.515,1.01578,0.78137,0.696382,0.839364,1.01147
1284,2000.06,1.3057,1.0,1.26127,0.912382,1.00501,1.44529,1.0,22.5106,19.6771,0.717616,0.0189383,1.10984,0.717616,0.215285,22.5106,1.01593,0.781481,0.696415,0.839309,1.01146
1285,2000.08,1.30536,1.0,1.26068,0.911899,1.00495,1.446,1.0,22.5061,19.6787,0.717736,0.0189286,1.1101,0.717736,0.215321,22.5061,1.01607,0.781593,0.696448,0.839254,1.01145
1286,2000.09,1.30501,1.0,1.26009,0.911416,1.00488,1.4467,1.0,22.5017,19.6802,0.717856,0.0189188,1.11036,0.717856,0.215357,22.5017,1.01622,0.781707,0.696481,0.839198,1.01144
1287,2000.11,1.30466,1.0,1.2595,0.910934,1.00481,1.4474,1.0,22.4973,19.6818,0.717975,0.0189088,1.11062,0.717975,0.215393,22.4973,1.01637,0.781821,0.696514,0.839143,1.01143
1288,2000.12,1.30431,1.0,1.2589,0.910453,1.00473,1.44809,1.0,22.4929,19.6834,0.718094,0.0188988,1.11088,0.718094,0.215428,22.4929,1.01652,0.781937,0.696548,0.839087,1.01142
1289,2000.14,1.30396,1.0,1.2583,0.909973,1.00466,1.44878,1.0,22.4885,19.685,0.718213,0.0188887,1.11114,0.718213,0.215464,22.4885,1.01667,0.782054,0.696582,0.839031,1.01141
1290,2000.16,1.3036,1.0,1.25769,0.909493,1.00459,1.44947,1.0,22.4841,19.6867,0.718331,0.0188784,1.1114,0.718331,0.215499,22.4841,1.01682,0.782172,0.696615,0.838974,1.0114
1291,2000.17,1.30325,1.0,1.25709,0.909013,1.00452,1.45015,1.0,22.4798,19.6883,0.718448,0.0188681,1.11165,0.718448,0.215534,22.4798,1.01698,0.782291,0.696649,0.838918,1.01138
1292,2000.19,1.30289,1.0,1.25648,0.908535,1.00444,1.45082,1.0,22.4754,19.69,0.718565,0.0188577,1.1119,0.718565,0.215569,22.4754,1.01713,0.782411,0.696683,0.838861,1.01137
1293,2000.2,1.30253,1.0,1.25587,0.908057,1.00437,1.45149,1.0,22.4711,19.6918,0.718681,0.0188471,1.11215,0.718681,0.215604,22.4711,1.01729,0.782533,0.696718,0.838804,1.01136
1294,2000.22,1.30217,1.0,1.25525,0.90758,1.00429,1.45216,1.0,22.4667,19.6935,0.718797,0.0188365,1.1124,0.718797,0.215639,22.4667,1.01745,0.782656,0.696752,0.838747,1.01135
1295,2000.23,1.30181,1.0,1.25464,0.907103,1.00422,1.45282,1.0,22.4624,19.6953,0.718912,0.0188257,1.11265,0.718912,0.215674,22.4624,1.01761,0.78278,0.696786,0.83869,1.01134
1296,2000.25,1.30145,1.0,1.25402,0.906628,1.00414,1.45348,1.0,22.4581,19.6971,0.719026,0.0188149,1.1129,0.719026,0.215708,22.4581,1.01778,0.782905,0.696821,0.838632,1.01133
1297,2000.27,1.30108,1.0,1.25339,0.906153,1.00406,1.45413,1.0,22.4537,19.6989,0.71914,0.0188039,1.11314,0.71914,0.215742,22.4537,1.01794,0.783032,0.696856,0.838574,1.01132
1298,2000.28,1.30072,1.0,1.25277,0.905678,1.00398,1.45478,1.0,22.4494,19.7007,0.719253,0.0187929,1.11339,0.719253,0.215776,22.4494,1.01811,0.783159,0.69689,0.838516,1.01131
1299,2000.3,1.30035,1.0,1.25214,0.905205,1.0039,1.45543,1.0,22.4451,19.7026,0.719365,0.0187817,1.11363,0.719365,0.21581,22.4451,1.01827,0.783288,0.696925,0.838458,1.0113
1300,2000.31,1.29999,1.0,1.25151,0.904732,1.00382,1.45607,1.0,22.4409,19.7045,0.719477,0.0187704,1.11387,0.719477,0.215843,22.4409,1.01844,0.783418,0.69696,0.838399,1.01129
1301,2000.33,1.29962,1.0,1.25088,0.90426,1.00374,1.45671,1.0,22.4366,19.7064,0.719587,0.0187591,1.11411,0.719587,0.215876,22.4366,1.01861,0.783549,0.696996,0.838341,1.01127
1302,2000.34,1.29925,1.0,1.25025,0.903789,1.00366,1.45734,1.0,22.4323,19.7084,0.719697,0.0187476,1.11434,0.719697,0.215909,22.4323,1.01879,0.783682,0.697031,0.838282,1.01126
1303,2000.36,1.29888,1.0,1.24962,0.903319,1.00358,1.45797,1.0,22.4281,19.7104,0.719807,0.018736,1.11458,0.719807,0.215942,22.4281,1.01896,0.783815,0.697066,0.838223,1.01125
1304,2000.38,1.29851,1.0,1.24898,0.902849,1.0035,1.45859,1.0,22.4238,19.7124,0.719915,0.0187243,1.11481,0.719915,0.215975,22.4238,1.01914,0.78395,0.697102,0.838164,1.01124
1305,2000.39,1.29814,1.0,1.24834,0.90238,1.00342,1.45922,1.0,22.4196,19.7144,0.720023,0.0187125,1.11505,0.720023,0.216007,22.4196,1.01931,0.784086,0.697137,0.838104,1.01123
1306,2000.41,1.29777,1.0,1.2477,0.901912,1.00333,1.45983,1.0,22.4153,19.7164,0.720129,0.0187006,1.11528,0.720129,0.216039,22.4153,1.01949,0.784223,0.697173,0.838045,1.01122
1307,2000.42,1.2974,1.0,1.24706,0.901445,1.00325,1.46045,1.0,22.4111,19.7185,0.720235,0.0186887,1.11551,0.720235,0.216071,22.4111,1.01967,0.784362,0.697209,0.837985,1.0112
1308,2000.44,1.29703,1.0,1.24642,0.900979,1.00316,1.46106,1.0,22.4069,19.7206,0.72034,0.0186766,1.11574,0.72034,0.216102,22.4069,1.01985,0.784501,0.697245,0.837925,1.01119
1309,2000.45,1.29665,1.0,1.24578,0.900514,1.00308,1.46167,1.0,22.4027,19.7227,0.720444,0.0186644,1.11596,0.720444,0.216133,22.4027,1.02003,0.784642,0.697281,0.837865,1.01118
1310,2000.47,1.29628,1.0,1.24513,0.900049,1.00299,1.46227,1.0,22.3985,19.7249,0.720546,0.0186521,1.11619,0.720546,0.216164,22.3985,1.02022,0.784784,0.697317,0.837804,1.01117
1311,2000.48,1.29591,1.0,1.24448,0.899586,1.0029,1.46287,1.0,22.3944,19.727,0.720648,0.0186397,1.11641,0.720648,0.216194,22.3944,1.02041,0.784927,0.697354,0.837744,1.01116
1312,2000.5,1.29553,1.0,1.24384,0.899123,1.00282,1.46347,1.0,22.3902,19.7292,0.720749,0.0186271,1.11664,0.720749,0.216225,22.3902,1.02059,0.785071,0.69739,0.837683,1.01115
1313,2000.52,1.29516,1.0,1.24319,0.898661,1.00273,1.46407,1.0,22.386,19.7315,0.720849,0.0186145,1.11686,0.720849,0.216255,22.386,1.02078,0.785217,0.697427,0.837622,1.01113
1314,2000.53,1.29479,1.0,1.24254,0.8982,1.00264,1.46466,1.0,22.3819,19.7337,0.720947,0.0186018,1.11708,0.720947,0.216284,22.3819,1.02097,0.785364,0.697463,0.837561,1.01112
1315,2000.55,1.29441,1.0,1.24189,0.89774,1.00255,1.46525,1.0,22.3778,19.736,0.721044,0.018589,1.11729,0.721044,0.216313,22.3778,1.02117,0.785512,0.6975,0.8375,1.01111
1316,2000.56,1.29404,1.0,1.24124,0.897281,1.00246,1.46583,1.0,22.3736,19.7383,0.721141,0.0185761,1.11751,0.721141,0.216342,22.3736,1.02136,0.785661,0.697537,0.837439,1.0111
